Munic-BR;Populaçăo;1.1_%R.Líquida_Total;2.1_D.Total_Saúde/Hab;2.2_%D.Pessoal/D.Total;2.3_%D.com_Medicamentos;2.4_%D.Serv.Terc/D.Total;2.5_%D.Invest/D.Total;R.Transf.SUS;D.R.Próprios;D.Total_Saúde;cod_municipio
421223 Paraíso;4202;5.18;438.12;45.73;5.09;8.09;4.03;620619.28;1272581.06;1840985.72;421223
421225 Passo de Torres;5688;12.67;335.26;14.94;3.64;7.08;1.0;404166.42;1502798.25;1906964.67;421225
421227 Passos Maia;4556;6.56;489.29;63.13;6.6;12.97;6.52;750367.75;1631983.91;2229188.28;421227
421230 Paulo Lopes;7251;14.05;375.26;67.89;4.01;3.96;8.64;772157.53;1829796.88;2721008.88;421230
421240 Pedras Grandes;4510;2.49;369.31;67.71;11.45;8.7;3.03;493320.78;1179504.73;1665605.26;421240
421250 Penha;22257;20.59;314.41;62.53;5.32;5.92;16.72;1158315.51;5033746.36;6997748.66;421250
421260 Peritiba;2980;3.62;609.62;48.34;5.95;10.45;7.68;439683.17;1512889.02;1816664.87;421260
421270 Petrolândia;6190;3.6;324.62;56.86;7.0;9.17;0.87;583529.26;1380840.97;2009417.46;421270
421290 Pinhalzinho;15693;12.96;350.78;59.28;8.97;10.88;1.17;1550966.26;4127295.03;5504798.96;421290
421300 Pinheiro Preto;3055;2.22;596.92;45.65;5.98;25.23;6.91;175659.22;1647934.84;1823594.06;421300
421310 Piratuba;4448;6.31;973.26;51.7;5.66;12.3;7.37;557648.6;3669194.44;4329043.76;421310
421315 Planalto Alegre;2773;3.6;592.13;67.7;5.44;4.18;2.5;259326.06;1357755.39;1641985.7;421315
421320 Pomerode;26788;12.16;407.63;54.59;0.14;11.19;12.62;2332834.62;7344995.28;10919550.67;421320
421330 Ponte Alta;5236;7.85;448.63;40.76;4.4;19.77;19.95;724602.69;1590962.05;2349025.3;421330
421335 Ponte Alta do Norte;3673;5.21;562.24;53.86;16.49;6.76;3.19;314196.0;1801062.0;2065113.0;421335
421340 Ponte Serrada;11713;5.45;280.44;49.74;6.19;26.68;4.4;1154876.69;2339027.79;3284809.7;421340
421350 Porto Belo;14233;25.09;377.76;67.69;2.83;9.8;7.2;2000362.54;3209994.88;5376612.52;421350
421360 Porto Uniăo;33405;11.55;245.64;68.88;4.03;12.64;3.89;2731814.72;5204699.87;8205762.3;421360
421370 Pouso Redondo;14510;7.14;338.13;46.62;7.27;22.79;7.01;1166574.86;3628176.16;4906249.58;421370
421380 Praia Grande;7318;5.6;287.12;16.26;4.26;6.45;0.0;580452.51;1520702.7;2101155.21;421380
421390 Presidente Castello Branco;1780;2.06;780.97;44.36;17.54;15.74;9.16;201451.09;1151210.83;1390133.13;421390
421400 Presidente Getúlio;14394;7.92;337.59;58.47;8.08;8.42;5.69;1681098.27;3232523.47;4859278.18;421400
421410 Presidente Nereu;2319;2.11;649.16;52.71;7.96;11.39;7.71;486333.79;1158461.26;1505410.11;421410
421415 Princesa;2685;2.21;531.59;39.6;11.71;22.42;12.26;251624.27;991098.87;1427325.66;421415
421420 Quilombo;11259;4.48;486.18;42.19;6.27;37.32;4.86;3331730.5;2156975.05;5473915.09;421420
421430 Rancho Queimado;2902;9.96;580.87;62.96;3.84;8.84;1.62;470569.48;1147128.48;1685671.82;421430
421440 Rio das Antas;6244;3.48;427.88;59.93;4.44;13.24;12.2;807936.92;1811523.68;2671696.4;421440
421450 Rio do Campo;6140;4.41;318.41;49.86;4.5;11.86;7.05;777905.36;1230573.69;1955028.83;421450
421460 Rio do Oeste;7034;5.78;250.13;59.23;7.06;15.65;0.44;380901.0;1337261.08;1759411.01;421460
421480 Rio do Sul;59962;15.53;733.91;18.41;3.73;50.36;0.46;26425484.38;11934938.68;44006710.79;421480
421470 Rio dos Cedros;10170;7.89;289.4;54.0;0.8;11.64;8.75;955488.72;1897890.99;2943223.3;421470
421490 Rio Fortuna;4646;6.85;440.21;50.75;9.79;13.98;1.14;515262.96;1519161.09;2045233.9;421490
421500 Rio Negrinho;44634;8.39;348.43;50.31;4.95;12.08;3.31;5227638.76;9936737.04;15552017.89;421500
421505 Rio Rufino;2511;2.89;597.52;46.54;13.83;10.89;8.8;483192.54;1006124.1;1500373.88;421505
421507 Riqueza;5127;3.61;362.42;41.27;6.58;25.82;6.49;523046.46;1169599.47;1858128.21;421507
421510 Rodeio;11222;8.87;258.65;65.72;4.96;13.37;5.04;750973.41;2005887.93;2902624.35;421510
421520 Romelândia;5759;3.5;325.48;53.65;5.95;10.99;3.19;628278.35;1239334.01;1874425.88;421520
421530 Salete;7735;5.62;307.5;43.55;8.13;12.1;3.87;737415.68;1627053.92;2378535.58;421530
421535 Saltinho;4174;5.3;339.63;46.37;7.53;30.23;0.82;365914.98;1033796.44;1417616.11;421535
421540 Salto Veloso;4373;2.34;616.0;45.48;3.82;20.44;6.76;475459.76;2263817.8;2693757.77;421540
421545 Sangăo;11125;3.95;286.06;58.42;12.83;5.69;9.94;1304368.5;1822666.88;3182396.75;421545
421550 Santa Cecília;15928;14.48;383.74;61.46;4.13;4.36;11.15;1295501.98;4502713.28;6112139.21;421550
421555 Santa Helena;2480;1.59;623.21;42.97;13.04;21.13;11.81;301231.59;1139475.53;1545555.45;421555
421560 Santa Rosa de Lima;2095;2.86;660.45;51.96;6.65;20.71;9.63;307599.39;1018924.51;1383642.11;421560
421565 Santa Rosa do Sul;8241;6.68;310.95;50.25;7.45;3.99;16.82;770547.21;1730634.89;2562567.1;421565
421567 Santa Terezinha;9361;1.62;260.08;54.61;14.13;8.72;14.34;1024362.37;1315853.55;2434577.61;421567
421568 Santa Terezinha do Progresso;3063;2.34;478.97;46.02;9.67;13.29;11.5;519696.16;1012065.13;1467081.71;421568
421569 Santiago do Sul;1453;2.18;1312.58;30.06;10.13;6.39;36.1;684283.25;1129733.57;1907181.9;421569
421570 Santo Amaro da Imperatriz;18435;12.13;249.02;61.85;4.8;12.67;4.91;1970944.75;2537463.84;4590654.78;421570
421580 Săo Bento do Sul;76512;13.22;378.3;50.49;4.6;33.77;2.84;11204531.92;15621543.61;28944194.69;421580
421575 Săo Bernardino;2631;1.75;554.21;39.53;7.89;16.83;15.5;449172.64;983034.8;1458120.7;421575
421590 Săo Bonifácio;3277;2.81;462.69;60.13;3.78;3.9;8.0;309152.16;1032525.73;1516237.91;421590
421600 Săo Carlos;10939;5.13;326.3;56.65;6.9;14.41;10.06;1188088.92;2091419.37;3569351.54;421600
421605 Săo Cristovăo do Sul;5078;6.98;433.69;44.5;12.48;15.55;8.95;575840.0;1714432.86;2202275.86;421605
421610 Săo Domingos;9606;12.87;422.02;58.24;7.48;8.19;12.3;1280350.31;2293990.3;4053951.61;421610
421620 Săo Francisco do Sul;40028;21.77;623.21;51.28;1.18;12.75;16.98;7477557.21;15539400.17;24945787.4;421620
421630 Săo Joăo Batista;24416;7.1;310.11;61.93;8.18;6.41;11.51;2917001.25;4269554.13;7571624.84;421630
421635 Săo Joăo do Itaperiú;3415;2.76;511.95;68.02;5.41;11.77;0.56;289632.67;1454141.19;1748325.7;421635
421625 Săo Joăo do Oeste;6268;3.46;357.6;39.28;12.1;12.03;5.84;587804.11;1618571.91;2241416.51;421625
421640 Săo Joăo do Sul;7176;3.96;306.09;20.5;10.66;10.49;4.96;703078.29;1551806.21;2196491.27;421640
421650 Săo Joaquim;25125;11.31;259.59;50.89;3.1;18.19;4.74;1741005.08;4966668.16;6522260.8;421650
421660 Săo José;201748;23.33;191.49;67.56;7.31;11.08;3.76;11266108.56;27860640.8;38632937.98;421660
421670 Săo José do Cedro;14153;6.97;305.7;57.9;7.07;19.04;3.06;1276005.0;2977118.88;4326634.04;421670
421680 Săo José do Cerrito;10626;4.36;246.76;56.2;11.92;8.51;6.53;890402.59;1680395.69;2622102.2;421680
421690 Săo Lourenço do Oeste;23018;9.65;310.88;72.21;5.14;8.29;3.73;2700939.21;5034386.18;7155722.83;421690
421700 Săo Ludgero;10954;6.93;340.65;54.94;5.4;14.46;5.03;722848.95;2782108.98;3731475.97;421700
421710 Săo Martinho;3276;2.06;485.78;52.85;9.63;8.52;8.13;298186.73;1096489.63;1591427.2;421710
421715 Săo Miguel da Boa Vista;2029;2.04;692.42;47.81;12.84;10.69;10.0;253027.84;1137071.0;1404910.26;421715
421720 Săo Miguel do Oeste;35252;19.63;280.52;60.28;4.48;19.27;2.16;3720666.35;6335925.44;9889058.37;421720
421725 Săo Pedro de Alcântara;5183;7.35;291.05;67.01;6.69;10.75;2.42;406373.19;1119876.65;1508502.48;421725
421730 Saudades;8927;4.55;311.52;29.88;12.64;30.05;2.79;813925.4;1992455.88;2780981.32;421730
421740 Schroeder;14001;9.53;326.29;67.85;3.42;8.58;8.11;1123723.59;3088006.37;4568369.34;421740
421750 Seara;17833;7.34;375.03;46.41;5.59;33.13;1.29;2640219.37;4155833.42;6687848.81;421750
421755 Serra Alta;3275;4.85;518.08;52.3;17.7;23.42;0.0;312420.15;1311126.64;1696696.16;421755
421760 Siderópolis;12984;4.48;336.47;61.92;7.25;5.79;6.33;1429836.85;2787998.94;4368725.4;421760
421770 Sombrio;25554;9.2;212.01;61.38;9.95;8.12;3.14;1913098.78;3449762.84;5417796.82;421770
421775 Sul Brasil;3153;2.51;454.2;41.26;7.91;22.71;10.41;349396.53;979088.97;1432107.7;421775
421780 Taió;17524;7.41;318.94;70.01;4.07;15.84;0.96;2278564.55;3842869.18;5589140.7;421780
421790 Tangará;8611;6.99;497.96;53.82;5.13;21.85;4.84;1081913.57;3363237.06;4287903.52;421790
421795 Tigrinhos;1772;2.67;877.49;54.02;9.94;14.77;6.45;229953.44;1245857.83;1554913.33;421795
421800 Tijucas;29668;10.35;327.17;77.42;0.21;3.7;7.01;2840788.76;6066719.98;9706532.29;421800
421810 Timbé do Sul;5257;2.5;345.88;25.0;7.43;5.49;3.88;456810.59;1361490.19;1818300.78;421810
421820 Timbó;35305;14.5;423.9;72.18;1.12;15.48;0.52;5267874.54;12094910.36;14965798.8;421820
421825 Timbó Grande;7315;3.24;361.69;43.71;1.73;16.66;10.86;1042261.83;1515771.36;2645792.22;421825
421830 Três Barras;18705;9.13;448.86;48.67;3.18;8.63;12.73;2926956.46;4568403.79;8395853.92;421830
421835 Treviso;3694;4.13;628.68;69.93;6.52;8.31;3.22;558179.03;1866727.05;2322347.06;421835
421840 Treze de Maio;6781;5.25;327.9;46.1;7.04;7.86;16.99;691425.16;1495321.61;2223508.09;421840
421850 Treze Tílias;6007;6.72;518.62;53.3;9.85;12.84;10.43;471771.32;2643590.15;3115361.47;421850
421860 Trombudo Central;6519;7.45;352.62;53.38;5.41;13.46;4.64;576999.89;1570786.03;2298740.33;421860
421870 Tubarăo;96528;20.3;242.18;56.1;5.04;16.59;2.36;10569572.91;12884803.94;23377318.61;421870
421875 Tunápolis;4776;2.84;462.63;40.21;6.16;5.89;17.66;346441.4;1546141.03;2209542.09;421875
421880 Turvo;11427;7.6;359.17;48.34;6.99;12.97;15.25;1004105.05;2936617.29;4104277.35;421880
421885 Uniăo do Oeste;3078;2.84;485.18;36.4;9.7;21.82;11.93;349751.27;1152886.16;1493382.34;421885
421890 Urubici;10823;9.04;277.08;59.8;8.64;4.83;1.42;1273704.02;1665109.83;2998849.27;421890
421895 Urupema;2592;2.86;594.69;64.56;8.74;7.7;3.48;308888.84;1301963.66;1541443.42;421895
421900 Urussanga;19936;6.62;434.47;50.33;2.54;29.04;2.62;4845514.49;4103295.95;8661690.47;421900
421910 Vargeăo;3685;3.35;517.2;51.71;7.83;9.13;9.57;647376.73;1288597.3;1905891.68;421910
421915 Vargem;3187;2.3;518.9;43.87;7.31;20.89;5.66;423236.77;1252002.5;1653736.04;421915
421917 Vargem Bonita;4274;6.61;638.86;74.09;5.76;10.35;0.06;615937.26;2114536.96;2730474.22;421917
421920 Vidal Ramos;6113;14.97;434.32;43.12;2.98;6.62;7.3;786498.06;1939641.78;2654994.77;421920
421930 Videira;46588;11.94;286.65;54.76;6.63;19.9;5.64;3336170.22;10571365.21;13354263.76;421930
421935 Vitor Meireles;5752;3.52;329.38;46.1;5.8;6.83;4.26;623899.52;1215595.86;1894617.89;421935
421940 Witmarsum;3588;3.72;459.88;57.05;3.93;5.6;10.65;558223.23;1130861.82;1650052.65;421940
421950 Xanxerê;42175;14.53;267.43;67.32;4.56;6.4;4.17;3714050.89;8099615.62;11278869.98;421950
421960 Xavantina;4317;3.67;505.76;45.28;5.44;9.91;8.07;558515.38;1619918.6;2183384.32;421960
421970 Xaxim;25435;6.66;425.47;42.88;10.15;23.59;11.38;2981466.0;7376724.16;10821952.82;421970
421985 Zortéa;3018;2.09;652.64;21.66;4.83;48.4;9.5;325639.96;1708720.87;1969661.33;421985
430003 Aceguá;4347;5.39;565.25;53.14;1.65;9.25;2.96;707399.32;1802211.35;2457143.02;430003
430005 Água Santa;3613;3.55;622.59;54.34;3.46;7.09;21.24;474430.0;1393419.65;2249430.88;430005
430010 Agudo;17068;8.75;212.12;57.68;10.82;16.05;4.6;615218.33;2979424.13;3620532.84;430010
430020 Ajuricaba;7376;6.74;422.77;50.11;0.89;10.16;9.28;1100877.99;2038611.45;3118348.17;430020
430030 Alecrim;7256;2.65;340.43;29.26;7.88;12.3;6.69;889972.32;1295047.24;2470182.72;430030
430040 Alegrete;78984;15.55;287.11;55.15;3.23;9.76;9.89;7292328.39;12145129.46;22677337.39;430040
430045 Alegria;4776;3.82;451.08;63.99;2.34;9.27;6.62;610950.92;1589975.7;2154347.42;430045
430047 Almirante Tamandaré do Sul;2209;7.87;659.93;57.84;8.54;15.6;6.47;274125.42;1168568.4;1457796.29;430047
430050 Alpestre;8882;21.48;339.77;45.78;13.98;10.96;12.97;1281144.83;1917218.2;3017825.24;430050
430055 Alto Alegre;1942;1.25;703.08;53.6;10.25;10.54;9.4;518539.66;939947.04;1365373.28;430055
430057 Alto Feliz;3072;2.88;462.78;48.98;4.56;26.79;4.33;266601.43;1107919.9;1421666.56;430057
430060 Alvorada;213897;9.43;138.21;31.18;3.76;49.08;1.48;13592274.29;17702408.33;29562929.85;430060
430063 Amaral Ferrador;6601;2.59;303.1;17.97;3.18;12.18;4.8;763887.17;1259975.03;2000769.4;430063
430064 Ametista do Sul;8534;2.52;247.25;59.23;4.07;17.07;4.22;481857.61;1272329.82;2110054.43;430064
430066 André da Rocha;1286;3.36;837.59;51.02;0.23;23.37;7.17;118878.43;984967.04;1077140.41;430066
430070 Anta Gorda;6326;4.58;316.8;57.59;7.37;8.18;3.14;583305.82;1455860.62;2004081.02;430070
430080 Antônio Prado;14273;9.45;243.98;55.43;5.59;23.38;2.97;753484.75;2670739.2;3482262.05;430080
430085 Arambaré;3930;14.43;619.47;64.17;1.22;6.89;7.93;567537.87;1893005.52;2434512.84;430085
430087 Araricá;5182;4.88;416.87;70.14;3.51;15.52;6.75;341699.87;1793271.1;2160212.38;430087
430090 Aratiba;6694;7.03;762.44;24.63;9.11;39.85;3.73;521030.67;4752943.4;5103787.49;430090
430100 Arroio do Meio;19059;10.17;268.21;42.51;7.0;37.4;7.14;1018884.83;3935400.05;5111729.02;430100
430107 Arroio do Padre;2879;2.26;592.91;63.91;13.36;3.78;7.93;368061.58;1299879.18;1706984.49;430107
430105 Arroio do Sal;7290;32.48;422.09;80.88;2.24;5.3;1.56;1083996.39;1966587.94;3077038.35;430105
430120 Arroio do Tigre;13205;4.51;247.7;44.69;6.19;8.02;11.37;1251777.25;1971942.16;3270928.95;430120
430110 Arroio dos Ratos;14179;10.05;301.91;18.36;3.06;30.68;1.91;1116011.72;3146841.73;4280813.01;430110
430130 Arroio Grande;18749;8.91;272.09;46.63;6.56;25.48;2.4;901534.97;4220567.81;5101506.47;430130
430140 Arvorezinha;10547;5.29;244.92;19.8;11.15;47.24;7.41;373555.11;2025912.12;2583141.22;430140
430150 Augusto Pestana;7350;8.56;415.26;41.16;5.51;45.35;3.28;1600871.74;1746796.19;3052133.78;430150
430155 Áurea;3783;3.72;519.07;41.04;9.98;32.19;6.97;670797.15;1320469.59;1963626.74;430155
430160 Bagé;115745;15.62;245.36;34.36;0.79;45.43;1.66;17289353.27;11977492.36;28398994.02;430160
430163 Balneário Pinhal;11840;21.43;476.71;56.44;4.2;6.17;6.12;2728461.27;2303197.72;5644286.26;430163
430165 Barăo;5445;4.89;354.78;29.01;5.33;4.79;15.63;384107.0;1482126.0;1931798.0;430165
430170 Barăo de Cotegipe;6721;6.7;341.06;42.19;17.98;28.79;3.69;550087.69;1817324.49;2292273.45;430170
430175 Barăo do Triunfo;7232;1.8;279.07;42.79;2.97;29.46;10.73;302371.2;1557849.29;2018206.38;430175
430185 Barra do Guarita;3069;2.14;614.47;49.19;6.63;17.49;16.7;374464.35;1293597.73;1885799.9;430185
430187 Barra do Quaraí;3867;5.58;510.71;49.9;3.25;29.03;6.07;290757.64;1717463.56;1974928.78;430187
430190 Barra do Ribeiro;11761;11.16;323.09;23.26;3.24;29.49;3.23;1148482.36;2293826.89;3799893.04;430190
430192 Barra do Rio Azul;1988;1.56;723.77;43.9;11.86;23.5;9.67;297383.73;1072955.81;1438853.85;430192
430195 Barra Funda;2441;2.94;655.74;58.16;11.93;16.81;0.14;395138.11;1246421.2;1600650.54;430195
430180 Barracăo;5398;7.68;394.46;37.92;7.08;27.8;14.77;285965.09;1828962.72;2129298.76;430180
430200 Barros Cassal;11879;7.45;265.73;52.78;0.0;20.91;5.67;762671.39;2007312.22;3156616.05;430200
430205 Benjamin Constant do Sul;2178;1.06;707.7;38.08;11.34;8.76;6.13;604014.33;911677.11;1541379.7;430205
430210 Bento Gonçalves;107000;14.95;316.14;33.42;2.73;17.9;4.09;6855971.38;27483826.3;33827166.77;430210
430215 Boa Vista das Missơes;2106;2.28;809.58;51.52;4.73;14.13;9.24;226781.71;1252931.08;1704974.78;430215
430220 Boa Vista do Buricá;6662;5.61;307.95;48.73;9.41;20.09;8.69;728635.36;1379867.28;2051593.66;430220
430222 Boa Vista do Cadeado;2519;4.31;810.95;50.29;7.02;25.96;5.8;394547.56;1742388.09;2042791.23;430222
430223 Boa Vista do Incra;2590;5.44;673.21;31.05;1.06;35.5;3.12;285579.96;1465005.11;1743621.26;430223
430225 Boa Vista do Sul;2696;3.35;560.3;48.58;9.26;23.66;9.29;115686.7;1445096.58;1510565.35;430225
430230 Bom Jesus;12201;8.69;306.61;20.29;6.7;22.73;3.01;1131151.32;2323039.77;3740945.94;430230
430235 Bom Princípio;11727;9.2;368.0;41.56;3.29;30.23;15.3;2365389.62;2543058.99;4315555.58;430235
430237 Bom Progresso;2402;3.49;416.85;41.78;1.14;27.55;0.94;416516.62;1001262.5;1001262.5;430237
430240 Bom Retiro do Sul;11623;9.88;230.14;27.95;5.6;43.73;8.32;670446.25;1967577.61;2674904.22;430240
430245 Boqueirăo do Leăo;8103;3.34;212.45;48.88;9.15;27.42;6.17;845391.71;1257552.2;1721503.89;430245
430250 Bossoroca;7889;4.75;342.15;36.62;5.65;25.81;5.23;768550.88;1819004.25;2699182.29;430250
430258 Bozano;2363;1.91;639.74;45.18;4.78;8.65;4.73;282895.25;1211835.01;1511703.6;430258
430260 Braga;3841;2.79;567.63;53.52;5.1;10.69;15.43;645482.8;1240006.39;2180265.63;430260
430265 Brochier;4876;5.05;391.16;34.57;3.41;22.26;8.72;329331.92;1457719.42;1907283.52;430265
430270 Butiá;20212;9.48;230.23;18.12;1.35;38.26;2.17;922720.25;3840885.34;4653327.11;430270
430280 Caçapava do Sul;33053;8.66;271.56;49.32;3.55;18.4;9.13;3311394.68;5320784.96;8975830.44;430280
430290 Cacequi;13580;6.12;299.23;60.67;1.57;17.34;6.98;1181984.89;2901804.76;4063508.3;430290
430300 Cachoeira do Sul;86554;12.94;311.03;31.21;1.99;61.42;1.32;16804457.98;10536608.66;26920647.86;430300
430310 Cachoeirinha;118086;14.36;213.39;75.21;5.13;7.07;3.86;6252161.95;19274536.07;25197799.5;430310
430320 Cacique Doble;5006;2.32;377.62;36.7;5.08;30.38;4.76;553672.29;1247107.06;1890377.09;430320
430330 Caibaté;5203;5.52;383.14;61.76;4.1;10.75;5.17;585422.08;1194837.47;1993485.27;430330
430340 Caiçara;5245;2.71;414.78;55.2;3.35;26.08;4.79;899924.62;1305773.59;2175523.01;430340
430350 Camaquă;62723;12.91;173.17;34.17;12.03;23.85;7.58;2810579.57;8034164.77;10861708.72;430350
430355 Camargo;2549;2.53;783.9;51.74;9.78;27.58;1.13;333883.46;1727048.71;1998160.7;430355
430360 Cambará do Sul;7238;4.77;542.48;62.14;4.43;10.64;7.99;1074052.6;1718523.04;3926440.71;430360
430367 Campestre da Serra;3314;11.5;503.8;54.61;3.18;14.64;7.15;299192.26;1340286.36;1669604.36;430367
430370 Campina das Missơes;6359;3.2;371.86;27.03;10.12;8.47;8.24;888230.78;1382585.76;2364639.31;430370
430380 Campinas do Sul;5741;6.33;559.77;44.15;5.69;38.3;2.67;801261.18;1980052.86;3213611.09;430380
430390 Campo Bom;59369;22.87;264.44;58.15;3.53;26.34;4.69;5102527.81;11600601.09;15699621.97;430390
430400 Campo Novo;5420;6.24;364.82;52.07;4.83;19.02;2.9;632019.5;1380620.71;1977341.41;430400
430410 Campos Borges;3700;2.81;473.56;37.72;9.01;27.51;13.14;474378.11;1415711.17;1752177.62;430410
430420 Candelária;30418;6.05;233.65;21.69;4.48;57.04;8.07;2601431.82;4299767.92;7107230.33;430420
430430 Cândido Godói;6719;3.58;377.17;22.99;8.86;5.26;2.73;1060415.23;1415567.73;2534188.22;430430
430435 Candiota;8576;34.31;592.57;57.09;5.5;21.26;1.94;811037.19;4197483.61;5081848.56;430435
430440 Canela;41113;23.1;341.13;36.02;3.59;41.46;2.26;7166543.83;7541395.24;14025062.49;430440
430450 Canguçu;56064;6.67;189.56;59.2;5.8;9.51;7.79;4246635.57;5674415.59;10627213.17;430450
430460 Canoas;332053;22.58;474.64;21.25;0.73;52.23;0.98;77428691.6;76394247.69;157606114.38;430460
430461 Canudos do Vale;2000;2.05;621.58;49.15;15.02;21.33;0.73;225780.58;1051693.67;1243168.82;430461
430462 Capăo Bonito do Sul;1870;5.07;771.49;13.18;8.03;17.32;0.94;50265.94;1413605.54;1442688.48;430462
430463 Capăo da Canoa;40862;40.83;289.31;65.38;1.45;12.67;6.03;2669711.11;10451753.84;11821812.3;430463
430465 Capăo do Cipó;3491;5.49;576.74;55.94;3.41;15.78;10.86;477301.88;1473108.44;2013408.56;430465
430466 Capăo do Leăo;24455;10.67;212.36;51.26;5.71;10.09;2.5;659958.04;4366665.48;5193292.6;430466
430468 Capela de Santana;11614;3.76;252.75;59.8;4.37;12.44;1.86;1027754.34;1619733.35;2935494.54;430468
430469 Capităo;2700;2.6;605.27;35.43;15.13;32.46;0.56;201639.41;1408678.14;1634225.99;430469
430467 Capivari do Sul;3519;8.01;642.79;50.59;1.08;13.87;9.44;470624.26;1719142.29;2261982.07;430467
430471 Caraá;7612;1.68;262.21;65.99;7.96;5.44;3.73;859684.81;1253372.96;1995941.02;430471
430470 Carazinho;60388;17.14;383.2;26.65;0.06;41.83;0.69;13195589.55;8962815.21;23140512.4;430470
430480 Carlos Barbosa;25868;16.49;284.54;53.97;12.94;27.63;2.53;767514.86;6620508.75;7360413.88;430480
430485 Carlos Gomes;1715;1.61;798.4;37.21;9.1;35.72;8.0;308225.1;1101497.32;1369250.56;430485
430490 Casca;8640;10.86;384.62;56.46;5.88;22.74;5.57;1104289.51;2421292.92;3323156.22;430490
430495 Caseiros;3130;4.48;458.61;40.48;11.84;26.53;2.31;157371.29;1458778.06;1435447.54;430495
430500 Catuípe;9616;8.9;346.58;62.26;3.28;6.26;1.9;1118339.77;2207839.74;3332747.07;430500
430510 Caxias do Sul;410167;23.36;489.76;34.51;2.97;49.79;0.73;92932126.47;100288353.33;200884725.19;430510
430511 Centenário;3101;2.52;416.05;40.69;9.75;32.7;5.47;305304.76;981396.01;1290185.56;430511
430512 Cerrito;6767;5.73;240.06;27.23;12.6;12.85;1.66;390548.07;1339719.27;1624485.35;430512
430513 Cerro Branco;4664;2.89;357.78;49.64;4.64;14.74;9.23;920610.75;987685.61;1668680.05;430513
430515 Cerro Grande;2654;2.02;671.58;44.75;6.01;16.45;19.1;445577.03;1211900.08;1782376.5;430515
430517 Cerro Grande do Sul;9855;3.13;313.05;45.79;11.5;37.13;0.76;732916.99;2290001.72;3085124.75;430517
430520 Cerro Largo;12860;10.56;241.54;48.25;3.67;18.41;3.55;1101857.99;2231095.83;3106203.21;430520
430530 Chapada;9674;4.94;384.42;57.29;5.2;16.93;5.16;1488076.67;2442011.82;3718891.51;430530
430535 Charqueadas;36043;10.93;365.39;56.03;3.81;26.0;4.67;5603468.91;8405139.63;13169750.67;430535
430537 Charrua;3648;2.88;409.04;40.76;3.49;37.73;4.61;623688.0;971667.0;1492188.0;430537
430540 Chiapetta;4096;6.81;457.22;52.62;12.16;12.01;4.26;562749.42;1404906.08;1872769.56;430540
430543 Chuí;5495;13.48;285.34;38.92;0.11;36.55;3.61;217832.05;1328903.89;1567941.75;430543
430544 Chuvisca;5158;1.94;402.96;50.36;3.72;18.12;13.36;164448.01;1758684.67;2078465.89;430544
430545 Cidreira;11887;25.35;516.21;59.97;7.38;4.74;1.79;1711536.97;4131170.27;6136162.59;430545
430550 Ciríaco;5025;3.54;428.56;39.08;9.25;9.78;11.79;394628.93;1484413.21;2153521.12;430550
430558 Colinas;2473;2.33;822.09;24.64;7.99;9.92;20.99;209273.62;1829844.96;2033030.81;430558
430560 Colorado;3774;5.45;570.85;49.15;8.17;10.69;11.14;630417.57;1334417.0;2154404.61;430560
430570 Condor;6870;5.22;447.02;49.15;5.35;26.2;5.09;980349.83;2337647.35;3071006.67;430570
430580 Constantina;10195;7.33;287.61;50.98;4.49;16.29;0.49;1171716.28;1773018.85;2932137.91;430580
430583 Coqueiro Baixo;1609;2.05;796.84;26.58;6.8;42.15;1.6;133554.74;1165853.42;1282108.46;430583
430585 Coqueiros do Sul;3347;3.4;427.07;58.1;4.62;18.34;6.73;312511.19;1158223.17;1429408.89;430585
430587 Coronel Barros;2530;3.16;608.6;57.33;7.9;4.36;2.88;448216.94;1313155.91;1539750.36;430587
430590 Coronel Bicaco;7968;4.35;327.42;17.44;8.01;26.23;3.0;811402.19;1566890.08;2608919.7;430590
430593 Coronel Pilar;1648;1.76;792.3;56.37;15.57;16.94;1.0;122058.23;1184428.44;1305716.38;430593
430595 Cotiporă;4890;6.94;368.79;21.19;4.3;49.84;10.64;522923.47;1264359.6;1803369.9;430595
430597 Coxilha;3012;3.07;586.11;52.72;7.79;21.44;5.43;282624.78;1544154.29;1765369.72;430597
430600 Crissiumal;15094;6.92;257.97;51.28;3.74;5.68;8.32;2090645.44;2302468.58;3893799.0;430600
430605 Cristal;7393;8.03;350.55;52.77;7.31;9.84;5.14;678879.97;2023181.98;2591640.28;430605
430607 Cristal do Sul;3097;1.07;537.85;33.75;7.29;16.83;7.13;440196.82;1223150.35;1665729.3;430607
430610 Cruz Alta;64437;17.81;232.2;54.6;4.46;18.11;5.73;6120343.68;9786869.13;14961956.33;430610
430613 Cruzaltense;2268;2.3;725.11;53.91;8.72;13.11;5.25;260740.81;1329853.41;1644547.09;430613
430620 Cruzeiro do Sul;12757;6.96;244.94;18.35;6.88;58.65;10.52;613555.49;2255528.55;3124674.7;430620
430630 David Canabarro;4853;3.78;414.36;47.39;7.35;9.97;0.79;950851.16;1274837.7;2010900.38;430630
430632 Derrubadas;3391;2.31;431.68;50.96;6.73;18.92;5.4;395273.02;1328232.28;1463842.16;430632
430635 Dezesseis de Novembro;2928;3.29;474.68;66.9;5.77;8.68;1.54;385541.0;957273.0;1389859.0;430635
