Munic-BR;Populaçăo;1.1_%R.Líquida_Total;2.1_D.Total_Saúde/Hab;2.2_%D.Pessoal/D.Total;2.3_%D.com_Medicamentos;2.4_%D.Serv.Terc/D.Total;2.5_%D.Invest/D.Total;R.Transf.SUS;D.R.Próprios;D.Total_Saúde;cod_municipio
150660 Santa Maria do Pará;23355;2.67;332.0;41.28;4.02;16.81;4.68;5029072.03;2099091.89;7753892.23;150660
150670 Santana do Araguaia;59919;2.71;231.26;55.2;3.69;9.55;1.17;9229626.32;4414701.94;13856792.0;150670
150680 Santarém;284401;7.47;260.06;46.83;13.96;26.51;2.94;53795625.69;21495999.92;73960941.23;150680
150690 Santarém Novo;6248;2.42;457.52;36.6;34.23;22.11;7.05;1447685.45;1410906.0;2858591.45;150690
150710 Săo Caetano de Odivelas;17087;1.99;276.73;41.46;3.43;5.97;3.91;2150753.54;1908115.68;4728461.49;150710
150715 Săo Domingos do Araguaia;23602;3.01;275.9;72.97;3.79;7.95;0.4;4169169.88;2342635.27;6511805.15;150715
150720 Săo Domingos do Capim;30215;2.75;261.3;30.59;6.78;3.09;1.6;4968641.84;2309400.4;7895095.65;150720
150730 Săo Félix do Xingu;99905;6.81;279.52;61.82;2.63;10.8;8.36;15012739.18;7459362.66;27925586.1;150730
150740 Săo Francisco do Pará;15184;3.97;308.4;29.92;10.2;10.68;0.0;3012697.06;1670024.02;4682721.08;150740
150745 Săo Geraldo do Araguaia;25277;5.49;348.87;64.15;9.06;2.88;2.73;7068965.89;3292420.63;8818367.26;150745
150746 Săo Joăo da Ponta;5451;0.85;442.84;57.0;11.6;5.47;22.6;1029988.75;1446238.12;2413918.67;150746
150747 Săo Joăo de Pirabas;21125;0.94;293.46;51.9;8.6;4.72;1.96;4306203.44;2045412.99;6199388.8;150747
150750 Săo Joăo do Araguaia;13293;2.66;386.84;34.1;5.25;8.7;4.57;4532172.93;1387684.34;5142206.96;150750
150770 Săo Sebastiăo da Boa Vista;23696;0.84;276.44;45.84;6.62;7.35;4.61;2566797.23;2578730.78;6550534.11;150770
150775 Sapucaia;5236;0.72;575.29;65.14;2.22;6.57;0.42;1359942.57;1304717.62;3012204.68;150775
150790 Soure;23461;3.08;267.06;47.85;4.6;3.17;2.07;4058111.05;2265155.28;6265521.39;150790
150797 Terra Santa;17305;7.48;304.21;22.51;4.26;3.76;6.34;3014906.89;2700000.0;5264418.85;150797
150800 Tomé-Açu;57914;7.37;246.95;42.4;12.94;8.45;0.91;7905377.28;7096945.73;14302102.23;150800
150803 Tracuateua;28167;1.25;268.85;40.49;4.11;5.48;2.14;4372109.34;2208776.24;7572600.03;150803
150805 Trairăo;17303;5.03;309.41;45.93;4.14;7.54;1.69;2556078.16;2421854.96;5353730.02;150805
150808 Tucumă;34956;7.71;345.0;34.22;1.76;33.51;10.3;7472535.1;4587451.5;12059986.6;150808
150810 Tucuruí;100651;4.71;423.77;50.23;2.46;15.91;4.06;23608413.96;19014159.59;42652922.77;150810
150812 Ulianópolis;46979;5.54;236.92;45.22;0.76;15.12;5.79;6747632.87;5052454.79;11130088.8;150812
150815 Uruará;44727;2.73;305.95;40.31;3.34;6.21;1.62;8938816.0;5431646.35;13684235.78;150815
150820 Vigia;49054;1.86;225.31;56.81;4.77;5.85;16.13;6157071.89;4394015.3;11052464.34;150820
150830 Viseu;57566;2.18;262.46;30.04;3.24;11.16;8.22;9428212.76;5532546.25;15108709.64;150830
150835 Vitória do Xingu;13777;80.53;1132.82;33.29;0.5;22.07;21.95;1921542.59;13685266.65;15606844.58;150835
150840 Xinguara;41382;4.25;366.19;40.8;6.83;18.51;10.48;10664917.28;5068934.26;15153489.8;150840
160010 Amapá;8213;3.02;303.64;33.35;9.01;4.82;7.21;1549036.85;912912.12;2493811.68;160010
160020 Calçoene;9343;10.73;315.14;15.64;5.8;1.82;11.83;1967678.09;1183901.28;2944394.62;160020
160021 Cutias;4910;1.1;401.89;56.5;4.04;2.12;3.48;813135.17;1021704.65;1973276.49;160021
160023 Ferreira Gomes;6141;42.71;537.31;42.08;3.46;11.49;20.71;1047323.79;2117439.47;3299601.19;160023
160025 Itaubal;4473;4.12;467.9;32.04;4.56;7.13;0.34;779877.48;1118854.31;2092927.39;160025
160027 Laranjal do Jari;41668;5.11;221.12;71.49;3.3;1.97;2.14;6802411.85;2590583.29;9213475.14;160027
160030 Macapá;415554;13.43;238.96;60.08;4.76;6.84;1.8;44461685.83;50750191.91;99301692.21;160030
160040 Mazagăo;17794;5.11;326.38;31.07;4.6;3.06;21.12;3199383.9;1897138.92;5807560.61;160040
160015 Pedra Branca do Amapari;11794;27.29;778.24;37.11;6.19;13.2;11.8;2314106.95;6545670.14;9178568.47;160015
160053 Porto Grande;17680;4.33;387.57;33.32;3.55;2.0;9.04;5038070.87;1742847.41;6852255.93;160053
160055 Pracuúba;4021;0.76;329.26;55.43;3.73;6.43;3.15;565599.5;683626.8;1323949.71;160055
160060 Santana;104407;8.5;220.76;54.98;9.26;2.89;14.63;12646846.11;10337086.11;23048477.12;160060
160005 Serra do Navio;4545;2.11;452.4;55.16;2.66;7.24;8.91;1320072.22;946881.98;2056173.23;160005
160070 Tartarugalzinho;13385;3.2;219.69;31.13;4.04;3.88;17.04;1662159.18;1053644.67;2940490.75;160070
160080 Vitória do Jari;13013;4.54;250.84;71.85;5.94;2.01;1.46;2344332.56;1254114.3;3264150.02;160080
170025 Abreulândia;2422;2.94;582.95;29.06;11.51;11.65;1.64;488237.96;948350.26;1411897.04;170025
170030 Aguiarnópolis;5467;5.4;450.43;60.49;2.48;6.5;0.8;1048827.16;1422684.55;2462515.6;170030
170035 Aliança do Tocantins;5595;11.78;489.17;46.87;3.96;6.64;6.5;1236981.83;1639295.92;2736917.29;170035
170040 Almas;7452;7.04;341.9;47.08;4.52;3.22;3.2;1059245.15;1371354.65;2547861.06;170040
170070 Alvorada;8354;9.88;444.08;58.59;3.44;7.64;2.81;1312373.59;2385647.75;3709835.35;170070
170100 Ananás;9768;6.78;383.63;58.07;4.79;7.86;15.3;2659411.63;1083254.32;3747306.64;170100
170105 Angico;3219;4.17;469.47;23.78;2.84;6.45;4.95;472153.49;1044069.84;1511212.15;170105
170110 Aparecida do Rio Negro;4319;3.67;366.65;40.67;3.9;2.74;0.82;479531.47;1020309.77;1583541.61;170110
170130 Aragominas;5838;1.44;371.04;30.71;6.03;15.44;3.6;1353037.67;951993.84;2166112.49;170130
170190 Araguacema;6454;2.56;355.16;34.83;2.06;8.1;1.5;1045740.05;1298063.66;2292189.45;170190
170200 Araguaçu;8702;8.52;351.54;43.6;3.74;4.03;2.28;1517347.11;1620254.96;3059092.85;170200
170210 Araguaína;156123;11.05;405.33;44.88;1.53;39.1;2.62;34291478.6;26868127.89;63281389.21;170210
170215 Araguană;5157;3.07;659.01;47.95;4.43;8.27;20.59;2825067.36;1232765.0;3398509.84;170215
170220 Araguatins;32133;3.87;307.9;48.03;4.72;4.82;4.67;6479670.48;3056974.46;9893754.47;170220
170230 Arapoema;6700;3.11;285.61;39.06;5.21;6.66;12.19;870114.45;1126181.83;1913589.07;170230
170240 Arraias;10594;14.76;251.51;58.95;3.36;5.23;0.32;1161186.22;1635187.01;2664471.8;170240
170255 Augustinópolis;16401;4.09;268.66;44.02;3.89;5.74;6.59;2626634.33;1765490.53;4406220.56;170255
170270 Aurora do Tocantins;3499;0.75;385.77;53.02;0.37;6.44;0.07;465465.13;886415.79;1349796.39;170270
170290 Axixá do Tocantins;9343;1.33;277.97;48.62;5.49;4.85;9.93;1437269.87;1159773.1;2597042.97;170290
170300 Babaçulândia;10439;5.48;269.89;47.58;4.74;5.36;1.46;1323912.18;1428594.24;2817360.41;170300
170305 Bandeirantes do Tocantins;3200;3.98;471.34;41.56;2.51;8.18;0.24;463675.45;1081572.26;1508275.43;170305
170307 Barra do Ouro;4206;15.3;495.61;55.93;3.58;8.83;1.04;746756.36;1256552.72;2084549.26;170307
170310 Barrolândia;5390;4.89;414.01;37.38;5.92;9.85;0.84;1004341.83;1334236.8;2231491.72;170310
170320 Bernardo Sayăo;4442;2.68;429.79;57.72;13.08;8.24;0.48;778045.73;937822.08;1909123.02;170320
170330 Bom Jesus do Tocantins;3987;2.19;328.4;63.74;2.68;7.32;0.14;438547.62;915403.9;1309341.9;170330
170360 Brasilândia do Tocantins;2086;2.09;696.57;70.0;0.94;8.02;4.57;579092.91;1063296.15;1453047.29;170360
170370 Brejinho de Nazaré;5232;19.11;500.19;52.13;9.54;8.88;1.04;737574.74;1952421.01;2616974.23;170370
170380 Buriti do Tocantins;10059;1.64;241.26;45.47;5.07;3.7;7.19;1687264.25;1025733.61;2426847.65;170380
170382 Cachoeirinha;2167;1.36;893.99;23.71;3.91;14.2;38.17;426319.24;980939.13;1937275.73;170382
170384 Campos Lindos;8517;2.73;285.93;36.95;4.77;5.13;4.32;1447461.59;1191892.1;2435308.34;170384
170386 Cariri do Tocantins;3872;8.11;546.53;34.37;23.86;13.24;0.48;515316.85;1450000.0;2116151.93;170386
170388 Carmolândia;2363;0.75;571.22;53.02;0.37;6.44;0.07;465465.13;886415.79;1349796.39;170388
170389 Carrasco Bonito;3759;1.95;493.09;33.71;3.78;6.04;0.53;577202.2;1266405.76;1853526.69;170389
170390 Caseara;4744;8.31;348.65;40.68;5.8;8.87;1.17;647388.11;976934.77;1654006.28;170390
170410 Centenário;2627;4.25;496.17;38.89;2.9;7.17;2.21;511368.98;829121.88;1303429.62;170410
170510 Chapada da Natividade;3278;2.39;416.35;44.36;4.52;4.6;2.51;560515.71;913658.83;1364783.47;170510
170460 Chapada de Areia;1345;2.5;870.47;30.4;4.38;7.94;7.51;372728.36;810036.55;1170780.03;170460
170550 Colinas do Tocantins;31675;5.95;349.35;64.51;3.15;10.37;0.65;7144787.88;3827920.92;11065803.48;170550
171670 Colméia;8500;6.25;350.66;43.76;3.14;6.91;1.55;1866855.96;1380610.6;2980610.6;171670
170555 Combinado;4691;4.66;451.66;45.16;0.25;2.98;3.18;513130.87;1621206.81;2118748.65;170555
170560 Conceiçăo do Tocantins;4153;5.03;473.85;42.83;1.64;1.96;5.21;806192.15;1226629.68;1967893.04;170560
170600 Couto Magalhăes;5111;3.86;388.28;59.32;2.95;4.41;7.09;881977.08;995502.51;1984508.37;170600
170610 Cristalândia;7222;13.8;430.94;32.47;4.98;9.27;6.22;1624901.26;1172844.68;3112233.33;170610
170625 Crixás do Tocantins;1592;10.68;1141.71;40.27;6.8;7.9;24.53;721717.16;1033300.68;1817604.57;170625
170650 Darcinópolis;5425;4.06;345.02;65.5;3.67;6.41;1.06;792045.16;1042545.02;1871750.7;170650
170700 Dianópolis;19669;10.1;371.13;64.25;4.37;5.13;9.8;2872646.64;3249578.2;7299750.8;170700
170710 Divinópolis do Tocantins;6452;6.08;491.99;62.12;6.41;6.25;0.52;1484876.34;1630821.87;3174300.44;170710
170720 Dois Irmăos do Tocantins;7145;3.17;318.36;42.49;4.2;13.19;1.05;1347104.65;1059069.26;2274660.06;170720
170730 Dueré;4597;5.28;676.07;37.44;4.14;6.65;9.63;1672730.05;1400215.99;3107891.51;170730
170740 Esperantina;9756;1.59;323.1;50.51;3.34;12.86;11.95;1511096.16;1556225.01;3152200.08;170740
170755 Fátima;3799;11.41;497.9;42.44;6.51;4.96;2.69;526606.21;1458748.15;1891527.73;170755
170765 Figueirópolis;5307;9.16;458.97;43.35;1.91;6.62;0.54;945505.63;1416043.57;2435735.64;170765
170770 Filadélfia;8549;10.92;306.96;53.68;8.61;4.47;2.01;1116129.53;1370377.92;2624180.29;170770
170820 Formoso do Araguaia;18369;6.0;430.1;72.48;3.65;5.46;2.82;4173686.39;2592163.94;7900463.34;170820
170825 Fortaleza do Tabocăo;2446;0.88;624.59;71.52;4.1;12.68;1.14;450190.17;1089974.37;1527745.8;170825
170830 Goianorte;4974;0.79;311.58;46.17;0.32;5.61;12.96;772835.86;923733.06;1549796.39;170830
170900 Goiatins;12220;0.0;322.78;61.2;3.02;5.05;0.38;2036810.0;1907605.06;3944415.06;170900
170930 Guaraí;23681;12.49;338.03;58.32;3.15;5.02;6.86;4272610.54;3110939.03;8004913.29;170930
170950 Gurupi;78525;14.45;324.3;40.83;7.25;6.83;1.7;11858464.37;12443148.06;25465558.32;170950
170980 Ipueiras;1711;8.05;793.81;22.3;4.28;6.75;0.74;269460.03;899346.55;1358206.82;170980
171050 Itacajá;7148;3.61;372.59;54.07;3.29;5.91;0.5;1249249.24;1256238.23;2663267.37;171050
171070 Itaguatins;5976;2.61;403.77;45.62;14.77;1.58;6.74;910739.18;1083354.11;2412914.03;171070
171090 Itapiratins;3571;3.02;543.41;53.97;3.68;15.82;2.53;750722.46;1161905.63;1940506.47;171090
171110 Itaporă do Tocantins;2434;2.63;630.95;37.24;7.6;4.08;2.8;567830.63;1047824.93;1535722.1;171110
171150 Jaú do Tocantins;3566;4.38;460.13;34.99;5.35;6.44;1.44;747112.78;991706.35;1640811.19;171150
171180 Juarina;2216;2.48;678.34;58.15;3.46;11.22;8.55;641043.63;994790.09;1503193.16;171180
171190 Lagoa da Confusăo;10821;9.07;391.84;42.01;3.57;8.96;2.0;1518134.64;2364769.76;4240103.52;171190
171195 Lagoa do Tocantins;3676;2.91;457.27;43.3;0.59;4.29;17.57;744428.13;988196.6;1680914.39;171195
171200 Lajeado;2838;2.07;1238.36;50.0;2.56;5.5;1.95;829588.63;2582224.04;3514454.85;171200
171215 Lavandeira;1665;2.34;751.82;28.34;7.69;6.59;0.38;479280.93;804272.05;1251772.27;171215
171240 Lizarda;3716;2.87;425.67;45.83;7.42;7.18;6.62;536584.69;983418.6;1581801.33;171240
171245 Luzinópolis;2713;1.67;507.34;45.92;4.67;7.52;8.16;493256.37;827645.5;1376419.14;171245
171250 Marianópolis do Tocantins;4507;3.14;468.69;61.0;5.85;9.75;3.46;873779.44;1108531.91;2112380.1;171250
171270 Mateiros;2311;2.36;621.21;57.52;5.99;14.04;2.34;381694.81;1113997.99;1435621.71;171270
171280 Maurilândia do Tocantins;3200;2.78;559.06;33.74;4.24;11.38;3.02;415734.6;1372663.92;1788988.71;171280
171320 Miracema do Tocantins;20117;4.52;375.75;50.24;7.64;6.97;4.74;3174453.74;4384539.59;7558993.33;171320
171330 Miranorte;12747;6.84;332.16;41.35;1.58;3.3;2.06;2107808.67;1843433.45;4234034.51;171330
171360 Monte do Carmo;6946;3.11;328.09;39.06;4.63;6.12;0.62;1018520.9;1210116.02;2278883.13;171360
171370 Monte Santo do Tocantins;2118;2.95;584.03;33.77;6.67;10.58;0.84;333035.93;943377.8;1236970.2;171370
171395 Muricilândia;3224;1.68;424.07;48.37;2.33;6.72;3.81;474703.27;994150.0;1367211.98;171395
171420 Natividade;9021;5.6;380.44;44.81;3.59;8.16;7.1;1832179.13;1534747.59;3431955.29;171420
171430 Nazaré;4271;3.36;454.17;63.91;3.15;3.79;6.97;1157949.22;979666.59;1939743.2;171430
171488 Nova Olinda;10883;3.25;336.93;59.65;3.63;9.03;0.76;1958467.52;1757179.84;3666755.2;171488
171500 Nova Rosalândia;3858;8.16;580.36;35.82;3.24;7.33;2.78;760344.69;1530498.32;2239021.94;171500
171510 Novo Acordo;3869;13.86;518.9;51.78;2.52;5.27;6.97;802624.89;1343097.09;2007628.44;171510
171515 Novo Alegre;2288;2.01;672.2;61.92;1.61;4.86;3.99;410269.34;1127731.5;1538000.84;171515
171525 Novo Jardim;2504;9.56;490.47;61.09;5.58;10.55;0.73;333038.76;909693.99;1228128.99;171525
171550 Oliveira de Fátima;1049;3.57;1127.51;39.92;5.74;5.27;7.63;375496.78;820256.87;1182753.72;171550
172100 Palmas;242070;17.12;553.4;64.41;0.54;15.65;9.08;64039856.3;75094385.28;133961325.55;172100
171570 Palmeirante;5157;1.36;330.53;51.42;10.17;2.81;0.0;653131.16;1051403.21;1704534.37;171570
171380 Palmeiras do Tocantins;5909;9.05;345.49;38.05;4.11;13.24;4.07;935089.28;1231914.29;2041478.19;171380
171575 Palmeirópolis;7380;6.79;471.53;51.6;0.24;7.14;1.14;1818149.52;1611669.85;3479868.36;171575
171610 Paraíso do Tocantins;45669;11.32;308.19;66.61;3.78;5.65;4.52;11189694.47;5701000.24;14074720.19;171610
171620 Parană;10327;13.01;548.6;28.03;17.69;4.05;5.02;1544910.91;4121073.7;5665427.95;171620
171630 Pau D'Arco;4627;0.92;322.73;57.22;7.44;4.47;0.19;640822.96;852241.47;1493268.94;171630
171650 Pedro Afonso;11919;20.4;290.32;67.9;3.14;11.61;0.9;1503890.6;2293356.27;3460338.54;171650
171660 Peixe;10629;6.45;511.45;28.7;4.05;6.47;5.2;1763605.36;3933353.17;5436215.05;171660
171665 Pequizeiro;5124;2.99;403.61;60.7;1.35;2.71;0.99;895437.02;1152501.33;2068112.15;171665
171700 Pindorama do Tocantins;4479;3.21;383.69;41.28;3.52;4.51;0.65;702248.63;1133612.38;1718565.28;171700
171720 Piraquê;2933;3.03;533.12;53.31;2.18;12.43;7.03;658269.03;904304.66;1563629.14;171720
171750 Pium;6869;5.47;474.98;42.4;2.51;5.51;8.61;1655242.61;1615778.77;3262641.28;171750
171780 Ponte Alta do Bom Jesus;4540;2.4;422.97;39.03;9.11;4.15;0.25;634885.03;1285402.15;1920287.18;171780
171790 Ponte Alta do Tocantins;7333;7.32;349.94;35.86;4.17;4.82;3.57;998611.58;1253420.44;2566101.5;171790
171800 Porto Alegre do Tocantins;2857;2.33;474.53;64.2;17.34;13.67;1.34;452714.34;902467.84;1355743.92;171800
171820 Porto Nacional;49774;24.07;371.73;40.04;1.97;5.29;12.09;10927320.82;9034599.24;18502369.48;171820
171830 Praia Norte;7792;2.56;301.91;38.42;1.95;8.6;3.32;1269582.09;1198198.33;2352515.4;171830
171840 Presidente Kennedy;3670;2.87;564.97;54.96;2.68;5.39;1.68;963601.23;861152.62;2073428.28;171840
171845 Pugmil;2427;3.18;662.02;55.52;0.68;8.09;9.6;490006.17;1176696.55;1606719.53;171845
171850 Recursolândia;3864;1.79;412.11;52.9;12.39;6.51;12.56;600147.17;869547.31;1592396.44;171850
171855 Riachinho;4270;2.6;461.22;48.47;4.42;5.06;12.51;1029748.57;1115823.5;1969396.1;171855
171865 Rio da Conceiçăo;1794;2.18;697.11;55.71;13.34;5.3;0.81;351183.21;892597.2;1250623.65;171865
171870 Rio dos Bois;2616;4.37;634.08;24.56;25.55;5.85;1.25;513533.87;1048380.74;1658754.34;171870
171875 Rio Sono;6279;4.04;414.05;42.44;0.4;6.97;9.56;984700.23;1390633.39;2599847.95;171875
171880 Sampaio;4025;1.91;335.63;44.42;9.42;4.23;1.24;533343.18;877072.51;1350910.51;171880
171884 Sandolândia;3326;6.22;509.87;47.47;16.72;3.26;0.09;794304.83;1054361.34;1695815.23;171884
171886 Santa Fé do Araguaia;6764;2.94;387.22;64.42;2.52;12.32;1.76;983112.36;1021664.1;2619166.18;171886
171888 Santa Maria do Tocantins;2995;3.1;405.79;73.98;4.85;3.71;2.61;443943.65;816056.64;1215330.08;171888
171889 Santa Rita do Tocantins;2170;5.75;635.35;50.06;5.56;7.03;10.12;365818.53;917343.35;1378712.33;171889
171890 Santa Rosa do Tocantins;4607;5.89;363.71;51.73;2.61;4.2;0.19;772803.12;947288.34;1675624.95;171890
171900 Santa Tereza do Tocantins;2585;3.38;506.06;22.51;10.96;5.48;2.43;459579.54;870758.07;1308164.6;171900
172000 Santa Terezinha do Tocantins;2477;3.36;644.23;27.79;5.82;12.1;9.85;627394.91;924482.64;1595766.26;172000
172010 Săo Bento do Tocantins;4740;2.12;318.82;23.78;2.84;6.45;4.95;713913.74;797298.41;1511212.15;172010
172015 Săo Félix do Tocantins;1463;2.51;901.07;54.68;0.89;16.28;0.96;382921.08;997759.26;1318258.16;172015
172020 Săo Miguel do Tocantins;10783;1.98;254.14;34.85;2.47;6.18;0.58;1634233.64;1161329.36;2740412.33;172020
172025 Săo Salvador do Tocantins;2936;4.12;610.44;38.65;1.5;5.62;1.53;479888.28;1295172.55;1792260.36;172025
172030 Săo Sebastiăo do Tocantins;4376;2.27;447.28;47.82;6.44;6.77;2.57;909603.96;813585.34;1957302.14;172030
172049 Săo Valério;4282;3.41;500.87;46.93;1.03;3.74;2.05;775646.17;1164512.19;2144714.99;172049
172065 Silvanópolis;5120;7.62;479.97;42.39;3.3;5.71;5.32;1258810.85;1133063.48;2457447.36;172065
172080 Sítio Novo do Tocantins;9097;0.37;291.74;50.39;2.92;4.16;1.65;1845736.69;808229.91;2653966.6;172080
172093 Taipas do Tocantins;1981;2.24;625.01;28.91;24.03;12.42;3.92;369087.03;837286.22;1238141.53;172093
172097 Talismă;2601;19.44;776.38;41.3;4.65;5.23;3.79;493529.41;1417430.37;2019355.45;172097
172110 Tocantínia;6880;5.77;368.57;63.27;1.06;6.02;5.94;1327378.95;1373975.0;2535765.76;172110
172120 Tocantinópolis;22596;4.7;389.81;52.08;3.77;7.15;2.8;6410153.09;2566090.8;8808079.06;172120
172125 Tupirama;1634;3.81;753.49;52.79;0.08;7.62;3.9;423616.84;991924.29;1231204.24;172125
172130 Tupiratins;2208;4.51;600.85;36.62;4.02;5.97;3.38;533098.8;930379.08;1326678.11;172130
172208 Wanderlândia;11088;3.58;311.8;49.26;5.83;3.92;1.18;1436671.96;1727878.14;3457218.54;172208
172210 Xambioá;11458;13.64;263.56;67.41;4.94;6.44;4.76;1131657.2;1987443.96;3019875.62;172210
210005 Açailândia;106422;14.06;328.1;45.57;4.75;6.82;3.66;19619021.91;14772823.72;34917022.9;210005
210010 Afonso Cunha;6090;3.45;421.39;42.16;14.34;3.05;6.51;1444962.12;1059491.15;2566260.57;210010
210015 Água Doce do Maranhăo;11865;2.52;282.64;25.88;26.84;0.98;0.0;1614415.36;1739114.35;3353529.71;210015
210020 Alcântara;21605;14.56;347.53;32.01;3.17;8.28;6.81;2627165.28;4174119.49;7508385.69;210020
210030 Aldeias Altas;24726;2.35;248.19;51.88;7.6;7.02;14.87;3779966.7;2345128.4;6136767.75;210030
210043 Alto Alegre do Maranhăo;25326;2.06;311.49;22.13;29.16;12.78;8.26;6678045.15;2625056.49;7888825.86;210043
210047 Alto Alegre do Pindaré;31190;4.44;394.08;39.19;4.15;6.26;1.79;8293975.37;4161580.46;12291443.17;210047
210055 Amapá do Maranhăo;6583;2.06;345.5;28.17;9.37;3.3;6.87;1083730.72;1071877.07;2274444.56;210055
210060 Amarante do Maranhăo;38953;0.25;272.94;52.95;2.65;3.89;5.3;7033907.03;4538339.46;10631911.78;210060
210070 Anajatuba;25955;0.73;241.95;55.28;3.54;9.24;1.66;2739299.0;2103234.21;6279878.22;210070
210080 Anapurus;14492;1.1;381.78;44.15;1.37;6.13;25.28;2331034.75;3201685.72;5532720.47;210080
210083 Apicum-Açu;15542;0.88;275.6;30.07;14.83;9.32;0.67;2440688.64;1842760.15;4283448.79;210083
210090 Araioses;43653;1.29;210.36;63.87;2.87;2.33;19.05;5723301.59;2677882.38;9182895.65;210090
210095 Arame;31729;3.81;223.48;42.55;4.35;0.85;8.69;3138129.99;4353330.41;7090783.45;210095
210100 Arari;28809;1.44;257.09;44.27;3.2;1.07;2.23;4886758.22;2793490.3;7406598.52;210100
210110 Axixá;11599;1.74;327.56;25.23;3.68;13.09;6.73;2031391.75;1749316.03;3799323.56;210110
210125 Bacabeira;15591;28.16;451.06;56.97;4.25;12.37;4.21;2343451.34;4599643.14;7032412.62;210125
210130 Bacuri;17437;0.51;216.25;42.23;1.74;19.12;0.69;2560501.25;1650394.25;3770759.65;210130
210135 Bacurituba;5387;1.11;462.94;35.79;1.44;4.12;18.97;1085630.34;1566744.95;2493841.51;210135
210140 Balsas;87057;8.76;366.83;68.42;2.32;21.6;0.07;19077051.06;12297955.79;31935452.0;210140
210150 Barăo de Grajaú;17862;0.62;339.51;44.66;8.65;15.75;0.54;3451855.1;2529029.73;6064364.71;210150
210160 Barra do Corda;84180;3.73;247.08;57.7;11.57;5.9;6.16;15527152.98;5799627.98;20799005.65;210160
210170 Barreirinhas;58083;2.06;239.66;53.51;4.93;24.48;3.64;8584349.62;4710859.35;13920010.57;210170
210177 Bela Vista do Maranhăo;12335;1.11;306.88;36.43;9.13;20.23;11.74;1677627.2;1256876.98;3785315.34;210177
210173 Belágua;6986;1.45;359.24;24.17;7.64;5.87;4.34;1220430.46;1428967.7;2509624.47;210173
210193 Bernardo do Mearim;6111;2.39;712.11;20.73;13.54;8.07;12.84;2807334.82;1494514.84;4351706.4;210193
210197 Boa Vista do Gurupi;8375;1.99;214.45;42.84;4.58;2.98;2.87;741813.82;1044831.45;1795985.2;210197
210203 Bom Jesus das Selvas;30259;21.95;306.49;43.09;1.64;11.17;2.92;4731781.83;4509390.01;9273940.08;210203
210207 Bom Lugar;15314;2.58;438.03;47.38;11.4;11.65;13.31;4165629.3;2181008.89;6708064.95;210207
210210 Brejo;34242;1.05;190.15;65.61;0.75;4.22;2.85;4855725.96;2485000.0;6511075.95;210210
210215 Brejo de Areia;4962;0.09;446.28;7.66;5.45;39.88;0.0;1458908.08;899522.34;2214458.44;210215
210220 Buriti;27449;1.88;345.53;53.03;5.73;10.94;6.67;6278392.57;3202616.61;9484505.39;210220
210230 Buriti Bravo;23119;0.99;218.62;31.64;11.45;9.5;7.4;2381663.86;2672591.21;5054255.07;210230
210232 Buriticupu;67378;4.99;292.39;41.82;4.83;8.67;7.81;9389160.91;9591214.69;19700497.28;210232
210235 Buritirana;14930;1.37;223.63;33.64;15.26;6.72;7.0;2128749.07;1590020.48;3338769.55;210235
210237 Cachoeira Grande;8607;1.21;614.87;28.34;3.07;8.58;42.66;2031649.99;1450000.0;5292175.1;210237
210250 Cajari;18603;1.62;249.04;40.57;7.21;2.36;10.46;2557075.32;2071210.29;4632908.02;210250
210255 Campestre do Maranhăo;13649;2.12;276.05;42.19;13.27;3.22;7.86;2012053.75;1745826.61;3767774.98;210255
210260 Cândido Mendes;19222;0.71;334.22;28.1;0.9;21.99;22.64;2942283.69;3256145.42;6424299.21;210260
210270 Cantanhede;20879;3.38;379.55;44.99;6.81;34.96;3.36;4969543.86;2213315.62;7924583.65;210270
