Munic-BR;Populaçăo;1.1_%R.Líquida_Total;2.1_D.Total_Saúde/Hab;2.2_%D.Pessoal/D.Total;2.3_%D.com_Medicamentos;2.4_%D.Serv.Terc/D.Total;2.5_%D.Invest/D.Total;R.Transf.SUS;D.R.Próprios;D.Total_Saúde;cod_municipio
230490 Groaíras;9971;2.51;284.09;33.62;3.36;11.41;5.7;932622.28;1628462.34;2832613.62;230490
230495 Guaiúba;23853;2.59;226.93;42.98;3.69;6.98;9.0;3040961.17;2093209.93;5412966.05;230495
230500 Guaraciaba do Norte;38406;2.52;187.92;55.73;3.26;3.14;3.19;3712852.13;3487772.48;7217229.64;230500
230510 Guaramiranga;4070;3.22;569.37;27.62;1.53;11.63;4.4;934563.67;1404710.34;2317333.82;230510
230520 Hidrolândia;19252;2.02;223.29;45.18;9.77;10.55;2.9;2329545.58;2200139.88;4298693.97;230520
230523 Horizonte;54362;4.02;312.77;70.6;0.68;6.8;1.8;5727637.72;11200253.44;17002623.46;230523
230526 Ibaretama;13206;2.97;259.38;35.01;0.53;7.37;2.97;1671766.29;1562146.22;3425381.08;230526
230530 Ibiapina;24125;2.76;258.08;48.3;0.49;13.03;6.38;3022808.53;2977976.65;6226211.21;230530
230533 Ibicuitinga;11800;1.25;246.42;60.72;8.66;12.25;1.02;1165798.18;1685766.87;2907804.76;230533
230535 Icapuí;19385;5.6;298.04;27.41;3.69;4.12;0.49;2708026.92;2370919.02;5777427.83;230535
230540 Icó;65612;3.85;240.59;60.68;2.63;17.23;1.79;8410425.58;5003440.97;15785742.14;230540
230550 Iguatu;97203;6.54;319.54;50.04;0.03;18.63;4.01;20177308.37;8729996.98;31060583.76;230550
230560 Independência;26317;1.99;215.42;57.43;1.05;19.2;10.47;2666762.5;2634008.18;5669141.16;230560
230565 Ipaporanga;11768;3.33;241.63;26.13;9.64;6.45;1.79;1491170.0;1353844.64;2843490.13;230565
230570 Ipaumirim;11999;2.48;219.44;64.96;3.2;8.81;7.62;1108810.23;1325038.88;2633030.08;230570
230580 Ipu;41052;3.04;235.68;51.11;0.72;33.27;5.28;6680420.37;2758744.15;9675182.15;230580
230590 Ipueiras;39288;2.23;177.43;51.33;8.83;6.04;2.01;3588749.02;3446254.86;6970916.38;230590
230600 Iracema;15114;7.27;333.23;45.11;4.12;2.75;1.95;2344454.06;1897495.63;5036459.85;230600
230610 Irauçuba;23309;1.92;265.95;48.42;1.14;10.68;14.91;2590167.63;2806927.74;6199092.04;230610
230620 Itaiçaba;7955;2.63;320.21;34.14;4.07;10.28;6.14;962894.82;1185689.44;2547237.89;230620
230625 Itaitinga;32678;4.97;260.16;48.9;1.41;36.93;1.09;3703965.28;4242520.26;8501632.6;230625
230630 Itapagé;47354;2.32;182.62;66.03;0.0;11.4;2.01;5229412.48;3113884.79;8647572.47;230630
230640 Itapipoca;114441;2.08;229.41;44.0;0.98;34.97;2.76;15659618.08;9176713.21;26253860.37;230640
230650 Itapiúna;18610;2.15;251.65;57.95;0.51;11.3;0.74;2385619.35;1844833.39;4683230.12;230650
230655 Itarema;36536;2.28;240.33;63.57;3.48;6.6;5.48;4545474.76;3909000.68;8780708.76;230655
230660 Itatira;18875;1.65;177.65;18.08;2.58;11.09;2.37;1701700.7;1679046.12;3353142.9;230660
230670 Jaguaretama;18411;3.37;261.33;43.23;0.59;18.42;4.25;3099219.79;1900000.0;4811400.63;230670
230680 Jaguaribara;10399;2.5;308.39;60.76;0.32;18.67;2.0;1109390.53;1804279.85;3206915.53;230680
230690 Jaguaribe;36493;4.01;233.95;60.27;11.71;8.0;10.05;5729481.67;2737405.03;8537405.03;230690
230700 Jaguaruana;32352;2.55;201.3;67.25;2.87;13.55;0.66;3239875.4;3458632.85;6512371.07;230700
230710 Jardim;26578;3.12;228.11;42.18;5.82;20.24;2.23;4016534.94;2046042.17;6062577.11;230710
230720 Jati;7518;4.89;321.2;32.92;8.93;6.06;4.0;1331534.45;1242497.94;2414798.45;230720
230725 Jijoca de Jericoacoara;16880;7.26;278.84;43.03;4.31;11.97;2.78;1751138.84;2864753.58;4706874.49;230725
230730 Juazeiro do Norte;249829;6.5;236.21;52.06;2.81;27.35;2.93;35535706.86;20095687.1;59013204.47;230730
230740 Jucás;23738;3.02;246.78;35.05;6.21;8.4;5.42;3289655.57;1916338.37;5858098.64;230740
230750 Lavras da Mangabeira;30524;2.3;236.29;43.23;6.24;4.99;3.5;3868770.27;3343617.64;7212387.91;230750
230760 Limoeiro do Norte;56098;3.77;256.89;64.97;2.61;6.35;1.9;9431142.21;4722919.07;14410915.99;230760
230763 Madalena;17773;2.67;249.17;44.44;3.96;3.98;1.11;2098581.72;2224829.97;4428411.94;230763
230765 Maracanaú;201693;5.53;410.98;49.86;2.19;17.17;7.25;41886792.8;42011817.37;82892107.55;230765
230770 Maranguape;110523;3.08;190.85;68.26;2.62;12.41;1.75;11261584.0;7734554.0;21093017.0;230770
230780 Marco;24622;2.3;300.45;66.05;2.84;11.16;0.77;3727240.24;3449603.62;7397708.57;230780
230790 Martinópole;11118;2.69;287.05;18.85;10.03;8.08;22.34;991983.35;2226126.61;3191462.63;230790
230800 Massapê;35388;3.32;150.51;58.9;2.63;23.17;0.14;2797564.14;2529681.57;5326424.12;230800
230810 Mauriti;44211;2.88;186.14;41.59;0.92;38.58;3.34;5312337.93;2836170.44;8229534.08;230810
230820 Meruoca;12780;2.66;264.13;55.26;5.25;23.23;2.85;1265768.07;1970018.2;3375600.01;230820
230830 Milagres;28077;4.65;247.9;52.93;0.86;15.41;12.31;3221013.22;4358234.68;6960268.37;230830
230835 Milhă;14826;3.39;248.65;64.77;1.36;6.13;0.6;1864807.22;1841884.55;3686435.31;230835
230837 Miraíma;12737;2.25;225.2;53.16;2.01;8.05;4.75;1042073.83;2012215.25;2868402.08;230837
230840 Missăo Velha;35135;2.29;205.99;56.54;0.08;23.45;5.52;3912099.32;2930193.03;7237608.41;230840
230850 Mombaça;46728;0.98;168.6;24.01;2.05;7.57;1.71;4080157.84;3850828.2;7878122.8;230850
230860 Monsenhor Tabosa;17178;2.39;248.94;29.97;1.01;6.49;4.44;2241122.99;1941634.18;4276216.43;230860
230870 Morada Nova;63126;2.96;233.13;58.57;1.03;23.99;4.55;8660970.45;5538482.39;14716835.98;230870
230880 Moraújo;8538;3.05;267.58;26.46;4.86;10.1;3.99;1016803.23;1181467.67;2284606.26;230880
230890 Morrinhos;22695;1.98;216.37;56.24;2.86;18.65;9.59;1977127.48;2765517.17;4910484.17;230890
230900 Mucambo;14537;2.86;317.6;62.12;2.6;5.28;3.69;2293503.84;2074281.17;4616981.14;230900
230910 Mulungu;11914;0.89;260.0;60.88;9.56;19.75;0.76;1391992.61;1210507.39;3097590.39;230910
230920 Nova Olinda;13659;5.6;281.13;39.95;1.72;9.8;4.67;1691858.98;2002423.83;3840006.5;230920
230930 Nova Russas;32016;3.49;259.26;44.08;1.27;9.21;6.32;4427437.98;3719332.47;8300401.44;230930
230940 Novo Oriente;28703;2.02;203.32;11.05;7.43;3.28;5.33;2941296.93;2362130.39;5835822.23;230940
230945 Ocara;24636;1.91;288.22;54.23;4.06;7.65;2.66;4065070.74;3920368.54;7100543.98;230945
230950 Orós;21784;3.58;284.5;53.49;3.78;5.79;2.45;3460843.85;2497271.55;6197578.28;230950
230960 Pacajus;59689;3.19;164.23;60.89;2.34;12.31;6.52;3727538.27;5635030.48;9802954.15;230960
230970 Pacatuba;71839;4.02;183.08;45.59;6.34;9.8;8.21;6157890.63;6155473.28;13152145.07;230970
230980 Pacoti;11519;2.36;305.55;45.39;2.62;18.07;3.91;1613959.77;1509043.85;3519616.63;230980
230990 Pacujá;6233;1.19;270.2;31.17;6.59;13.24;4.28;442014.5;968754.52;1684133.47;230990
231000 Palhano;9268;2.72;310.43;50.98;2.57;12.24;0.83;950390.43;1879710.25;2877106.45;231000
231010 Palmácia;10838;1.97;231.67;61.17;10.86;15.63;0.71;1066679.41;1444200.92;2510880.33;231010
231020 Paracuru;32557;4.83;290.88;34.1;6.63;6.43;3.84;4440068.06;4915765.41;9470193.66;231020
231025 Paraipaba;29892;4.16;226.26;61.66;5.86;5.49;2.93;3608087.96;2878740.37;6763331.94;231025
231030 Parambu;32231;3.91;228.88;12.52;3.56;6.27;4.81;4903590.12;2878627.21;7376948.04;231030
231040 Paramoti;12130;2.82;254.5;52.53;4.58;8.88;3.64;1903459.23;1370239.76;3087094.89;231040
231050 Pedra Branca;42152;2.71;208.45;49.17;3.79;10.35;4.11;5893316.25;3032934.55;8786784.74;231050
231060 Penaforte;8168;1.21;396.93;21.95;5.14;12.71;3.32;1660574.36;1581544.54;3242118.9;231060
231070 Pentecoste;35166;2.33;264.87;32.45;2.58;5.69;3.73;5545586.35;3307289.94;9314415.23;231070
231080 Pereiro;15828;2.66;263.31;58.34;4.48;11.55;7.71;2514915.16;1571759.4;4167660.07;231080
231085 Pindoretama;18322;4.47;268.79;44.74;0.6;8.77;3.47;2477898.84;2988989.5;4924776.27;231085
231090 Piquet Carneiro;15673;3.19;234.19;41.03;2.5;10.23;6.28;1989521.97;1515874.95;3670532.05;231090
231095 Pires Ferreira;9857;1.61;200.54;36.42;2.95;10.57;9.34;762844.71;1245632.78;1976768.36;231095
231100 Poranga;12356;0.74;259.0;30.28;3.12;12.8;9.69;1344689.16;1652635.52;3200204.42;231100
231110 Porteiras;15058;3.19;252.25;51.79;0.77;8.95;12.36;1833834.98;1907042.34;3798421.56;231110
231120 Potengi;10144;2.72;257.25;42.57;1.87;11.71;7.51;1314329.69;1087014.46;2609583.3;231120
231123 Potiretama;6891;0.69;285.35;42.54;3.4;6.64;24.38;1013933.93;1046700.31;1966313.24;231123
231126 Quiterianópolis;21230;2.95;221.68;42.29;2.79;7.84;21.67;1554745.22;2767013.19;4706223.98;231126
231130 Quixadá;80447;5.62;264.85;53.16;0.02;26.15;4.51;16664385.07;5055188.83;21306273.26;231130
231135 Quixelô;16272;2.09;272.13;59.64;1.52;10.54;4.62;2435962.1;2242055.29;4428070.09;231135
231140 Quixeramobim;73517;5.0;239.73;67.27;3.54;6.03;3.27;9756379.71;5172812.76;17623937.74;231140
231150 Quixeré;19772;3.22;347.74;44.94;4.69;13.42;8.22;2247395.66;4212728.72;6875450.82;231150
231160 Redençăo;26768;2.14;353.07;38.64;0.77;31.99;3.93;5964477.06;3099111.78;9451062.12;231160
231170 Reriutaba;19444;3.25;252.1;61.75;2.46;8.91;3.19;2093566.24;2758178.0;4901764.0;231170
231180 Russas;67960;4.63;279.04;43.18;0.26;41.13;1.73;11136324.33;7186631.28;18963335.57;231180
231190 Saboeiro;16851;2.4;232.3;30.4;13.5;14.61;7.73;2075660.45;1838747.48;3914407.93;231190
231195 Salitre;16845;2.78;203.86;37.62;1.69;13.28;3.63;1790407.32;1459183.93;3434094.56;231195
231220 Santa Quitéria;45080;2.46;181.25;56.94;2.4;9.39;6.06;4298474.63;3232011.69;8170575.24;231220
231200 Santana do Acaraú;30410;2.84;237.64;66.91;2.19;13.05;0.57;4275328.01;2632341.91;7226778.26;231200
231210 Santana do Cariri;18369;2.72;220.91;48.85;1.62;12.35;3.5;1873734.48;1940855.95;4057949.28;231210
231230 Săo Benedito;45407;3.17;192.79;42.43;3.39;37.91;1.07;5472182.4;3272130.59;8754025.51;231230
231240 Săo Gonçalo do Amarante;42962;34.85;330.76;40.99;1.58;9.53;13.97;5672813.26;7202208.63;14210170.7;231240
231250 Săo Joăo do Jaguaribe;8500;2.78;312.11;54.44;0.11;12.65;1.73;1144480.45;1403981.09;2652946.41;231250
231260 Săo Luís do Curu;12613;2.39;258.94;65.71;13.92;18.01;0.14;1467702.45;2005878.66;3266014.81;231260
231270 Senador Pompeu;25263;2.73;315.53;54.9;0.75;28.57;2.98;5379335.1;2349862.72;7971225.7;231270
231280 Senador Sá;6669;1.86;236.89;53.56;5.82;19.88;1.35;556010.75;955271.33;1579789.5;231280
231290 Sobral;182431;4.89;664.83;31.29;2.24;56.74;1.75;99333460.82;21773867.39;121284820.78;231290
231300 Solonópole;18025;3.2;273.51;66.94;1.35;9.57;1.81;3337780.15;2315956.14;4930023.28;231300
231310 Tabuleiro do Norte;29576;2.24;250.59;34.53;0.95;23.88;13.97;3655726.86;2955284.96;7411312.47;231310
231320 Tamboril;26857;1.84;337.05;63.06;0.53;6.95;6.47;4998511.85;2542242.21;9052133.52;231320
231325 Tarrafas;8900;2.97;256.94;54.05;2.3;11.13;11.99;892008.45;1177672.95;2286750.91;231325
231330 Tauá;56639;5.78;321.99;57.74;0.7;15.34;10.49;11899223.92;4716134.22;18237182.74;231330
231335 Tejuçuoca;16180;2.16;227.75;24.59;9.18;4.68;6.23;1864990.86;1732685.61;3684949.86;231335
231340 Tianguá;68588;2.82;194.35;44.01;3.05;38.35;1.6;8234186.48;5040411.94;13329778.19;231340
231350 Trairi;51386;3.41;180.39;41.56;3.47;10.26;1.66;5419045.36;3260538.83;9269416.94;231350
231355 Tururu;14308;1.44;216.66;43.56;0.21;27.46;0.0;1473048.36;1692078.6;3100000.0;231355
231360 Ubajara;31247;2.56;237.53;57.11;1.75;12.51;2.79;3946558.22;3197443.43;7421985.73;231360
231370 Umari;7891;3.17;274.78;13.19;10.13;13.58;15.81;978852.9;1073476.48;2168273.24;231370
231375 Umirim;19044;2.36;239.42;61.64;1.54;18.35;3.32;1958501.73;2503975.77;4559552.75;231375
231380 Uruburetama;20627;0.61;256.85;53.11;1.2;27.63;2.42;2958678.5;2564276.24;5298079.43;231380
231390 Uruoca;13820;2.31;260.24;44.54;10.36;15.29;3.16;1397090.33;1772189.38;3596512.2;231390
231395 Varjota;17802;3.26;230.82;37.32;4.54;19.74;4.73;1509272.27;2540985.03;4109141.21;231395
231400 Várzea Alegre;39810;2.8;209.68;42.58;2.8;15.77;0.39;4475485.14;3257536.48;8347379.64;231400
231410 Viçosa do Ceará;56673;4.25;180.18;43.95;2.25;7.71;0.44;5553908.92;4693634.88;10211201.82;231410
240010 Acari;11215;3.14;240.16;39.65;4.56;4.61;3.52;1355222.32;1273271.26;2693362.44;240010
240020 Açu;53282;9.01;188.37;46.19;8.2;5.46;0.48;5042987.38;5362451.22;10036593.8;240020
240030 Afonso Bezerra;10594;2.44;272.94;59.97;1.11;4.26;2.27;1340600.14;1511711.73;2891481.04;240030
240040 Água Nova;2952;2.46;435.84;24.23;46.19;7.63;4.56;373323.12;926628.73;1286585.4;240040
240050 Alexandria;14151;3.14;224.52;48.45;1.09;3.46;6.65;1479655.14;1624332.8;3177198.52;240050
240060 Almino Afonso;5071;1.72;501.08;20.55;4.84;1.56;0.77;477864.59;2003129.86;2540994.45;240060
240070 Alto do Rodrigues;12045;32.04;509.22;52.64;3.87;10.72;0.34;1210404.13;4797764.25;6133531.38;240070
240080 Angicos;11525;3.34;216.16;60.39;10.05;2.68;0.37;1400277.51;2434989.13;2491293.53;240080
240090 Antônio Martins;7245;2.69;448.25;34.3;17.45;3.08;21.17;798123.35;2441389.87;3247548.19;240090
240100 Apodi;35768;15.36;181.37;47.46;4.27;10.65;3.41;2230611.51;3772700.15;6487174.38;240100
240110 Areia Branca;25394;15.1;322.23;50.84;3.14;6.58;1.04;1597646.31;6683527.42;8182783.95;240110
240120 Arês;12732;4.43;344.86;69.39;1.42;5.09;0.29;1118567.74;3278475.35;4390793.09;240120
240130 Augusto Severo;9203;2.93;204.59;23.47;8.6;3.01;0.08;991552.83;891265.17;1882818.0;240130
240140 Baía Formosa;8811;4.91;300.33;53.59;0.93;3.24;5.96;727222.84;1771863.33;2646184.88;240140
240145 Baraúna;24347;4.35;277.01;69.74;4.45;2.5;2.51;2700342.7;3925223.62;6744310.75;240145
240150 Barcelona;4042;1.74;456.42;47.58;7.56;2.88;3.88;525894.44;1318936.93;1844831.37;240150
240160 Bento Fernandes;5199;1.62;337.24;53.06;7.34;3.57;16.66;570963.93;1182433.29;1753333.29;240160
240165 Bodó;2592;2.0;479.97;46.52;18.39;8.42;4.82;359835.62;884251.02;1244086.64;240165
240170 Bom Jesus;8725;3.42;282.17;67.28;4.3;11.05;1.75;1178209.15;1255756.93;2461957.36;240170
240180 Brejinho;11585;1.45;293.5;50.92;1.51;4.51;1.94;1196643.59;2203545.6;3400189.19;240180
240185 Caiçara do Norte;6652;1.17;241.84;34.11;11.74;1.88;0.17;618869.4;989822.03;1608691.43;240185
240190 Caiçara do Rio do Vento;3185;2.8;668.62;31.71;3.28;3.03;32.4;295752.74;2172767.49;2129566.67;240190
240200 Caicó;63006;7.63;320.09;17.88;3.43;39.1;2.73;12621136.45;6994859.88;20167603.93;240200
240210 Campo Redondo;10947;1.75;247.7;62.52;1.57;7.03;0.28;994766.04;1716845.24;2711611.28;240210
240220 Canguaretama;30541;7.47;252.04;27.27;2.03;6.71;1.08;3722113.19;3857342.78;7697642.12;240220
240230 Caraúbas;20471;5.46;232.08;68.0;8.6;4.36;6.41;2345818.33;2101091.05;4750908.45;240230
240240 Carnaúba dos Dantas;7083;1.92;296.6;61.59;14.36;4.3;1.12;639166.64;1484655.26;2100848.47;240240
240250 Carnaubais;9712;22.19;337.63;67.81;3.08;7.93;1.26;929554.4;2090133.76;3279014.73;240250
240260 Ceará-Mirim;67869;7.34;243.73;68.77;8.28;10.73;0.7;9521833.7;5805217.65;16541426.65;240260
240270 Cerro Corá;11235;2.05;231.66;52.73;1.82;1.98;1.42;1179937.79;1256000.0;2602712.12;240270
240280 Coronel Ezequiel;5399;1.76;353.99;61.52;0.87;1.11;3.04;546614.27;1512541.2;1911208.31;240280
240290 Coronel Joăo Pessoa;4993;1.71;441.67;46.63;17.65;3.23;2.07;774619.57;1402999.98;2205253.84;240290
240300 Cruzeta;8029;2.54;261.86;69.7;5.7;9.68;1.03;585632.55;1454522.25;2102513.76;240300
240310 Currais Novos;43536;5.22;161.13;29.32;6.46;27.13;2.64;4274390.29;3258268.33;7015011.35;240310
240320 Doutor Severiano;6616;2.01;393.71;41.53;15.48;7.45;11.2;1007007.27;1386254.87;2604781.8;240320
240330 Encanto;5365;2.51;372.26;25.3;11.18;8.91;0.93;540988.76;1519535.8;1997175.18;240330
240340 Equador;6084;2.01;345.08;59.0;9.21;3.13;0.42;614555.61;1527796.14;2099473.6;240340
240350 Espírito Santo;10373;2.15;217.55;31.09;20.82;1.35;1.53;1073515.76;2369439.39;2256650.41;240350
240360 Extremoz;22751;10.46;217.61;55.24;9.77;6.07;1.36;2059424.07;2905749.18;4950842.25;240360
240375 Fernando Pedroza;2994;1.95;416.21;42.31;2.95;10.71;0.81;373475.42;894544.72;1246145.32;240375
240380 Florânia;8487;3.32;298.58;36.27;6.55;6.26;0.4;991030.72;1625242.84;2534046.24;240380
240390 Francisco Dantas;3008;2.12;356.73;47.88;10.53;5.27;9.02;324734.32;767354.94;1073051.51;240390
240400 Frutuoso Gomes;4468;2.74;414.12;50.57;11.08;5.4;1.67;577968.57;1332334.31;1850272.88;240400
240410 Galinhos;2264;1.88;735.15;31.63;6.8;13.73;7.06;253682.42;1410692.73;1664375.15;240410
240420 Goianinha;21321;5.47;297.23;60.46;7.27;13.12;4.93;2415702.37;3934500.73;6337183.2;240420
240430 Governador Dix-Sept Rosado;12835;12.83;298.57;28.48;8.15;7.23;1.87;1271027.28;2558911.32;3832195.46;240430
240440 Grossos;9886;2.28;375.24;41.5;6.82;6.37;23.14;1037856.22;2836855.88;3709594.22;240440
240450 Guamaré;12558;12.96;1106.23;64.86;5.87;11.79;1.24;1169280.78;13501332.08;13892037.16;240450
240460 Ielmo Marinho;12189;1.79;266.92;52.18;5.5;13.34;3.9;1502035.76;1846212.45;3253478.19;240460
240470 Ipanguaçu;14056;2.45;273.72;37.0;2.6;3.47;6.03;1502741.47;2303481.43;3847423.55;240470
240480 Ipueira;2115;2.07;612.97;43.47;0.72;6.22;8.47;255387.88;1041040.85;1296428.73;240480
240485 Itajá;6629;2.13;307.92;56.26;5.18;2.45;0.63;775155.0;1242516.18;2041205.84;240485
240490 Itaú;5999;3.28;290.88;66.24;2.01;5.62;0.94;754941.64;964605.69;1744974.7;240490
240500 Jaçană;8045;2.29;283.25;54.98;8.96;3.5;1.71;761549.22;1581201.29;2278772.87;240500
240510 Jandaíra;6688;2.0;269.48;47.61;6.36;4.71;1.71;976523.59;889302.02;1802261.63;240510
240520 Janduís;5562;2.76;375.09;51.27;3.09;3.07;1.39;730408.61;999150.76;2086250.68;240520
240530 Januário Cicco;8629;2.48;241.56;62.29;3.64;4.36;0.59;1022406.15;1062010.71;2084416.86;240530
240540 Japi;5693;1.71;353.16;54.41;1.14;5.04;3.79;893179.79;1087412.72;2010520.01;240540
240560 Jardim de Piranhas;14347;2.65;294.83;25.42;9.8;3.59;3.28;1994236.03;1976123.2;4229898.13;240560
240570 Jardim do Seridó;12384;2.71;220.46;43.99;6.19;9.27;0.26;1007144.23;1521502.75;2730185.42;240570
240580 Joăo Câmara;31518;4.1;198.64;24.46;4.56;2.77;1.74;3279948.62;3101543.49;6260669.53;240580
240590 Joăo Dias;2824;1.62;562.6;21.85;25.18;4.81;10.83;618300.54;938051.92;1588778.19;240590
240600 José da Penha;6177;2.22;414.44;29.29;5.23;6.67;2.29;1055765.54;1718991.57;2560026.72;240600
240610 Jucurutu;18069;3.29;318.65;65.07;6.92;4.52;2.93;3334381.99;2520529.25;5757638.72;240610
240615 Jundiá;3663;1.26;350.52;65.16;0.03;5.1;0.05;344329.01;970188.4;1283947.76;240615
240620 Lagoa d'Anta;6164;1.9;360.01;70.55;3.23;2.69;1.51;926789.53;1320265.37;2219081.51;240620
240630 Lagoa de Pedras;7282;1.48;214.96;57.69;3.19;2.97;0.03;818557.75;746768.42;1565326.17;240630
240640 Lagoa de Velhos;2789;1.72;512.89;58.2;0.17;2.7;4.37;296386.87;1119976.29;1430459.81;240640
240650 Lagoa Nova;13718;1.88;230.69;32.38;8.89;4.29;1.92;1834816.56;1329843.06;3164659.62;240650
240660 Lagoa Salgada;7449;2.53;334.39;49.43;5.07;6.54;7.65;840964.81;1148410.38;2490845.83;240660
240670 Lajes;10865;3.56;212.59;47.59;3.46;4.56;8.58;2609843.81;1111517.19;2309835.51;240670
240680 Lajes Pintadas;4309;2.36;328.36;59.47;4.84;6.25;0.87;501487.61;945801.41;1414897.11;240680
240690 Lucrécia;3550;2.95;487.97;33.64;10.11;2.52;7.83;285207.47;1407988.12;1732307.26;240690
240700 Luís Gomes;10144;2.52;202.73;36.86;11.55;2.95;2.21;1377642.04;1140376.81;2056543.41;240700
240710 Macaíba;66380;7.83;250.23;64.34;3.5;18.74;5.23;8397823.15;8098756.35;16610009.01;240710
240720 Macau;28157;9.82;300.64;24.68;5.71;4.55;5.87;2975142.41;4526237.56;8465249.22;240720
240725 Major Sales;3631;2.06;389.26;35.42;15.02;9.93;2.52;330721.79;1107747.76;1413397.44;240725
240730 Marcelino Vieira;8331;2.73;220.49;41.4;10.16;4.33;3.81;879649.65;983515.82;1836878.7;240730
240740 Martins;8386;3.8;219.69;57.49;10.84;13.45;1.76;849092.08;914851.24;1842309.49;240740
240750 Maxaranguape;9371;7.07;258.93;48.95;3.29;3.42;3.85;966633.6;1503107.81;2426454.21;240750
240760 Messias Targino;3923;2.64;435.33;27.59;6.92;4.76;2.27;608740.29;1069082.46;1707814.6;240760
240770 Montanhas;12834;2.71;223.58;64.97;2.0;1.82;3.45;1544261.91;1325136.27;2869398.18;240770
240780 Monte Alegre;21448;2.45;245.57;47.98;2.14;2.74;5.37;2987309.59;2279715.82;5267025.41;240780
240790 Monte das Gameleiras;2449;1.82;651.4;43.02;11.67;3.6;2.55;491159.28;1637501.59;1595266.38;240790
240800 Mossoró;244287;17.44;415.35;58.08;9.46;25.38;2.17;45051176.8;45932978.14;101464874.11;240800
240810 Natal;806203;22.26;354.31;47.87;2.6;38.52;1.36;162970583.75;119937762.81;285643286.28;240810
240820 Nísia Floresta;24109;12.49;217.23;60.36;1.61;8.85;6.2;2843089.3;2214311.61;5237179.53;240820
240830 Nova Cruz;36561;2.92;205.38;47.29;6.13;4.34;3.1;4835675.28;2477772.58;7508978.28;240830
240840 Olho-d'Água do Borges;4578;3.56;385.14;56.75;6.57;5.18;9.11;547303.94;1197704.13;1763178.53;240840
240850 Ouro Branco;5166;2.44;329.25;56.75;4.74;3.92;0.35;420053.41;1015073.78;1700908.18;240850
240860 Paraná;4039;2.23;465.99;25.26;14.4;3.3;4.47;650428.23;1230815.06;1882134.35;240860
240880 Parazinho;4977;2.39;342.84;57.65;4.0;3.99;6.09;642143.74;1064161.9;1706305.64;240880
240890 Parelhas;20676;3.78;283.45;45.52;3.64;6.36;4.18;3759483.28;2089377.73;5860644.87;240890
240325 Parnamirim;184222;20.11;292.24;61.35;2.63;17.24;4.98;18229358.37;32971515.6;53836384.34;240325
240910 Passa e Fica;10954;1.77;270.17;44.24;6.02;6.77;4.54;1120583.52;1816841.21;2959394.79;240910
240920 Passagem;2703;2.15;409.77;65.89;6.68;1.37;1.72;312197.94;796875.43;1107621.42;240920
240930 Patu;11671;7.46;225.32;26.0;0.78;4.92;1.84;1247417.95;1179915.03;2629754.03;240930
240940 Pau dos Ferros;27809;8.63;319.69;41.11;2.42;32.61;1.39;6161074.82;2758370.78;8890249.82;240940
240950 Pedra Grande;4027;1.52;364.38;65.07;10.32;2.9;3.35;570699.94;896774.38;1467374.38;240950
240960 Pedra Preta;2718;2.22;548.6;63.48;4.57;2.39;2.02;546660.31;941482.81;1491096.12;240960
240970 Pedro Avelino;7559;2.3;278.73;58.22;10.35;4.73;5.45;899572.47;1135635.73;2106937.78;240970
240980 Pedro Velho;14118;1.5;248.78;63.15;1.88;2.81;1.63;1678584.87;1833632.08;3512216.95;240980
240990 Pendências;13034;9.33;427.79;64.17;14.0;7.61;2.43;1290732.81;4554357.99;5575860.77;240990
241000 Pilơes;3535;3.39;484.14;52.13;16.01;5.71;0.12;473576.31;1156972.95;1711418.52;241000
241010 Poço Branco;12673;1.68;277.29;75.71;1.76;4.51;4.42;1745004.19;1914460.3;3514065.3;241010
241020 Portalegre;7082;1.97;301.71;42.04;15.33;7.55;6.17;798682.79;1367016.6;2136697.16;241020
