Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2016
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"431500 Porto Lucena";5269;1,69;525,52;65,74;3,58;19,80;0,20;1330823,05;1784168,26;2768974,20
"431505 Porto Mauá";2546;2,83;1008,76;72,60;0,00;7,08;4,51;736839,35;1825961,02;2568300,28
"431507 Porto Vera Cruz";1704;2,21;1193,42;50,90;8,06;21,35;2,51;970603,50;1513129,77;2033589,37
"431510 Porto Xavier";10737;5,00;553,37;53,14;5,72;23,91;2,19;2569815,47;3508153,19;5941532,24
"431513 Pouso Novo";1832;2,22;1304,78;43,04;7,91;27,44;8,55;583862,25;1762332,59;2390357,75
"431514 Presidente Lucena";2729;4,34;1141,63;34,02;5,61;41,83;10,06;496485,50;2607321,06;3115495,54
"431515 Progresso";6376;4,08;535,73;56,22;0,51;26,11;2,83;1066630,27;2466915,75;3415818,58
"431517 Protásio Alves";2037;2,56;1369,37;44,66;12,27;18,78;2,95;530698,00;2082135,55;2789408,69
"431520 Putinga";4172;2,63;796,00;43,40;0,53;38,83;0,43;869756,51;2433297,05;3320913,29
"431530 Quaraí";23555;5,39;575,47;24,20;6,28;56,85;3,26;4545097,57;9209825,92;13555227,32
"431531 Quatro Irmãos";1852;2,44;1459,86;44,52;11,62;32,32;3,32;535633,47;2120206,12;2703668,27
"431532 Quevedos";2820;3,34;1122,13;69,25;5,39;9,07;2,37;784701,98;2610477,58;3164399,89
"431535 Quinze de Novembro";3819;5,44;962,66;46,70;0,02;18,30;1,53;597937,53;3041495,85;3676407,81
"431540 Redentora";11108;2,64;468,87;49,60;0,34;8,48;1,88;2107148,80;2790251,32;5208247,35
"431545 Relvado";2191;2,65;1173,48;38,88;1,08;37,77;5,82;407142,96;2063708,61;2571095,78
"431550 Restinga Seca";16324;5,94;519,95;45,41;4,62;16,79;6,33;4472776,52;4213885,26;8487703,36
"431555 Rio dos Índios";3366;1,88;804,69;34,77;0,00;39,95;3,69;798350,07;1886808,01;2708582,03
"431560 Rio Grande";208641;25,05;540,70;60,73;5,96;17,62;3,09;27271748,03;79046702,22;112811534,47
"431570 Rio Pardo";38968;7,39;1218,19;16,53;0,93;70,06;4,90;34415186,10;8383661,67;47470503,19
"431575 Riozinho";4590;3,07;695,57;35,16;0,20;18,69;2,12;914082,50;2289494,05;3192643,44
"431580 Roca Sales";11040;5,80;583,99;40,73;8,41;36,84;1,03;1126926,54;5422915,86;6447298,51
"431590 Rodeio Bonito";5961;5,13;1423,28;38,26;3,48;2,75;8,66;2733607,93;3985511,96;8484150,79
"431595 Rolador";2528;3,20;1360,02;47,90;0,64;7,57;6,10;1060688,51;2332661,07;3438134,66
"431600 Rolante";20819;9,78;469,64;15,56;3,64;30,95;1,96;4014962,33;5953696,72;9777350,64
"431610 Ronda Alta";10675;5,77;650,15;60,36;2,64;17,06;3,38;2436573,03;4276041,75;6940306,46
"431620 Rondinha";5520;3,45;627,72;58,75;6,97;14,61;0,62;1452090,83;2208653,28;3465003,78
"431630 Roque Gonzales";7267;4,29;637,46;44,59;6,08;11,90;3,81;1802267,64;2767928,66;4632407,51
"431640 Rosário do Sul";40750;5,90;386,45;60,62;1,85;19,95;2,28;6196507,31;9365130,97;15748006,57
"431642 Sagrada Família";2676;2,69;1157,69;71,32;0,00;6,42;19,57;1058091,47;2169752,72;3097981,92
"431643 Saldanha Marinho";2862;4,02;1363,99;41,48;2,90;34,81;1,76;700785,76;3146154,46;3903725,79
"431645 Salto do Jacuí";12460;5,76;908,10;46,01;1,21;26,16;9,63;3362147,89;3240610,68;11314886,70
"431647 Salvador das Missões";2773;3,49;1214,56;51,56;5,32;18,46;5,84;847468,44;2686673,04;3367962,93
"431650 Salvador do Sul";7377;5,46;773,92;45,99;0,04;32,18;3,52;1449571,44;3624812,99;5709196,14
"431660 Sananduva";16189;9,55;622,43;50,60;3,99;18,24;4,27;2152527,57;7924046,57;10076574,14
"431710 Sant'Ana do Livramento";82631;12,69;560,87;48,97;1,40;39,69;1,37;22920590,65;19754558,35;46345528,74
"431670 Santa Bárbara do Sul";8742;7,82;768,21;57,52;1,66;12,45;4,07;1288675,71;5443127,31;6715691,47
"431673 Santa Cecília do Sul";1696;2,37;1528,82;46,51;11,69;25,16;1,75;337188,58;2263484,84;2592876,54
"431675 Santa Clara do Sul";6235;7,37;684,03;44,98;0,91;27,27;6,72;1373185,17;2911903,69;4264915,83
"431680 Santa Cruz do Sul";126775;16,73;1083,49;29,71;1,82;55,69;1,11;77612508,04;55850873,85;137359069,54
"431697 Santa Margarida do Sul";2507;6,20;1376,61;46,74;3,78;16,19;2,43;593401,22;3208988,30;3451151,14
"431690 Santa Maria";277309;21,77;365,55;56,49;5,55;9,68;2,19;35340224,43;64658362,13;101369788,13
"431695 Santa Maria do Herval";6344;5,77;607,34;51,68;2,12;39,50;0,06;1289714,08;2601805,84;3852936,83
"431720 Santa Rosa";72504;12,27;1247,78;29,96;2,39;59,16;2,94;62788500,08;21708823,53;90468825,81
"431725 Santa Tereza";1780;3,39;1190,32;61,20;5,00;19,90;0,67;617823,97;1682667,02;2118766,55
"431730 Santa Vitória do Palmar";31352;13,95;571,91;38,81;1,99;22,29;4,91;5913223,67;12732979,56;17930634,83
"431700 Santana da Boa Vista";8424;6,77;496,92;59,48;2,42;4,09;2,07;1648379,25;3039339,57;4186069,36
"431740 Santiago";50647;11,47;457,12;57,08;7,74;24,56;0,31;10107215,31;13725972,17;23151664,12
"431750 Santo Ângelo";79040;13,05;339,37;57,65;6,21;22,63;2,27;10100420,55;16770139,58;26823820,74
"431760 Santo Antônio da Patrulha";42160;14,27;466,69;64,69;2,98;22,22;3,09;5659041,01;14061601,98;19675631,72
"431770 Santo Antônio das Missões";11111;4,96;611,10;59,31;8,42;20,05;0,13;2095456,83;4387458,29;6789977,57
"431755 Santo Antônio do Palma";2197;2,16;1340,82;39,01;6,67;33,28;7,59;310898,17;2649329,22;2945779,27
"431775 Santo Antônio do Planalto";2058;3,94;1421,68;63,06;0,72;10,13;6,34;408310,89;2355855,35;2925825,89
"431780 Santo Augusto";14341;7,70;574,34;54,94;6,55;8,70;11,38;2938469,95;5210199,75;8236628,27
"431790 Santo Cristo";14747;5,87;537,67;48,31;7,73;14,41;18,06;2496556,57;4473182,22;7929055,17
"431795 Santo Expedito do Sul";2476;1,92;1140,81;54,18;0,66;10,06;17,42;460269,54;2364376,92;2824646,46
"431800 São Borja";62897;8,52;703,90;35,09;6,45;46,23;1,92;24974796,12;22422389,25;44273292,52
"431805 São Domingos do Sul";3073;3,15;1149,71;51,24;5,81;28,53;6,50;803900,55;2605418,41;3533063,08
"431810 São Francisco de Assis";19437;8,35;554,18;55,23;0,00;25,71;0,25;3565821,72;7300130,26;10771687,63
"431820 São Francisco de Paula";21617;12,77;478,63;44,17;2,81;15,25;2,30;2854149,49;6364033,50;10346628,01
"431830 São Gabriel";62874;11,30;409,08;44,83;7,21;30,17;3,75;9268412,48;13422022,90;25720278,87
"431840 São Jerônimo";23649;8,83;317,16;55,71;0,38;22,55;1,43;1757271,08;5972803,79;7500424,80
"431842 São João da Urtiga";4836;3,79;649,73;42,64;0,75;30,98;1,57;1103722,59;2257044,14;3142097,05
"431843 São João do Polêsine";2649;7,19;1280,33;38,28;5,37;44,08;4,58;845712,84;2408009,68;3391598,56
"431844 São Jorge";2844;3,24;1087,55;38,13;15,05;10,84;3,65;577169,97;2598694,57;3092997,64
"431845 São José das Missões";2725;2,64;826,36;64,83;0,05;11,07;6,15;963124,94;1601629,22;2251832,35
"431846 São José do Herval";2172;2,43;1266,38;50,09;6,68;26,07;2,16;767637,87;2047175,10;2750567,09
"431848 São José do Hortêncio";4504;3,57;896,04;37,25;10,68;33,58;4,57;678940,66;3147187,67;4035774,73
"431849 São José do Inhacorá";2212;2,91;1199,52;50,19;8,21;6,83;0,89;670036,69;1978792,89;2653348,22
"431850 São José do Norte";27095;10,69;869,18;26,37;1,34;60,92;4,62;18177995,85;5663937,07;23550485,51
"431860 São José do Ouro";7117;4,93;763,09;43,68;0,38;15,38;6,42;1157357,39;3398920,76;5430924,42
"431861 São José do Sul";2279;3,39;1287,69;58,75;0,39;18,24;1,64;491331,89;2474247,05;2934652,50
"431862 São José dos Ausentes";3483;4,89;1072,09;25,62;0,00;9,40;5,69;1436275,65;2634770,66;3734084,90
"431870 São Leopoldo";229678;16,78;843,87;55,71;2,11;28,69;1,28;62391671,56;121777205,06;193818581,31
"431880 São Lourenço do Sul";44561;8,64;567,17;36,07;3,44;5,23;1,12;11152878,66;14178248,89;25273715,81
"431890 São Luiz Gonzaga";35123;7,96;541,20;51,18;0,00;6,99;3,69;7641824,93;11789929,48;19008717,63
"431900 São Marcos";21286;7,97;657,55;46,67;3,58;31,31;0,78;4926583,93;9378619,81;13996552,80
"431910 São Martinho";5799;4,19;735,14;55,76;4,46;6,88;0,40;1980698,86;2582346,62;4263075,19
"431912 São Martinho da Serra";3308;3,56;793,35;70,10;4,88;4,05;1,91;559178,82;2170488,41;2624390,40
"431915 São Miguel das Missões";7742;6,04;735,07;56,17;1,46;21,98;2,17;1806943,60;3965335,58;5690910,18
"431920 São Nicolau";5704;7,05;461,63;53,22;0,00;0,00;0,00;2302683,57;2462649,69;2633151,88
"431930 São Paulo das Missões";6313;3,48;605,71;37,14;4,65;38,79;7,47;1108571,54;2617448,08;3823866,12
"431935 São Pedro da Serra";3612;3,69;829,76;43,03;0,31;3,08;3,06;737348,19;2337035,54;2997095,56
"431936 São Pedro das Missões";1991;1,90;1340,72;73,59;2,37;8,29;0,32;786118,34;1977642,31;2669368,81
"431937 São Pedro do Butiá";2987;3,74;950,98;57,92;1,12;20,88;3,59;874148,93;1994762,01;2840581,61
"431940 São Pedro do Sul";16775;10,29;880,36;52,30;7,13;29,36;3,36;3354512,70;6497049,05;14767985,38
"431950 São Sebastião do Caí";24825;9,44;520,94;41,69;6,00;40,74;2,14;3560246,97;9378134,08;12932362,20
"431960 São Sepé";24418;6,19;596,70;64,18;3,82;9,79;2,16;5025099,00;9413985,00;14570315,00
"431970 São Valentim";3600;4,41;839,74;41,24;7,65;16,57;3,16;815483,62;2207583,09;3023066,71
"431971 São Valentim do Sul";2261;2,88;1056,24;46,53;0,61;7,87;7,66;410499,48;1972607,31;2388162,58
"431973 São Valério do Sul";2756;2,03;985,36;54,75;4,39;10,14;13,48;711677,41;2024854,07;2715652,20
"431975 São Vendelino";2140;4,40;1250,61;46,67;1,81;30,42;7,35;667889,90;2029448,80;2676298,98
"431980 São Vicente do Sul";8802;7,45;672,81;58,82;2,61;10,01;0,92;1997651,51;3673666,50;5922041,40
"431990 Sapiranga";79946;11,13;405,76;64,55;9,56;6,67;1,98;9918907,67;22544301,48;32439060,96
"432000 Sapucaia do Sul";138933;9,72;852,56;21,83;2,32;69,53;1,21;94940233,86;23790070,48;118448687,17
"432010 Sarandi";23222;9,85;520,38;44,57;4,76;30,70;3,39;3058707,01;8879018,49;12084309,62
"432020 Seberi";11154;5,92;748,80;50,03;3,26;9,19;1,01;4413021,86;4065324,72;8352149,73
"432023 Sede Nova";3057;2,91;987,18;50,17;1,18;15,67;4,68;813971,35;2252285,06;3017819,24
"432026 Segredo";7409;2,69;590,68;52,54;2,91;16,74;0,22;1537505,05;2620830,78;4376333,55
"432030 Selbach";5143;5,24;745,91;54,29;11,55;25,48;0,55;674107,22;3178546,14;3836208,89
"432032 Senador Salgado Filho";2882;3,40;936,63;52,40;5,16;22,10;3,92;996807,22;1901873,98;2699366,02
"432035 Sentinela do Sul";5507;5,77;819,00;41,51;0,00;0,00;0,50;1584055,74;2921838,49;4510244,64
"432040 Serafina Corrêa";16004;10,11;788,08;49,23;2,80;37,72;3,41;3777041,48;8340861,56;12612437,42
"432045 Sério";2216;1,92;1400,73;34,65;4,77;36,25;6,75;714100,11;2261274,07;3104012,23
"432050 Sertão";6116;6,41;631,25;46,02;7,09;16,83;6,45;1163275,83;2828913,67;3860710,70
"432055 Sertão Santana";6282;4,75;508,15;40,58;1,11;43,47;4,95;480408,19;2702454,18;3192195,96
"432057 Sete de Setembro";2123;2,28;1272,42;57,99;3,24;21,26;4,05;784625,09;2289841,55;2701351,80
"432060 Severiano de Almeida";3879;4,14;787,58;59,08;0,57;5,57;0,82;769116,78;2285891,36;3055008,14
"432065 Silveira Martins";2484;3,78;1002,74;65,86;3,27;4,41;0,73;241675,64;2168983,76;2490811,97
"432067 Sinimbu";10404;4,19;578,44;42,30;2,66;39,03;1,76;2144954,77;3812360,31;6018096,43
"432070 Sobradinho";14982;7,80;688,86;40,03;0,13;7,14;9,61;2825340,60;5513633,50;10320454,43
"432080 Soledade";31313;8,45;408,11;53,33;5,90;27,73;1,98;4630880,53;7533246,58;12779024,60
"432085 Tabaí";4494;2,63;603,02;55,45;0,16;8,41;3,69;1294271,48;1817494,13;2709961,20
"432090 Tapejara";21809;11,90;487,44;57,47;2,53;14,84;2,37;3454443,11;7027663,49;10630521,82
"432100 Tapera";10809;8,15;738,82;56,09;1,04;26,67;5,47;2458213,93;5502557,99;7985891,26
"432110 Tapes";17390;8,11;569,56;38,20;1,98;29,92;2,29;3486307,72;7165095,39;9904698,43
"432120 Taquara";57396;14,16;440,78;50,93;0,41;35,12;1,80;11233454,86;16100261,35;25298844,81
"432130 Taquari";27168;10,76;657,68;44,65;1,72;33,41;6,34;7939076,06;9696687,74;17867843,88
"432132 Taquaruçu do Sul";3096;3,48;1214,61;61,19;7,29;14,59;3,43;970735,69;2772811,89;3760445,95
"432135 Tavares";5561;3,81;818,13;53,85;2,04;5,48;3,97;1190703,66;3388940,78;4549633,69
"432140 Tenente Portela";14023;6,70;532,14;53,29;6,78;20,78;5,07;3403867,58;4155702,28;7462193,76
"432143 Terra de Areia";10711;7,15;555,98;44,21;3,04;5,70;0,05;1735695,52;4299027,27;5955061,41
"432145 Teutônia";30518;11,55;584,53;50,85;1,82;28,80;1,83;3007981,56;13616317,69;17838703,59
"432146 Tio Hugo";2930;4,78;845,90;68,42;6,28;11,67;3,55;476089,82;2018690,92;2478499,52
"432147 Tiradentes do Sul";6338;3,35;606,62;51,11;6,19;16,28;3,27;1527899,90;2346996,66;3844739,65
"432149 Toropi";2978;2,43;915,33;60,30;9,73;8,61;6,52;583205,12;2250749,31;2725844,17
"432150 Torres";37342;31,79;578,77;80,03;3,58;8,45;1,30;8569314,27;14087298,30;21612495,14
"432160 Tramandaí";46962;21,30;787,20;65,22;2,65;4,93;6,89;9912509,24;25514909,43;36968490,20
"432162 Travesseiro";2390;2,08;992,50;36,62;1,23;46,88;8,67;393960,93;2052117,89;2372063,32
"432163 Três Arroios";2862;3,99;1129,78;63,38;1,98;4,47;0,14;656487,60;2698613,38;3233422,92
"432166 Três Cachoeiras";10859;6,16;695,56;23,71;7,02;5,15;8,38;3082616,63;4938025,70;7553054,40
"432170 Três Coroas";26348;7,06;485,71;54,05;5,62;25,23;3,24;3338612,37;8997024,83;12797475,51
"432180 Três de Maio";24491;11,01;520,32;68,09;3,40;5,76;0,71;5243118,07;7431777,38;12743177,49
"432183 Três Forquilhas";2910;1,44;905,38;65,77;3,05;6,92;5,86;803735,16;2118872,45;2634648,88
"432185 Três Palmeiras";4464;2,77;889,35;58,23;1,27;27,56;2,25;1336070,46;2656741,58;3970079,30
"432190 Três Passos";24640;13,37;531,08;60,49;9,28;12,99;2,33;5987702,71;7596964,84;13085772,15
"432195 Trindade do Sul";5961;4,24;891,68;58,38;4,97;19,98;5,84;1950479,82;3364825,16;5315304,98
"432200 Triunfo";28084;13,92;1459,06;53,15;3,34;36,26;0,90;3314120,88;38757762,22;40976239,78
"432210 Tucunduva";5979;4,24;780,75;55,66;4,55;17,04;6,88;1424774,91;3007493,18;4668102,47
"432215 Tunas";4595;2,80;679,58;65,32;5,63;14,00;0,38;891537,61;1945005,43;3122647,87
"432218 Tupanci do Sul";1578;1,88;1435,76;49,68;7,74;15,49;9,32;586980,10;1620089,51;2265628,67
"432220 Tupanciretã";23615;8,37;543,68;38,10;2,98;24,19;0,20;3276914,74;9729469,75;12838919,74
"432225 Tupandi";4421;5,21;1279,77;26,32;0,94;27,48;7,82;831741,36;4593405,90;5657866,39
"432230 Tuparendi";8533;7,05;715,90;55,38;1,11;25,87;2,84;2071454,98;4202113,63;6108739,21
"432232 Turuçu";3590;4,46;1257,01;60,56;8,73;6,65;4,60;1082040,65;3587573,70;4512654,20
"432234 Ubiretama";2248;2,35;1125,35;66,55;2,31;12,30;9,67;605425,40;1834605,55;2529789,29
"432235 União da Serra";1393;3,11;1686,88;64,85;6,34;15,25;0,69;623703,88;1963165,70;2349825,28
"432237 Unistalda";2474;3,05;1241,96;53,41;5,14;23,72;0,53;817538,39;2123069,59;3072613,63
"432240 Uruguaiana";129720;12,80;338,51;59,27;2,08;23,22;3,52;20806486,26;23018591,85;43912161,56
"432250 Vacaria";65135;11,29;755,55;42,03;3,20;46,51;2,12;26498364,19;21304272,96;49212426,92
"432253 Vale do Sol";11689;2,92;526,95;57,46;2,73;26,89;8,02;2217470,05;3776578,25;6159559,49
"432254 Vale Real";5594;5,94;691,22;51,93;3,62;24,56;3,23;1418292,54;2709597,51;3866678,93
"432252 Vale Verde";3448;3,50;898,54;56,72;5,86;7,99;7,16;412842,05;2340545,97;3098157,31
"432255 Vanini";2094;2,54;1441,57;47,33;7,38;26,84;3,68;631526,90;2300647,30;3018655,94
"432260 Venâncio Aires";70179;12,69;765,63;30,14;2,84;50,70;1,78;30988746,45;22111981,71;53731146,65
"432270 Vera Cruz";25866;7,33;490,05;50,15;5,25;29,45;1,89;3553091,39;9423253,67;12675549,21
"432280 Veranópolis";24885;10,64;836,89;33,53;5,33;39,40;3,10;9128149,82;11757546,34;20825920,93
"432285 Vespasiano Correa";1966;3,25;1693,05;44,94;10,39;31,41;6,92;593112,86;2748171,42;3328526,96
"432290 Viadutos";5237;4,84;592,20;44,74;8,66;15,44;0,27;770479,58;2543352,69;3101331,77
"432300 Viamão";252872;8,35;229,63;27,26;4,89;18,00;4,79;21781599,15;37006512,00;58068190,92
"432310 Vicente Dutra";5187;3,07;894,30;50,69;4,17;20,82;5,43;894626,18;3263744,22;4638744,99
"432320 Victor Graeff";3060;4,47;1304,85;74,20;5,39;14,09;0,24;631011,15;3350839,53;3992829,97
"432330 Vila Flores";3373;4,53;1028,17;58,53;11,93;7,84;3,55;566924,59;2877878,70;3468022,51
"432335 Vila Lângaro";2189;3,15;1516,96;79,67;3,96;3,15;1,58;570059,62;2750569,28;3320628,90
"432340 Vila Maria";4400;3,42;935,48;53,98;5,47;28,83;3,18;759429,94;3397510,54;4116112,29
"432345 Vila Nova do Sul";4368;6,77;797,71;62,60;2,07;16,96;5,58;1291184,65;2502476,17;3484411,38
"432350 Vista Alegre";2882;2,19;927,48;44,81;5,17;28,37;3,17;1047550,18;1964241,29;2673006,08
"432360 Vista Alegre do Prata";1612;2,48;1719,25;59,53;8,57;7,38;2,80;448327,21;2419315,36;2771436,38
"432370 Vista Gaúcha";2877;2,61;1068,18;36,26;2,13;2,61;1,76;603095,37;2328168,80;3073149,20
"432375 Vitória das Missões";3442;1,84;805,13;52,76;17,31;4,20;8,61;964241,02;1704898,00;2771261,43
"432377 Westfalia";2965;2,74;1259,71;52,57;0,48;25,55;1,14;719456,67;3189974,19;3735034,67
"432380 Xangri-lá";14430;52,58;1484,61;8,60;0,21;3,96;0,58;2972959,28;18186436,47;21422966,66
"500020 Água Clara";14734;13,92;1389,29;65,01;5,35;9,84;4,88;2868251,01;17293937,33;20469861,35
"500025 Alcinópolis";5114;6,94;1321,48;68,97;3,75;7,40;8,91;3334110,37;5039012,91;6758064,22
"500060 Amambai";38030;7,76;569,65;53,89;6,26;6,07;2,59;11700968,10;12737836,96;21663660,33
"500070 Anastácio";24852;6,56;546,02;42,08;10,82;14,20;2,28;6763340,72;8415843,40;13569654,04
"500080 Anaurilândia";8885;4,81;780,85;57,49;2,41;5,32;12,17;3554377,98;3714622,25;6937870,70
"500085 Angélica";10304;10,01;782,87;44,53;4,16;6,00;5,47;3583179,26;5643236,93;8066693,31
"500090 Antônio João";8744;2,43;719,17;48,92;5,61;27,41;7,30;2350568,42;3574395,81;6288395,39
"500100 Aparecida do Taboado";24745;12,18;894,72;48,40;3,16;34,88;2,31;8961832,10;15868646,38;22139883,32
"500110 Aquidauana";47323;5,70;857,82;40,49;0,00;48,83;0,38;31405337,56;10432869,68;40594823,67
"500124 Aral Moreira";11586;3,92;880,84;71,28;14,85;4,41;2,87;4459523,98;8092549,27;10205392,16
"500150 Bandeirantes";6783;15,44;924,66;74,59;8,83;4,53;3,06;1334569,56;5136308,64;6271963,08
"500190 Bataguassu";22084;11,64;766,85;54,43;4,48;17,64;5,13;6887560,75;11671494,16;16935049,45
"500200 Batayporã";11228;7,37;749,22;57,75;0,00;13,85;2,89;4223442,74;4673517,46;8412246,91
"500210 Bela Vista";24223;7,09;545,25;58,89;2,19;6,47;0,15;5484250,06;8543368,87;13207482,75
"500215 Bodoquena";7859;6,66;1095,36;48,09;2,84;25,91;2,97;4720988,97;5385401,82;8608438,15
"500220 Bonito";21267;14,61;718,26;39,58;4,63;23,10;1,70;5967179,23;11381913,06;15275151,03
"500230 Brasilândia";11884;14,26;992,92;52,39;7,01;7,78;2,57;3205318,47;8418640,25;11799873,94
"500240 Caarapó";28867;11,77;783,77;57,87;6,07;18,28;3,68;5322798,27;16674273,39;22625019,72
"500260 Camapuã";13712;10,74;945,52;64,70;3,42;6,33;5,52;7600832,46;8422581,61;12964962,14
"500270 Campo Grande";863982;26,70;1215,62;46,86;1,56;45,28;0,47;560007639,45;469526094,01;1050272631,24
"500280 Caracol";5906;5,45;904,66;49,59;1,54;7,88;3,82;2793946,74;3669105,39;5342922,77
"500290 Cassilândia";21685;7,11;722,19;49,42;3,07;35,62;1,32;8793026,89;7210392,55;15660765,53
"500295 Chapadão do Sul";23284;21,22;1350,29;48,37;3,05;37,39;5,72;4323575,72;28722873,41;31440248,15
"500310 Corguinho";5622;6,20;917,11;61,88;1,49;3,44;5,05;1617834,83;2623902,97;5156002,01
"500315 Coronel Sapucaia";14916;2,98;529,35;50,25;4,41;27,82;2,62;3929058,31;5131096,75;7895837,71
"500320 Corumbá";109294;10,25;1022,26;52,58;4,74;8,42;4,01;67413175,81;50062901,94;111726363,01
"500325 Costa Rica";19835;6,33;1225,02;32,22;4,58;14,37;7,27;8549058,57;16984475,78;24298248,61
"500330 Coxim";33231;10,63;873,11;45,87;1,19;5,86;4,96;17556128,36;12960505,82;29014402,59
"500345 Deodápolis";12712;6,99;643,89;59,00;0,03;4,50;2,13;4509151,07;5086597,39;8185120,39
"500348 Dois Irmãos do Buriti";11049;6,60;758,64;47,28;0,00;17,29;3,84;3646350,08;4423231,36;8382222,70
"500350 Douradina";5775;5,89;603,48;87,45;1,46;3,26;1,80;2465792,22;2641514,55;3485084,69
"500370 Dourados";215486;18,38;982,66;49,22;1,68;38,23;1,62;116466609,10;87137916,37;211750351,31
"500375 Eldorado";12176;8,88;728,09;48,00;1,50;16,60;12,59;4763370,09;7320571,17;8865241,05
"500380 Fátima do Sul";19200;5,96;669,47;53,17;5,68;6,12;9,76;6512489,81;6406827,60;12853753,52
"500390 Figueirão";3020;7,81;1733,59;50,45;1,76;22,04;17,04;2309064,89;3953902,77;5235437,72
"500400 Glória de Dourados";9976;74,65;2520,71;11,83;0,03;80,14;0,71;3224505,15;19622089,25;25146603,81
"500410 Guia Lopes da Laguna";10063;10,63;584,59;52,47;3,61;13,53;3,97;2684575,34;4109674,56;5882707,44
"500430 Iguatemi";15738;6,24;717,79;59,49;7,79;7,56;6,79;5905693,06;7225866,88;11296549,72
"500440 Inocência";7641;12,15;1085,37;60,67;3,80;16,11;7,55;4550549,99;5476625,58;8293328,62
"500450 Itaporã";23220;7,67;682,69;54,58;4,75;16,15;8,98;8447173,80;8679818,38;15852005,34
"500460 Itaquiraí";20401;9,38;614,33;50,80;4,41;13,47;6,93;4388792,42;7429526,49;12533035,48
"500470 Ivinhema";22975;12,44;853,82;60,53;4,03;8,83;9,44;9763369,90;11528832,65;19616480,20
"500480 Japorã";8702;1,72;487,44;44,86;7,45;18,71;9,66;3234977,71;3031691,38;4241692,03
"500490 Jaraguari";6940;14,91;781,15;54,02;1,10;20,49;6,31;3337248,35;3900091,37;5421179,16
"500500 Jardim";25617;9,42;743,50;46,44;2,06;7,93;5,80;10434160,01;9542476,02;19046236,85
"500510 Jateí";4031;5,18;1404,07;61,61;5,08;5,53;7,85;3014865,61;4317992,24;5659810,82
"500515 Juti";6476;8,09;938,47;59,20;1,10;6,13;7,60;3130085,76;3980338,21;6077530,84
"500520 Ladário";22228;6,05;380,67;47,00;5,52;8,88;12,93;3578567,03;4399424,17;8461501,08
"500525 Laguna Carapã";7097;3,97;1243,69;68,01;0,64;8,36;6,05;4098132,05;6281832,23;8826479,71
"500540 Maracaju";44042;11,59;786,89;35,31;1,67;55,43;3,19;14688004,80;22659697,33;34656202,72
"500560 Miranda";27316;6,42;537,74;47,42;0,97;25,62;2,09;5353492,71;9821667,84;14688952,38
"500568 Mundo Novo";17994;8,35;708,94;45,71;5,28;13,25;4,22;4930254,38;10666202,57;12756698,64
"500570 Naviraí";52367;12,76;922,48;74,80;1,45;7,05;2,22;21254054,36;29051813,43;48307764,23
"500580 Nioaque";14162;5,47;650,41;60,79;2,28;15,82;6,56;4901304,53;5686469,91;9211155,72
"500600 Nova Alvorada do Sul";20217;16,10;862,06;52,24;5,27;29,53;6,10;7644010,30;11633472,68;17428270,85
"500620 Nova Andradina";51764;10,57;750,97;41,90;7,60;31,58;12,29;18312077,98;18274656,96;38873180,19
"500625 Novo Horizonte do Sul";4173;3,57;1241,48;53,01;9,29;8,10;0,00;3423609,79;2860245,77;5180675,97
"500627 Paraíso das Águas";5251;8,71;1228,53;56,66;4,67;7,52;12,24;3190808,02;4916155,60;6450986,52
"500630 Paranaíba";41626;16,62;875,89;32,28;5,38;44,41;3,32;25396292,25;13546899,68;36459898,74
"500635 Paranhos";13674;2,72;723,97;56,39;0,35;20,98;6,57;4151143,27;6801532,75;9899585,12
"500640 Pedro Gomes";7738;10,33;679,23;57,90;1,50;17,78;10,34;3845143,79;3209425,24;5255860,96
"500660 Ponta Porã";88164;10,97;489,81;56,03;2,56;27,48;5,18;30019564,96;18965430,00;43183600,24
"500690 Porto Murtinho";16686;6,23;715,12;50,16;2,08;26,44;4,51;5624512,61;8673960,58;11932504,63
"500710 Ribas do Rio Pardo";23526;11,99;887,07;65,22;3,48;12,72;8,43;8708384,90;14398130,99;20869206,11
"500720 Rio Brilhante";35465;11,58;675,57;58,27;4,31;27,99;1,85;13821536,65;15088087,31;23958939,78
"500730 Rio Negro";4871;5,56;782,10;52,38;3,28;23,01;5,73;2675809,90;2454873,92;3809623,77
"500740 Rio Verde de Mato Grosso";19515;9,30;971,49;59,32;1,39;21,48;6,70;5731457,30;9512720,59;18958657,94
"500750 Rochedo";5300;4,44;1087,99;66,43;1,79;7,28;4,84;1610609,62;4003106,35;5766373,38
"500755 Santa Rita do Pardo";7682;8,28;920,19;47,90;1,45;17,31;10,20;4201080,74;4576337,54;7068868,02
