Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2009
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"150555 Pau D'Arco";6522;2,12;499,13;44,94;5,38;25,69;1,21;2062337,75;989949,97;3255345,01
"150560 Peixe-Boi";7916;1,27;269,92;54,77;10,87;2,59;3,08;1164876,94;920674,05;2136668,15
"150563 Piçarra";13140;4,34;230,59;60,22;0,62;2,74;8,34;1213492,96;1265432,65;3029959,56
"150565 Placas";19592;0,72;128,39;35,94;3,29;1,15;0,06;953221,50;1589126,00;2515500,50
"150570 Ponta de Pedras";26445;2,50;149,63;43,61;6,13;3,43;2,55;2160949,43;2175367,64;3956940,97
"150580 Portel";48945;1,90;156,48;35,05;8,29;4,75;2,61;4858682,00;2880750,58;7659133,73
"150590 Porto de Moz";28091;1,91;214,23;35,18;10,44;2,57;0,47;3802424,00;2011850,13;6017872,20
"150600 Prainha";26570;0,69;168,08;56,80;4,88;6,59;1,11;2035997,58;2380560,41;4465993,24
"150610 Primavera";10993;1,88;227,76;70,99;5,02;2,89;1,75;1385257,38;1149067,85;2503728,06
"150611 Quatipuru";13459;2,08;207,31;70,25;10,25;3,62;2,02;1304938,94;1271929,22;2790118,22
"150613 Redenção";67064;4,98;232,64;41,40;11,12;22,86;2,21;9021960,28;5158826,96;15601474,50
"150616 Rio Maria";17437;4,82;278,10;58,37;6,43;6,93;6,40;2562703,52;2240971,86;4849211,01
"150618 Rondon do Pará";47772;3,82;187,03;34,72;3,77;6,52;2,58;5887978,68;3177861,39;8934688,23
"150619 Rurópolis";36068;3,66;149,00;39,70;13,61;9,60;1,93;2922754,88;2789173,27;5374011,37
"150620 Salinópolis";39184;7,47;158,50;57,84;5,81;6,62;11,34;3191672,65;3351086,23;6210855,36
"150630 Salvaterra";18124;2,97;190,86;42,43;11,70;2,68;0,33;1957839,43;1454952,76;3459228,76
"150635 Santa Bárbara do Pará";14740;2,48;233,28;44,65;6,71;4,86;6,89;1327330,32;2024433,71;3438564,63
"150640 Santa Cruz do Arari";6280;1,08;209,37;52,29;16,12;6,31;0,90;407586,92;797436,62;1314870,77
"150650 Santa Isabel do Pará";55570;2,26;159,14;64,50;5,04;7,12;6,27;5844214,36;3706191,98;8843309,07
"150655 Santa Luzia do Pará";18417;2,38;274,68;61,02;15,70;1,10;0,20;2936845,32;1699501,75;5058806,12
"150658 Santa Maria das Barreiras";17778;2,88;273,29;66,90;4,44;5,87;5,88;2696410,47;1923545,01;4858500,01
"150660 Santa Maria do Pará";23202;2,41;235,83;39,54;5,12;21,90;1,37;3763460,92;1645156,92;5471640,64
"150670 Santana do Araguaia";55033;3,97;193,17;33,44;9,60;6,59;5,79;6141109,46;3794273,94;10630976,50
"150680 Santarém";276665;6,79;205,74;46,41;12,81;29,06;3,65;39552151,54;14905376,64;56921894,20
"150690 Santarém Novo";6347;1,99;305,64;53,32;16,68;4,88;1,65;995601,80;990974,01;1939904,92
"150700 Santo Antônio do Tauá";26855;1,67;152,17;64,09;11,94;2,87;0,55;2287763,71;1787382,67;4086563,70
"150710 São Caetano de Odivelas";16862;1,48;145,10;65,03;7,74;1,74;8,89;1120179,48;1326361,91;2446634,96
"150715 São Domingos do Araguaia";22063;2,18;202,21;57,84;4,67;5,59;4,35;2164779,18;2146356,67;4461331,37
"150720 São Domingos do Capim";27923;1,58;188,99;31,94;5,30;7,30;0,29;3057792,62;1960925,19;5277031,58
"150730 São Félix do Xingu";67208;8,35;211,10;49,69;6,26;10,65;1,06;7199325,42;7138207,76;14187780,01
"150740 São Francisco do Pará";11743;2,19;259,92;67,46;6,52;4,98;0,94;2132105,82;1207016,82;3052190,03
"150745 São Geraldo do Araguaia";25027;3,10;244,07;61,50;10,55;7,38;0,74;4139036,62;2099422,23;6108453,12
"150746 São João da Ponta";5038;1,45;290,47;55,31;28,27;0,79;9,12;565135,66;861962,19;1463402,96
"150747 São João de Pirabas";19900;1,03;185,30;51,66;6,35;10,42;6,53;1298672,65;2034627,87;3687375,39
"150750 São João do Araguaia";11923;1,62;216,70;60,03;4,37;9,34;0,35;1740128,94;1085178,00;2583656,90
"150770 São Sebastião da Boa Vista";21874;7,87;142,61;22,91;6,60;4,55;4,01;1367377,14;1752150,77;3119527,91
"150775 Sapucaia";5609;1,34;446,49;63,71;1,70;6,22;1,26;1177815,83;1018601,02;2504387,67
"150780 Senador José Porfírio";14434;3,75;212,97;38,78;8,52;4,85;4,41;1537118,00;1498870,94;3074030,50
"150790 Soure";22459;2,63;192,01;59,25;5,98;2,25;4,64;1854106,49;2706983,20;4312451,87
"150795 Tailândia";72720;3,97;151,38;40,67;10,40;5,89;2,04;5972799,81;4296512,46;11008607,29
"150797 Terra Santa";16004;3,60;236,39;63,55;8,58;2,75;2,63;1195895,87;1695106,50;3783207,77
"150800 Tomé-Açu";48607;6,84;302,98;41,36;2,69;7,32;25,41;9048925,00;14726974,00;14726974,00
"150803 Tracuateua";27825;1,44;156,05;39,74;4,95;9,02;0,37;2424349,05;1921653,94;4341965,14
"150805 Trairão";17134;2,11;205,76;49,67;8,67;5,79;2,48;1649958,92;1525414,09;3525556,64
"150808 Tucumã";27691;7,03;286,55;43,06;2,97;34,54;5,76;5467772,64;3066905,49;7934963,35
"150810 Tucuruí";96010;11,48;353,35;63,49;6,13;13,44;1,97;13914458,45;19236745,45;33925295,54
"150812 Ulianópolis";36020;5,34;153,66;53,62;6,63;6,23;5,11;1615895,10;3734533,51;5534973,00
"150815 Uruará";33782;4,44;283,22;27,07;7,43;4,98;10,29;5545754,95;4008125,00;9567848,96
"150820 Vigia";46205;1,01;186,59;48,09;7,11;5,60;2,50;4492136,54;2718892,31;8621339,75
"150830 Viseu";55512;2,51;155,46;31,73;5,65;15,86;2,69;5675647,95;2793978,21;8629742,31
"150835 Vitória do Xingu";9664;3,78;286,60;34,18;5,28;2,59;10,64;1702708,00;1068495,60;2769719,24
"150840 Xinguara";40529;4,37;261,70;45,60;4,53;13,20;13,12;7087105,20;3560301,36;10606470,02
"160010 Amapá";7802;4,82;200,72;79,32;3,67;2,44;0,00;1094077,79;653392,00;1566022,49
"160020 Calçoene";9291;10,73;186,07;61,01;4,31;2,55;6,67;996144,09;713044,00;1728783,23
"160021 Cutias";4652;2,16;194,99;50,59;4,20;2,13;0,97;505731,37;550395,06;907089,50
"160023 Ferreira Gomes";5475;5,96;247,83;66,11;1,67;1,60;6,71;650940,23;740346,06;1356858,37
"160025 Itaubal";3650;6,17;451,42;23,93;8,22;1,91;1,51;578577,29;1079624,82;1647666,13
"160027 Laranjal do Jari";40357;1,32;141,43;58,58;2,69;15,96;0,00;3871100,98;1836578,74;5707679,72
"160030 Macapá";366484;9,83;189,90;57,51;5,74;10,18;1,20;29466444,68;41101624,85;69594318,60
"160040 Mazagão";14655;4,10;264,34;67,66;8,38;3,74;0,13;2680430,88;1073934,13;3873935,69
"160050 Oiapoque";20962;4,61;165,83;85,41;0,87;1,57;0,39;1894723,18;1421760,61;3476055,92
"160015 Pedra Branca do Amapari";8182;21,03;398,88;67,93;9,92;2,49;0,45;1309557,53;1856625,49;3263646,29
"160053 Porto Grande";14951;5,14;251,50;62,92;4,34;1,57;9,24;2687209,89;990692,84;3760224,17
"160055 Pracuúba";3658;0,57;262,87;51,02;2,18;8,56;0,61;381530,55;556433,77;961587,33
"160060 Santana";97220;7,42;197,20;43,44;0,04;1,50;0,86;10411441,31;8665802,17;19171298,93
"160005 Serra do Navio";3982;3,36;347,76;44,13;4,11;6,36;0,27;698130,22;686663,10;1384793,10
"160070 Tartarugalzinho";13769;4,26;178,04;34,58;6,04;9,77;24,36;935500,85;1563503,37;2451364,02
"160080 Vitória do Jari";11519;4,50;317,39;79,45;8,23;1,49;1,50;1600766,41;1693006,30;3656030,26
"170025 Abreulândia";2321;3,20;445,30;26,77;6,42;10,63;1,01;281576,46;691275,20;1033538,76
"170030 Aguiarnópolis";4216;10,58;282,73;52,14;5,72;3,97;5,56;370616,50;790573,41;1191994,04
"170035 Aliança do Tocantins";5822;12,62;373,85;26,26;12,04;5,19;4,38;961735,18;1208930,92;2176556,66
"170040 Almas";7605;3,42;214,41;37,14;10,55;3,14;1,13;719510,59;933809,93;1630612,89
"170070 Alvorada";8161;11,56;241,90;70,99;6,88;5,82;0,38;675560,08;1336328,19;1974144,88
"170100 Ananás";9514;7,26;302,73;40,98;6,81;4,33;2,52;1663878,37;1235426,07;2880126,19
"170105 Angico";3300;4,63;300,72;27,56;7,42;8,38;0,02;382785,84;615703,66;992386,64
"170110 Aparecida do Rio Negro";4200;3,43;305,10;37,24;5,16;1,43;1,05;334142,82;947372,02;1281434,85
"170130 Aragominas";5555;0,88;350,61;30,93;3,08;8,75;0,44;821858,76;1030444,16;1947650,15
"170190 Araguacema";5591;2,33;337,44;25,63;1,17;5,26;8,03;850825,23;1901756,58;1886632,70
"170200 Araguaçu";9225;7,56;230,34;35,56;4,86;4,36;0,70;1064443,13;1060411,10;2124854,23
"170210 Araguaína";119637;13,28;243,85;44,78;2,03;11,49;2,03;14978314,32;10865285,30;29173688,01
"170215 Araguanã";5248;4,46;271,17;43,98;3,83;8,32;0,00;697841,85;795425,63;1423073,95
"170220 Araguatins";26771;5,79;253,23;36,68;4,36;5,02;0,93;3010369,44;3605390,35;6779186,35
"170230 Arapoema";7029;3,93;228,75;45,24;5,46;1,54;0,00;604372,64;1003524,06;1607896,70
"170240 Arraias";10913;9,31;198,60;51,76;15,93;3,77;0,53;873889,38;1372177,93;2167307,94
"170255 Augustinópolis";15469;4,50;198,29;36,03;7,38;3,84;5,32;1461818,24;1471202,64;3067370,36
"170270 Aurora do Tocantins";3523;2,92;367,87;32,46;5,20;2,51;13,69;466681,94;647795,57;1296015,15
"170290 Axixá do Tocantins";9203;2,49;189,94;33,36;8,56;3,37;3,31;816730,09;881156,65;1748004,67
"170300 Babaçulândia";10698;22,50;225,89;34,13;23,03;5,04;0,87;916468,10;1475424,83;2416528,74
"170305 Bandeirantes do Tocantins";2807;3,92;411,89;34,76;1,07;5,40;2,72;317014,75;839165,10;1156179,85
"170307 Barra do Ouro";3691;7,02;298,58;20,55;5,85;4,53;4,80;485500,74;735279,40;1102050,45
"170310 Barrolândia";5322;4,50;325,94;28,46;7,28;5,14;0,48;557305,10;1114508,99;1734677,01
"170320 Bernardo Sayão";4653;2,81;327,58;33,83;2,30;4,93;12,13;594029,84;881023,40;1524216,99
"170330 Bom Jesus do Tocantins";2839;1,85;353,44;42,31;2,30;0,96;0,00;267817,96;734684,16;1003428,04
"170360 Brasilândia do Tocantins";2208;3,62;423,12;73,31;2,13;3,95;2,33;303420,04;647462,12;934256,49
"170370 Brejinho de Nazaré";5506;6,36;327,27;48,39;2,05;5,22;0,90;603540,41;1276650,92;1801961,77
"170380 Buriti do Tocantins";8454;1,91;185,14;43,16;9,03;1,23;0,31;711034,44;836075,55;1565164,41
"170382 Cachoeirinha";2255;2,51;528,48;25,63;2,82;4,39;14,15;389856,34;1191715,25;1191715,25
"170384 Campos Lindos";8079;4,52;181,65;34,47;2,51;7,69;0,30;688024,69;820097,77;1467558,73
"170386 Cariri do Tocantins";3738;4,90;334,44;36,15;6,36;11,34;14,76;358138,71;861458,37;1250138,62
"170388 Carmolândia";2420;1,86;471,05;50,22;8,98;4,57;2,72;678961,74;150,00;1139951,96
"170389 Carrasco Bonito";3428;2,94;372,58;41,46;9,29;9,78;0,78;492435,52;703394,50;1277203,86
"170390 Caseara";4927;3,39;305,63;31,71;1,13;4,77;0,93;563025,81;870140,14;1505837,82
"170410 Centenário";2485;2,74;430,88;29,21;3,19;9,03;17,95;309466,06;759072,46;1070745,65
"170510 Chapada da Natividade";3840;6,10;297,83;39,36;4,13;6,40;2,73;353628,79;792992,10;1143665,05
"170460 Chapada de Areia";1273;2,46;719,54;23,59;10,68;5,88;3,24;257318,90;660967,16;915979,72
"170550 Colinas do Tocantins";30666;5,10;250,92;26,10;6,06;12,29;0,34;3200174,73;2300000,00;7694600,96
"171670 Colméia";8961;6,76;228,49;27,90;5,85;5,84;0,48;1022159,43;861584,12;2047497,78
"170555 Combinado";5070;0,97;285,29;32,12;7,08;3,66;1,61;363649,03;1051534,32;1446428,62
"170560 Conceição do Tocantins";4541;3,71;278,32;35,56;2,57;4,21;4,04;492838,67;853721,22;1263835,34
"170600 Couto Magalhães";5102;2,67;289,50;42,57;2,19;4,42;13,43;637610,71;827719,19;1477009,21
"170610 Cristalândia";6628;5,02;363,13;29,29;3,53;4,73;11,04;1559920,38;757480,43;2406818,51
"170625 Crixás do Tocantins";1289;4,58;839,24;39,21;7,50;0,00;0,20;260361,06;825414,45;1081782,82
"170650 Darcinópolis";5388;15,84;285,01;32,71;20,65;16,68;0,00;466431,26;1046370,56;1535641,73
"170700 Dianópolis";19524;13,41;278,11;72,82;3,93;3,77;5,02;1813293,10;3759585,24;5429866,35
"170710 Divinópolis do Tocantins";6623;4,34;312,97;69,39;4,14;9,18;3,99;1066156,30;894634,94;2072830,42
"170720 Dois Irmãos do Tocantins";7254;4,12;265,72;26,95;3,38;2,91;13,66;816803,83;2029463,87;1927525,83
"170730 Dueré";4618;7,20;446,25;37,53;14,01;6,36;2,53;727605,62;1337176,68;2060776,95
"170740 Esperantina";8445;1,25;189,28;60,70;7,91;7,60;10,89;750273,07;1517464,75;1598430,28
"170755 Fátima";4123;16,89;308,30;41,61;7,86;3,21;0,91;358371,97;928520,30;1271117,68
"170765 Figueirópolis";4883;6,45;341,55;27,80;2,88;6,39;0,56;784713,45;1017132,64;1667807,22
"170770 Filadélfia";7978;7,24;240,04;37,19;3,07;5,55;0,04;942666,33;1081517,20;1915064,69
"170820 Formoso do Araguaia";18719;5,72;286,77;66,06;4,09;6,84;0,81;3111169,41;1960484,43;5368005,16
"170825 Fortaleza do Tabocão";2149;2,64;522,66;52,66;4,55;14,77;0,00;457465,41;764892,38;1123206,41
"170830 Goianorte";5426;5,84;250,85;24,43;3,50;4,83;1,09;618927,03;755695,64;1361113,08
"170900 Goiatins";12068;4,23;189,46;33,90;6,03;2,95;1,86;1188031,15;1211757,16;2286433,14
"170930 Guaraí";22530;13,87;294,02;35,03;2,64;4,50;8,05;4228562,83;2639285,49;6624372,79
"170950 Gurupi";74357;11,38;239,90;43,76;7,00;11,10;0,76;8507574,94;11752941,91;17838407,61
"170980 Ipueiras";1813;3,17;492,28;29,64;1,78;4,22;13,88;239621,93;713803,99;892502,42
"171050 Itacajá";6534;3,36;292,82;50,27;6,40;4,96;0,95;1025119,94;822407,94;1913268,23
"171070 Itaguatins";6226;2,93;263,01;55,85;10,50;3,02;2,40;909817,10;1688726,36;1637486,61
"171090 Itapiratins";3543;3,78;433,06;47,14;3,31;3,57;5,40;553602,79;884098,95;1534320,07
"171110 Itaporã do Tocantins";3135;4,54;407,51;32,11;6,84;2,28;0,35;308143,49;1025904,40;1277549,11
"171150 Jaú do Tocantins";3983;8,13;308,69;36,61;7,48;3,05;0,99;516769,65;791265,00;1229528,00
"171180 Juarina";2185;3,39;425,43;40,05;7,09;4,77;2,34;299792,74;649021,53;929572,73
"171190 Lagoa da Confusão";8711;7,21;300,23;37,26;6,55;6,46;0,02;1211117,03;1365425,76;2615331,50
"171195 Lagoa do Tocantins";3352;3,52;318,77;21,47;2,24;5,79;0,61;314211,83;754301,12;1068512,95
"171200 Lajeado";2204;4,83;576,02;45,38;7,88;4,30;2,10;412168,64;840246,57;1269550,53
"171215 Lavandeira";1683;0,74;466,50;27,00;0,15;4,73;0,49;232550,40;584574,24;785124,64
"171240 Lizarda";3729;2,73;304,54;34,43;4,86;5,51;2,43;529037,23;660825,57;1135613,48
"171245 Luzinópolis";2959;1,81;319,69;48,86;6,82;4,29;2,32;303692,85;1021690,34;945953,10
"171250 Marianópolis do Tocantins";4743;3,33;315,35;66,43;4,25;5,01;0,46;531179,29;868140,25;1495693,58
"171270 Mateiros";1802;1,45;655,62;53,55;13,44;8,52;7,95;320265,05;861157,60;1181422,65
"171280 Maurilândia do Tocantins";3322;2,12;340,78;43,71;0,12;6,16;3,99;356407,51;773845,53;1132078,83
"171320 Miracema do Tocantins";19740;11,89;337,38;43,61;4,50;6,22;7,09;2241421,71;3895625,33;6659912,33
"171330 Miranorte";12231;5,29;252,83;37,53;7,67;5,39;0,85;1556304,87;1095193,25;3092393,83
"171360 Monte do Carmo";6723;2,95;253,84;33,96;8,14;6,04;0,15;762813,69;846230,96;1706542,78
"171370 Monte Santo do Tocantins";1914;2,34;494,85;24,94;9,04;11,99;7,13;274356,85;627723,14;947147,99
"171395 Muricilândia";2958;3,10;362,44;33,46;2,80;6,89;0,51;310811,56;761288,59;1072100,15
"171420 Natividade";9396;8,70;262,25;42,03;5,65;6,45;0,00;1314663,64;1445971,63;2464118,71
"171430 Nazaré";4596;4,20;366,48;26,62;1,50;4,20;5,81;826199,77;977605,90;1684335,84
"171488 Nova Olinda";10974;3,52;201,01;74,07;4,46;3,54;3,34;931674,38;1280446,42;2205853,61
"171500 Nova Rosalândia";3956;5,05;353,01;33,21;8,10;3,92;0,61;349334,06;1052819,86;1396496,92
"171510 Novo Acordo";3950;3,64;301,46;61,63;5,69;7,25;0,33;419211,22;857848,96;1190780,20
"171515 Novo Alegre";1802;2,26;550,94;65,85;0,20;0,13;1,32;437070,37;672358,28;992785,85
"171525 Novo Jardim";2525;4,26;372,14;20,96;17,90;9,34;16,45;209180,81;687674,89;939657,82
"171550 Oliveira de Fátima";1129;11,07;806,63;37,84;5,82;5,24;2,29;214768,07;703197,24;910679,93
"172100 Palmas";188645;13,97;415,75;66,14;7,19;12,02;2,34;27954089,68;48661169,69;78429423,84
"171570 Palmeirante";4959;28,21;308,21;16,83;31,26;1,98;0,94;375010,69;1147181,74;1528437,28
"171380 Palmeiras do Tocantins";4673;43,77;426,21;35,80;2,79;6,67;11,73;657840,96;1325807,65;1991660,69
"171575 Palmeirópolis";8492;8,77;271,09;34,98;0,41;4,74;8,57;993096,10;1115806,55;2302107,78
"171610 Paraíso do Tocantins";42015;9,66;203,76;65,46;4,65;6,27;1,41;4455013,72;4434067,67;8560793,34
"171620 Paranã";10824;13,63;256,07;31,44;6,32;3,61;0,34;1097609,81;1856211,71;2771735,17
"171630 Pau D'Arco";4964;1,11;261,90;16,35;8,87;3,19;0,00;474854,41;825200,56;1300054,97
"171650 Pedro Afonso";10758;11,34;229,81;50,36;3,17;9,58;15,85;1069516,68;2472298,29;2472298,29
"171660 Peixe";9018;8,30;422,82;24,29;18,54;7,99;0,99;1209548,70;2947578,81;3813023,23
"171665 Pequizeiro";4971;3,23;278,25;72,33;8,75;2,58;0,19;558304,54;819596,40;1383181,83
"171700 Pindorama do Tocantins";4500;4,45;293,48;26,35;7,38;3,85;0,42;527795,67;741322,04;1320664,97
"171720 Piraquê";3127;3,30;408,06;41,26;4,14;4,73;0,00;419922,64;942678,86;1276016,37
"171750 Pium";6701;3,94;312,89;28,21;5,17;9,01;0,59;815900,53;1250125,13;2096649,47
"171780 Ponte Alta do Bom Jesus";4664;4,11;358,64;28,47;9,09;2,26;12,92;566424,78;938281,17;1672705,95
"171790 Ponte Alta do Tocantins";6818;2,30;268,88;27,65;1,66;4,21;0,53;787742,45;720506,97;1833196,67
"171800 Porto Alegre do Tocantins";2968;2,52;341,26;30,18;5,26;4,66;1,74;278832,54;737497,25;1012867,79
"171820 Porto Nacional";46722;20,11;221,67;35,75;3,07;4,61;2,92;6266444,45;5035999,28;10357076,74
"171830 Praia Norte";7310;2,72;227,15;39,15;5,56;4,28;14,12;924500,68;827674,70;1660442,86
"171840 Presidente Kennedy";3784;2,77;409,02;46,02;5,68;4,77;6,81;586093,20;1011375,18;1547739,60
"171845 Pugmil";2252;3,77;453,58;59,35;11,58;12,52;0,81;314476,24;738701,26;1021464,09
"171850 Recursolândia";3839;2,22;308,76;38,80;2,13;6,71;11,74;320945,18;871859,09;1185332,77
"171855 Riachinho";3808;3,63;350,79;35,13;8,26;7,37;4,66;529541,61;790218,90;1335795,24
"171865 Rio da Conceição";1530;3,18;782,79;38,49;4,18;7,11;16,01;573578,93;619999,99;1197663,53
"171870 Rio dos Bois";2136;26,95;530,91;21,02;3,96;4,64;4,27;301083,02;854172,74;1134015,06
"171875 Rio Sono";6366;3,99;268,10;38,52;12,42;3,09;7,43;637323,57;937704,59;1706738,79
"171880 Sampaio";3886;5,10;306,56;24,48;6,64;6,21;5,60;324808,99;799607,96;1191287,84
"171884 Sandolândia";3562;3,58;428,37;26,51;2,73;1,42;7,32;625040,75;1618254,98;1525851,40
"171886 Santa Fé do Araguaia";5795;3,50;338,55;22,55;5,33;9,17;0,34;880104,48;1056800,00;1961904,48
"171888 Santa Maria do Tocantins";2807;2,04;340,09;54,32;6,12;9,41;0,81;307602,46;671883,20;954631,68
"171889 Santa Rita do Tocantins";2377;5,46;457,39;23,82;9,41;7,87;0,79;279839,36;807938,67;1087213,03
"171890 Santa Rosa do Tocantins";4565;5,44;276,38;34,93;8,49;4,51;0,46;521791,52;738300,24;1261689,78
"171900 Santa Tereza do Tocantins";2390;3,84;369,03;22,02;9,19;5,69;0,61;233845,21;673963,79;881976,85
"172000 Santa Terezinha do Tocantins";2343;1,76;398,01;38,46;8,91;8,30;1,80;390252,61;564330,17;932539,67
"172010 São Bento do Tocantins";4666;2,34;242,60;32,23;5,70;4,89;0,20;466524,91;760644,02;1131970,56
"172015 São Félix do Tocantins";1468;3,86;623,76;59,50;4,97;2,96;1,88;213682,87;682786,96;915681,05
"172020 São Miguel do Tocantins";10737;7,81;215,62;32,71;3,22;5,29;4,94;940055,47;1452903,94;2315094,12
"172025 São Salvador do Tocantins";3136;9,25;512,17;23,47;3,43;6,29;5,76;312228,69;1288929,71;1606154,08
"172030 São Sebastião do Tocantins";4441;2,30;260,85;35,79;6,34;1,96;0,57;470040,60;636649,88;1158425,09
"172049 São Valério";5017;3,18;320,01;64,94;11,26;2,72;0,01;657176,38;880122,84;1605481,26
"172065 Silvanópolis";5299;4,57;289,47;47,08;1,86;4,89;0,83;716786,43;815444,64;1533908,94
"172080 Sítio Novo do Tocantins";9568;2,62;189,00;36,45;4,00;2,00;2,52;1139866,63;696158,00;1808352,38
"172085 Sucupira";1741;2,89;533,00;31,80;8,62;4,78;0,50;248327,17;655107,42;927946,72
"172090 Taguatinga";14655;4,48;319,80;62,49;3,53;2,57;9,44;1547724,12;2854404,29;4686703,56
"172093 Taipas do Tocantins";1999;2,60;483,88;29,95;5,17;20,56;3,11;247142,19;737715,26;967277,29
"172097 Talismã";2663;16,70;448,76;36,32;8,52;4,74;12,21;307205,88;845795,74;1195053,74
"172110 Tocantínia";6971;2,68;364,73;46,84;4,11;5,43;4,76;1465862,47;1088683,74;2542552,69
"172120 Tocantinópolis";21826;4,32;343,88;23,85;4,72;3,56;9,41;3728781,12;4231783,53;7505536,44
"172125 Tupirama";1474;24,29;768,19;53,65;0,51;5,62;19,49;257177,57;864431,96;1132311,53
"172130 Tupiratins";2143;14,73;543,13;36,39;4,31;5,67;4,57;286166,44;864144,67;1163917,15
"172208 Wanderlândia";9493;3,22;200,29;37,23;1,67;5,28;5,43;808212,21;1091993,61;1901337,87
"172210 Xambioá";11099;29,25;202,48;22,21;7,43;3,76;13,02;752227,56;1486516,39;2247349,62
"210005 Açailândia";101130;8,13;289,36;35,54;4,36;12,75;0,56;14273236,62;14312187,07;29263340,45
"210010 Afonso Cunha";5948;2,62;242,42;57,05;7,77;1,62;2,03;661431,46;780458,01;1441889,47
"210015 Água Doce do Maranhão";12460;1,05;178,93;13,57;6,79;12,75;0,15;1276017,62;948856,67;2229504,88
"210020 Alcântara";22020;4,66;207,80;55,76;3,00;5,76;0,52;2664555,28;2197272,48;4575819,11
"210030 Aldeias Altas";22667;1,74;190,28;47,10;3,12;6,99;18,52;2625798,66;1683813,81;4313175,02
"210040 Altamira do Maranhão";7771;1,42;207,80;9,64;21,71;13,13;0,00;785091,75;710464,61;1614792,03
"210043 Alto Alegre do Maranhão";22914;1,79;199,70;28,47;0,64;5,89;1,59;1777446,80;1993443,39;4576023,16
"210047 Alto Alegre do Pindaré";33211;0,70;111,65;19,31;23,27;8,87;2,30;3737436,40;2573589,11;3707969,32
"210050 Alto Parnaíba";10640;1,80;260,17;62,55;8,13;6,71;5,78;1131704,60;1458231,49;2768178,27
"210055 Amapá do Maranhão";6451;3,60;285,87;25,78;4,97;2,73;5,78;872445,09;994377,25;1844133,53
"210060 Amarante do Maranhão";37388;0,58;203,76;19,34;3,69;7,03;21,43;3393017,08;3768247,35;7618168,41
"210070 Anajatuba";25063;0,80;175,70;35,67;5,53;5,15;2,89;2669350,26;1506491,70;4403653,08
"210080 Anapurus";13257;2,66;256,81;47,45;29,88;5,01;11,08;1333740,94;1849044,87;3404504,10
"210083 Apicum-Açu";13890;2,59;221,01;43,91;3,16;1,76;12,78;1406909,86;1603166,22;3069829,90
"210087 Araguanã";10325;1,16;216,83;49,25;7,84;17,62;1,33;1343961,48;894853,89;2238815,37
"210090 Araioses";39166;0,89;62,21;68,69;2,09;1,02;4,97;3841196,51;1980930,74;2436528,10
"210095 Arame";27750;1,34;211,94;15,15;4,07;12,53;6,75;3946020,07;1636277,99;5881405,45
"210100 Arari";28787;2,98;249,67;56,53;9,59;4,82;10,36;4550564,10;2369951,08;7187298,13
"210110 Axixá";15203;1,72;185,56;39,35;19,55;4,11;4,31;1484177,40;1336953,06;2821130,46
"210120 Bacabal";98489;1,51;421,90;50,89;10,00;12,69;7,18;37032160,40;5130478,57;41552300,95
"210125 Bacabeira";15574;6,40;250,50;54,90;8,52;5,61;10,89;1570684,95;2214588,65;3901281,47
"210130 Bacuri";16585;0,97;287,60;58,28;9,66;4,23;0,00;1946525,88;2822908,87;4769876,28
"210135 Bacurituba";5687;1,54;235,09;60,22;8,99;3,39;1,23;692390,74;692390,74;1336945,15
"210140 Balsas";83617;8,04;324,44;57,06;3,49;33,75;0,79;16478955,26;10649484,51;27128439,77
"210150 Barão de Grajaú";17231;2,22;219,48;51,58;25,12;8,73;12,67;1894868,16;1501759,60;3781911,90
