Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2017
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"410620 Contenda";17961;8,77;606,02;54,15;4,06;21,74;4,21;3880339,06;7188854,03;10884794,38
"410630 Corbélia";17193;10,44;887,34;47,42;6,27;22,62;1,18;3918117,78;10664114,36;15256072,50
"410640 Cornélio Procópio";48677;21,22;633,31;44,10;3,50;42,61;0,26;15440735,84;17722569,55;30827758,65
"410645 Coronel Domingos Soares";7547;4,56;1014,05;43,23;0,82;11,20;0,64;2130564,49;4869242,41;7653010,32
"410650 Coronel Vivida";21666;10,69;1078,80;36,82;0,24;32,94;3,86;12320293,61;12940253,51;23373314,17
"410655 Corumbataí do Sul";3617;3,05;1405,66;38,97;3,69;27,58;2,69;1371342,94;3241548,07;5084258,15
"410680 Cruz Machado";18907;4,59;907,96;50,58;5,55;22,75;1,88;4128200,58;12887038,48;17166844,96
"410657 Cruzeiro do Iguaçu";4369;4,06;1127,64;40,64;5,57;24,07;5,94;1785243,51;3280507,45;4926638,41
"410660 Cruzeiro do Oeste";21237;7,92;936,34;49,54;6,18;28,63;5,06;10239130,79;9609611,48;19885148,49
"410670 Cruzeiro do Sul";4619;3,05;1246,61;81,33;8,37;4,14;0,00;2451576,00;3306500,57;5758076,57
"410685 Cruzmaltina";3110;2,14;1336,01;45,38;0,00;27,92;5,76;1395483,47;2961360,38;4154977,74
"410690 Curitiba";1908359;36,70;917,97;40,05;2,65;47,74;0,22;803303020,40;893623230,73;1751818741,08
"410700 Curiúva";15004;7,39;560,34;43,68;0,99;25,40;7,12;3508791,19;5243380,94;8407271,07
"410715 Diamante D'Oeste";5294;2,71;1133,10;51,07;3,27;3,43;5,15;1508367,39;3972236,64;5998636,69
"410710 Diamante do Norte";5389;4,21;1250,01;53,48;2,86;10,15;10,47;1811598,28;4884705,80;6736316,39
"410712 Diamante do Sul";3555;2,43;923,74;46,43;6,27;14,18;4,66;1483459,68;2072738,27;3283903,64
"410720 Dois Vizinhos";39856;11,39;828,86;40,81;2,47;40,25;3,66;9124685,70;23607712,62;33035223,60
"410725 Douradina";8439;12,82;1017,84;45,61;4,72;21,79;2,21;1464058,25;6749709,00;8589591,50
"410730 Doutor Camargo";6069;7,78;935,76;42,93;7,91;27,07;3,27;1553751,80;3802946,97;5679100,84
"412863 Doutor Ulysses";5781;2,99;736,48;51,88;3,25;13,24;15,23;2732100,69;2701304,15;4257614,07
"410740 Enéas Marques";6168;3,80;966,55;50,28;5,56;25,67;1,06;2320132,41;4434187,92;5961688,47
"410750 Engenheiro Beltrão";14314;10,02;676,74;45,70;5,53;36,76;1,76;3688470,73;6871455,68;9686796,57
"410753 Entre Rios do Oeste";4406;4,57;1384,31;49,13;3,31;17,24;3,11;781033,85;4529926,83;6099259,12
"410752 Esperança Nova";1852;2,68;1662,68;42,58;5,01;17,76;9,10;1406153,10;2316727,34;3079275,46
"410754 Espigão Alto do Iguaçu";4447;2,75;920,21;58,33;0,14;14,08;6,14;1653479,43;2785196,06;4092162,42
"410755 Farol";3323;2,69;1037,57;42,86;6,81;32,10;7,57;1009388,77;2542853,13;3447831,11
"410760 Faxinal";17306;8,25;767,48;40,55;0,00;15,76;8,31;4716187,06;8320450,63;13281983,28
"410765 Fazenda Rio Grande";95225;19,68;449,35;78,73;1,61;8,37;3,18;12524773,63;27586422,52;42789148,97
"410770 Fênix";4898;3,65;1074,32;41,54;6,50;25,25;3,36;1766627,20;3664318,39;5262005,54
"410773 Fernandes Pinheiro";5904;3,80;1261,21;40,71;0,00;15,97;7,30;2157415,22;5035639,96;7446202,38
"410775 Figueira";8177;11,64;803,65;46,16;2,30;24,64;7,26;2395371,23;3981990,17;6571426,64
"410785 Flor da Serra do Sul";4782;2,69;995,28;47,16;4,17;34,53;0,15;1616097,52;3099452,18;4759449,92
"410780 Floraí";5103;5,38;1287,23;41,31;7,09;34,24;2,88;701233,41;4850432,31;6568710,76
"410790 Floresta";6603;13,85;992,12;53,26;7,01;15,44;0,84;1670038,11;4010033,45;6550939,88
"410800 Florestópolis";11087;10,00;842,78;49,53;6,65;25,41;6,04;3497670,09;5901951,12;9343932,21
"410810 Flórida";2697;3,84;1593,70;56,02;5,57;19,30;3,87;868571,39;3365805,33;4298206,61
"410820 Formosa do Oeste";7133;4,18;774,16;42,62;7,70;6,30;1,71;1643100,29;4312973,80;5522048,22
"410830 Foz do Iguaçu";264044;25,07;967,84;41,65;4,41;34,52;2,58;122577448,77;137988664,01;255551533,42
"410845 Foz do Jordão";5079;3,62;953,09;55,03;6,90;16,72;1,28;1804912,36;3073940,84;4840727,01
"410832 Francisco Alves";6350;4,08;1023,73;40,16;7,48;27,54;10,87;2514939,43;4207193,04;6500688,84
"410840 Francisco Beltrão";88465;11,73;1064,37;35,69;3,48;40,74;1,55;49558492,07;44282634,71;94159413,46
"410850 General Carneiro";14038;4,48;692,12;39,10;6,48;16,71;6,90;3021621,47;5911430,97;9715957,16
"410855 Godoy Moreira";3178;2,46;1393,76;43,34;7,67;19,89;9,04;2688310,01;2519987,65;4429377,06
"410860 Goioerê";29664;11,42;644,93;31,44;1,62;54,97;2,52;8398143,91;11291174,42;19131339,12
"410865 Goioxim";7448;2,15;580,52;38,74;5,46;34,05;3,80;1819500,33;2921405,02;4323691,69
"410870 Grandes Rios";6167;2,12;923,05;63,71;0,39;10,04;7,31;1915817,89;3836858,42;5692445,28
"410880 Guaíra";32974;11,07;934,02;54,60;2,89;14,19;5,34;10552520,62;13550337,61;30798360,03
"410890 Guairaçá";6591;6,03;1085,77;64,21;0,19;8,10;5,63;1867851,19;4976026,30;7156324,36
"410895 Guamiranga";8619;4,86;704,32;54,41;4,42;6,07;9,99;3018295,37;4329559,47;6070552,74
"410900 Guapirama";3934;3,81;1300,82;40,17;8,91;27,36;3,06;889649,77;3971410,90;5117431,96
"410910 Guaporema";2292;2,62;1576,28;39,14;13,90;7,05;6,84;959983,72;2403463,87;3612828,28
"410920 Guaraci";5492;4,03;934,80;42,60;1,33;34,64;4,95;1842238,71;3788564,19;5133915,95
"410930 Guaraniaçu";13641;8,72;839,09;59,34;6,50;5,32;3,65;3573483,77;6923948,34;11446053,17
"410940 Guarapuava";180364;16,88;559,59;60,19;3,75;7,29;0,95;25613090,98;63278300,82;100929006,14
"410950 Guaraqueçaba";7923;2,74;692,81;40,90;1,15;22,35;11,25;3116537,52;3389455,51;5489111,56
"410960 Guaratuba";35986;35,22;1036,54;69,85;1,32;5,46;4,83;7310462,80;24810862,54;37301035,03
"410965 Honório Serpa";5643;4,24;1018,51;44,95;0,00;24,72;0,31;2149628,11;3674710,45;5747449,17
"410970 Ibaiti";31095;7,29;702,08;42,21;3,11;31,78;7,60;7438657,02;13263339,20;21831056,40
"410975 Ibema";6396;8,09;811,41;51,30;4,10;18,04;6,60;1451782,58;3634825,41;5189794,39
"410980 Ibiporã";53356;13,71;792,64;66,31;5,13;13,73;0,82;11062426,77;31737541,17;42292212,46
"410990 Icaraíma";8482;6,72;978,33;56,16;7,32;20,80;4,84;3997140,33;4213735,22;8298212,84
"411000 Iguaraçu";4343;12,36;1272,79;54,25;3,74;23,57;2,92;1619312,96;3952266,40;5527709,13
"411005 Iguatu";2304;1,66;1317,58;45,58;6,87;11,07;8,37;1040167,14;2380322,30;3035711,07
"411007 Imbaú";12697;13,82;497,31;53,21;1,10;28,05;1,93;1439703,10;4732099,23;6314320,09
"411010 Imbituva";31719;7,43;728,46;51,71;4,32;11,85;9,45;4603185,09;16832390,14;23106131,50
"411020 Inácio Martins";11331;3,99;743,18;43,34;0,51;12,52;7,98;2350832,77;5584540,35;8420917,69
"411030 Inajá";3137;1,65;1486,77;37,05;0,97;30,99;18,24;2215635,66;2964690,84;4664009,88
"411040 Indianópolis";4504;3,01;1468,61;51,30;6,22;7,40;9,95;1699674,14;3768524,75;6614598,24
"411050 Ipiranga";15139;10,24;795,81;38,66;7,28;16,73;6,86;2887701,72;8368309,92;12047774,77
"411060 Iporã";14704;7,10;670,73;41,52;4,84;24,76;2,78;3844750,23;5089796,89;9862475,45
"411065 Iracema do Oeste";2462;2,21;1258,83;44,50;5,60;28,81;7,94;731731,55;2217201,56;3099227,83
"411070 Irati";60425;14,70;472,04;47,08;3,26;19,17;2,53;7213955,95;21135708,85;28523088,33
"411080 Iretama";10608;7,07;876,84;52,67;0,48;10,21;4,25;2876178,76;5998432,74;9301470,43
"411090 Itaguajé";4620;4,73;1020,95;36,98;3,88;26,16;13,63;1521104,55;2966361,18;4716799,05
"411095 Itaipulândia";10587;3,74;2060,00;25,11;7,61;33,73;3,52;2181645,23;6813995,06;21809174,16
"411100 Itambaracá";6819;5,60;565,85;34,40;16,36;25,93;12,14;2162618,30;2107671,22;3858498,13
"411110 Itambé";6210;4,91;932,94;43,96;5,12;25,55;5,46;1480621,35;4368976,07;5793543,73
"411120 Itapejara d'Oeste";11685;4,76;1087,00;29,78;1,65;22,77;4,63;2484992,23;7941697,30;12701538,05
"411125 Itaperuçu";27500;4,44;379,71;60,51;3,36;19,83;3,91;4544129,83;6217812,63;10442080,80
"411130 Itaúna do Sul";3229;2,16;1538,31;47,22;3,95;24,96;6,67;1705702,87;2707324,03;4967195,57
"411140 Ivaí";13797;3,98;507,27;31,71;4,26;48,66;6,80;2246879,82;3944588,62;6998787,19
"411150 Ivaiporã";32720;13,28;493,15;53,60;5,39;25,92;5,04;7114532,61;11940733,66;16135845,53
"411155 Ivaté";8120;3,79;761,69;41,33;3,79;26,43;4,49;2434927,99;3026897,46;6184961,32
"411160 Ivatuba";3240;5,75;1411,27;51,88;4,15;20,89;6,97;1477628,17;3021692,61;4572529,26
"411170 Jaboti";5255;2,81;1073,84;39,26;5,35;28,76;8,60;1633896,95;3845968,26;5643016,92
"411180 Jacarezinho";40263;17,37;569,85;56,30;1,47;8,79;5,71;6829847,85;15772556,88;22943736,60
"411190 Jaguapitã";13398;6,54;994,76;56,93;4,32;24,48;3,89;2949184,27;10500613,35;13327738,36
"411200 Jaguariaíva";34822;12,95;660,25;61,15;3,61;21,62;3,34;6416812,05;14746515,68;22991111,17
"411210 Jandaia do Sul";21341;11,00;629,97;52,22;4,74;14,37;3,34;5260998,63;8899908,40;13444175,10
"411220 Janiópolis";5897;5,87;889,82;58,98;2,74;26,45;3,03;2361813,25;3546010,68;5247288,98
"411230 Japira";5084;2,95;963,64;44,46;4,89;13,10;10,01;1843398,85;2566670,12;4899160,46
"411240 Japurá";9307;6,79;731,03;42,06;3,96;19,45;6,25;2430292,66;3668513,16;6803705,79
"411250 Jardim Alegre";12019;5,28;884,94;48,61;0,31;7,53;30,09;3919496,16;7103050,73;10636135,35
"411260 Jardim Olinda";1396;2,29;2068,53;47,88;8,82;19,29;4,39;519930,66;2210187,56;2887672,62
"411270 Jataizinho";12615;7,28;313,70;80,70;0,00;0,00;2,02;7219506,23;3123561,96;3957294,31
"411275 Jesuítas";8861;6,26;808,39;47,21;5,20;25,69;0,70;2511560,23;4610039,34;7163120,11
"411280 Joaquim Távora";11731;6,47;789,89;44,59;7,11;29,43;4,83;1434823,61;7242647,14;9266143,41
"411290 Jundiaí do Sul";3430;3,95;1116,17;49,08;4,05;18,76;3,81;924614,56;2960662,85;3828455,46
"411295 Juranda";7650;6,80;871,37;35,43;4,42;27,50;12,46;2901474,52;3684487,76;6665974,26
"411300 Jussara";7026;5,84;1101,71;37,52;5,38;22,44;9,80;1787457,55;5531269,90;7740596,57
"411310 Kaloré";4368;4,90;1000,46;42,11;16,92;21,74;1,31;2389159,30;2270000,00;4370000,00
"411320 Lapa";48067;13,61;712,47;59,70;5,48;24,31;1,74;7762139,80;26546710,36;34246267,69
"411325 Laranjal";6205;1,39;607,91;31,73;2,38;17,95;10,51;2934109,46;2009037,96;3772108,23
"411330 Laranjeiras do Sul";32379;11,43;505,32;49,75;2,97;21,44;8,69;8055773,18;9135669,86;16361814,95
"411340 Leópolis";4131;3,16;1205,93;46,07;2,88;21,58;14,23;2707440,27;3322930,42;4981709,76
"411342 Lidianópolis";3662;2,66;1152,80;41,65;0,29;29,46;5,31;1097714,00;3682507,44;4221564,82
"411345 Lindoeste";5071;8,52;1050,08;41,53;4,91;23,39;4,18;2178378,42;4042111,69;5324954,18
"411350 Loanda";22903;11,72;687,02;57,54;2,97;11,53;6,14;4554987,22;10922255,26;15734709,14
"411360 Lobato";4751;6,79;1055,98;49,31;4,58;21,69;4,00;1337275,37;3617345,07;5016960,26
"411370 Londrina";558439;28,79;1045,63;42,77;1,94;40,14;0,15;336483779,35;230900031,01;583918092,01
"411373 Luiziana";7455;4,94;887,70;56,81;7,71;16,20;3,69;1872765,97;5376445,60;6617823,06
"411375 Lunardelli";5063;2,76;895,67;42,93;2,08;36,80;1,55;1717839,07;2635087,78;4534755,32
"411380 Lupionópolis";4911;4,59;1213,38;54,14;3,67;18,74;13,42;2599714,33;3549465,42;5958920,75
"411390 Mallet";13738;6,17;679,22;49,32;2,03;7,63;3,64;2171232,32;6381923,73;9331170,98
"411400 Mamborê";13798;9,64;901,83;44,81;4,87;27,45;6,91;3694791,59;8790673,84;12443494,01
"411410 Mandaguaçu";22164;13,12;609,89;54,95;3,93;18,75;6,83;3920381,47;8970061,15;13517532,94
"411420 Mandaguari";34559;11,24;718,94;41,22;3,63;31,58;2,02;8964218,52;14381254,30;24845763,27
"411430 Mandirituba";25662;6,67;659,72;73,58;3,28;9,11;6,32;5616138,90;10630313,55;16929671,88
"411435 Manfrinópolis";2861;1,97;1233,54;45,91;4,52;30,80;5,36;1279496,77;2182078,50;3529169,66
"411440 Mangueirinha";17269;8,51;1208,98;30,82;0,00;27,97;5,63;4168560,17;13936116,91;20877944,05
"411450 Manoel Ribas";13708;5,15;641,11;59,95;6,21;17,39;5,45;3367439,26;4448837,91;8788270,09
"411460 Marechal Cândido Rondon";51795;13,39;816,46;59,21;4,50;12,69;1,34;7523607,55;34925554,68;42288745,54
"411470 Maria Helena";5932;4,30;930,61;35,66;1,80;20,45;5,52;2016132,60;2582057,49;5520406,83
"411480 Marialva";34955;13,07;668,73;58,10;5,88;20,94;6,52;4895820,72;18513581,53;23375500,82
"411490 Marilândia do Sul";9068;11,61;857,14;38,41;13,99;32,24;5,17;3300055,50;5270887,45;7772582,22
"411500 Marilena";7166;4,24;879,44;45,46;2,91;29,46;4,43;3311721,53;3729367,51;6302054,88
"411510 Mariluz";10555;5,85;828,11;46,22;5,59;21,84;7,32;3108192,14;5587618,66;8740683,82
"411520 Maringá";406693;27,76;1080,21;40,67;4,26;39,15;0,51;230563199,54;170521668,52;439312173,52
"411530 Mariópolis";6638;4,08;1030,57;46,62;0,26;18,65;0,44;1021984,23;5095772,98;6840909,70
"411535 Maripá";5776;5,17;1245,97;54,95;4,22;4,65;6,18;1178670,40;4766715,20;7196704,10
"411540 Marmeleiro";14539;7,10;1073,02;37,81;4,63;37,93;3,96;7358694,59;8997835,50;15600641,06
"411545 Marquinho";4725;3,35;1056,67;44,71;7,99;17,45;15,20;2382696,38;2743158,24;4992784,21
"411550 Marumbi";4765;4,13;1013,18;46,14;9,89;22,36;3,32;2440997,19;2841990,54;4827807,78
"411560 Matelândia";17640;6,92;779,18;46,28;4,81;32,01;0,78;3813032,10;9922566,28;13744650,52
"411570 Matinhos";33450;37,90;791,19;42,81;0,92;10,20;7,55;5575813,42;18237466,22;26465197,92
"411573 Mato Rico";3576;1,20;1118,01;46,94;5,78;16,80;7,98;1753207,13;2727641,08;3997987,60
"411575 Mauá da Serra";10039;14,33;808,78;52,45;0,07;8,98;7,67;2067499,88;5857598,99;8119356,16
"411580 Medianeira";45586;16,39;740,30;49,11;1,91;30,34;3,09;8380374,78;24155406,78;33747458,70
"411585 Mercedes";5476;3,69;1305,26;44,63;6,51;24,97;4,64;1705356,30;5403354,47;7147588,52
"411590 Mirador";2314;2,17;1924,77;34,86;11,90;11,17;19,63;1265164,77;2931923,37;4453924,86
"411600 Miraselva";1875;1,99;1799,96;45,85;4,21;34,05;3,92;1177020,26;2180170,85;3374920,23
"411605 Missal";10879;6,40;1088,53;56,67;3,01;22,57;3,02;2244039,21;4969203,40;11842115,81
"411610 Moreira Sales";12621;6,68;646,82;53,26;3,03;21,99;3,41;1950861,18;6577300,06;8163543,38
"411620 Morretes";16540;20,67;569,33;64,72;2,25;22,53;0,08;2412771,52;6098471,15;9416794,00
"411630 Munhoz de Melo";3958;4,39;1276,39;43,83;1,76;30,10;3,38;1046864,43;3363819,66;5051953,36
"411640 Nossa Senhora das Graças";4075;3,13;1001,60;39,89;5,29;26,32;10,61;1254811,64;2979333,88;4081507,48
"411650 Nova Aliança do Ivaí";1536;2,14;1921,89;41,42;12,03;14,28;13,61;1587532,07;1968127,59;2952016,01
"411660 Nova América da Colina";3545;2,88;1136,65;35,34;15,32;13,79;22,92;2264041,78;2610358,85;4029426,96
"411670 Nova Aurora";11300;7,28;915,35;34,48;9,87;7,26;7,67;2147129,43;7018252,56;10343510,23
"411680 Nova Cantu";6295;3,44;797,87;34,39;5,78;38,02;8,04;873721,03;3984517,99;5022604,61
"411690 Nova Esperança";28084;12,14;613,86;47,51;3,24;20,34;3,87;5297714,01;11912006,74;17239659,32
"411695 Nova Esperança do Sudoeste";5194;5,96;1102,69;48,83;4,31;24,70;7,36;2211574,17;3769872,41;5727353,74
"411700 Nova Fátima";8356;7,38;453,72;29,62;1,17;56,68;1,02;1295288,14;3010420,63;3791308,30
"411705 Nova Laranjeiras";11927;7,67;693,94;44,01;5,69;9,26;11,50;3842512,51;4500938,29;8276636,27
"411710 Nova Londrina";13486;8,56;806,59;53,59;0,00;16,18;7,81;3439146,14;6989228,74;10877639,90
"411720 Nova Olímpia";5829;3,27;1096,20;38,30;5,07;33,01;5,61;1582193,47;4410956,26;6389752,45
"411725 Nova Prata do Iguaçu";10745;5,50;880,65;55,45;2,97;15,30;3,36;3454830,70;4985271,18;9462540,13
"411721 Nova Santa Bárbara";4217;4,05;895,85;51,43;3,52;14,30;5,75;1164924,39;2735362,28;3777811,95
"411722 Nova Santa Rosa";8186;5,37;869,52;47,56;6,46;18,25;7,16;1621356,44;5250872,54;7117929,25
"411727 Nova Tebas";6498;4,36;1274,55;55,48;2,21;5,38;13,27;3715277,96;4305305,45;8282032,13
"411729 Novo Itacolomi";2908;2,06;1214,85;40,15;9,00;30,41;7,41;1398909,62;2553324,48;3532771,62
"411730 Ortigueira";23200;24,13;804,74;55,88;1,74;11,79;5,27;4341694,97;15219471,31;18669902,68
"411740 Ourizona";3494;3,33;1197,30;44,15;0,00;29,36;6,95;1470478,27;2995645,70;4183349,04
"411745 Ouro Verde do Oeste";6023;5,06;991,43;53,66;3,09;3,75;7,18;780777,07;4251199,69;5971398,08
"411750 Paiçandu";40156;8,31;503,77;45,89;7,41;18,23;1,10;4293923,50;14183049,76;20229440,86
"411760 Palmas";48990;9,72;580,08;35,17;3,07;50,91;6,09;10331120,16;17087022,78;28418142,94
"411770 Palmeira";34023;14,43;685,79;58,21;5,58;22,20;5,54;5332436,43;16944485,28;23332483,79
"411780 Palmital";14189;5,04;563,64;50,23;5,49;12,77;16,49;3824184,23;4256101,61;7997557,63
"411790 Palotina";31366;13,91;1079,48;59,36;2,69;17,60;4,49;8987093,53;22116947,36;33859120,82
"411800 Paraíso do Norte";13345;7,16;646,48;49,77;6,12;19,18;7,17;3424776,21;5226793,07;8627332,14
"411810 Paranacity";11265;3,86;913,36;34,10;0,06;18,91;5,78;2049923,84;6981106,73;10289000,13
"411820 Paranaguá";152975;36,23;521,03;62,76;3,69;4,77;1,64;16833910,52;53212190,46;79705218,67
"411830 Paranapoema";3117;2,50;1270,55;39,42;5,98;27,04;7,29;861111,76;2685243,47;3960301,77
"411840 Paranavaí";87850;16,91;604,30;71,33;1,69;6,10;3,43;15455134,65;35407755,42;53088123,05
"411845 Pato Bragado";5432;3,35;1379,62;41,27;7,63;21,61;6,08;1347123,82;3839254,96;7494101,63
"411850 Pato Branco";80710;14,71;1582,77;39,05;2,45;49,27;0,44;66980696,22;45386615,73;127745091,75
"411860 Paula Freitas";5842;2,77;792,46;44,89;8,25;10,38;2,74;1782063,05;2665165,89;4629570,61
"411870 Paulo Frontin";7360;4,47;756,31;41,74;1,41;31,46;3,85;1469064,88;3910655,60;5566470,37
"411880 Peabiru";14198;9,90;561,44;29,00;6,91;27,11;7,24;2945854,25;5273613,06;7971271,26
"411885 Perobal";6105;6,34;842,63;50,35;7,75;14,89;0,40;2057660,28;3291621,81;5144240,83
"411890 Pérola";11101;9,79;1110,12;41,82;2,46;12,43;7,32;3048490,85;7458042,93;12323479,72
"411900 Pérola d'Oeste";6674;4,47;846,48;42,48;4,82;37,26;1,54;2288856,57;3326397,72;5649410,19
"411910 Piên";12455;5,94;942,19;42,32;2,53;42,13;3,79;3834527,13;7721119,69;11734920,72
"411915 Pinhais";129445;28,10;582,80;42,94;2,42;8,94;0,44;20031641,22;53826616,73;75440466,92
"411925 Pinhal de São Bento";2757;2,00;1303,05;23,30;13,99;28,56;15,54;1102001,58;1637295,88;3592521,45
"411920 Pinhalão";6440;3,65;765,12;46,18;2,99;26,01;7,88;1498425,42;3203796,49;4927363,60
"411930 Pinhão";32322;7,42;531,91;42,09;5,50;27,16;8,01;4790141,31;12088008,84;17192427,68
"411940 Piraí do Sul";25277;11,75;716,10;69,32;1,65;19,02;4,60;3883446,89;15317631,63;18100802,32
"411950 Piraquara";107751;12,13;344,16;54,29;3,93;23,85;3,41;10742174,15;23622057,29;37083216,39
"411960 Pitanga";32015;8,68;567,89;50,58;0,99;14,31;4,83;6365123,34;11187414,81;18181102,34
"411965 Pitangueiras";3140;4,09;972,16;50,77;6,23;16,20;9,48;879171,17;1955799,00;3052586,62
"411970 Planaltina do Paraná";4303;4,20;1339,00;58,61;7,67;11,32;3,53;1205611,26;4675339,99;5761709,10
"411980 Planalto";13889;5,13;779,85;47,65;4,15;19,95;8,57;3026477,30;6645251,15;10831390,40
"411990 Ponta Grossa";344332;30,20;543,12;58,70;4,16;11,37;1,94;47809189,36;130070021,49;187014288,85
"411995 Pontal do Paraná";25393;35,16;727,08;48,21;3,37;18,63;4,74;3735202,02;13880577,47;18462723,87
"412000 Porecatu";13754;8,81;635,31;58,00;4,74;20,27;3,72;2833694,25;5460016,80;8738096,48
"412010 Porto Amazonas";4835;8,01;891,11;45,34;7,70;33,51;2,99;1218250,70;3670583,75;4308533,69
"412015 Porto Barreiro";3491;2,59;1240,55;37,15;9,01;23,76;7,39;1560333,48;2718802,90;4330762,65
"412020 Porto Rico";2611;12,38;2042,95;56,32;6,64;11,87;2,99;862436,28;4172955,75;5334131,78
"412030 Porto Vitória";4148;2,79;684,94;50,83;0,00;17,16;2,53;1261507,44;2663382,93;2841121,20
"412033 Prado Ferreira";3718;1,97;1328,72;57,79;1,70;6,11;2,89;1722390,76;3198494,84;4940187,03
"412035 Pranchita";5477;5,56;881,01;35,82;1,63;40,22;11,77;2011765,62;2715584,87;4825308,49
"412040 Presidente Castelo Branco";5227;5,19;1017,23;37,07;3,55;29,43;4,01;957423,33;3947582,25;5317042,18
"412050 Primeiro de Maio";11286;9,33;764,86;47,46;5,96;33,68;4,26;2394014,85;5850349,01;8632214,04
"412060 Prudentópolis";52125;10,75;446,85;67,84;1,73;13,02;6,25;9083954,60;16835685,04;23291952,88
"412065 Quarto Centenário";4764;3,93;1101,37;39,67;3,61;24,57;11,04;1879710,04;3472548,75;5246936,03
"412070 Quatiguá";7472;7,49;898,08;28,19;11,44;21,42;6,97;1280234,13;5199666,35;6710471,28
"412080 Quatro Barras";22651;19,07;757,00;68,39;10,08;8,34;1,40;3903442,72;13786742,92;17146763,86
"412085 Quatro Pontes";4031;4,54;1097,09;44,98;5,80;5,70;4,95;812496,78;2952951,00;4422386,77
"412090 Quedas do Iguaçu";33543;5,14;595,16;56,38;3,98;17,49;2,67;6114030,50;12959894,56;19963472,22
"412100 Querência do Norte";12320;3,68;852,34;58,12;5,80;14,28;4,84;2477110,53;8452493,46;10500822,19
"412110 Quinta do Sol";4897;2,97;1040,45;40,53;23,43;16,92;9,50;3296595,61;2482214,21;5095063,31
"412120 Quitandinha";18733;6,32;648,74;48,21;4,59;31,00;4,51;3596782,25;8997802,33;12152794,18
"412125 Ramilândia";4435;3,33;932,97;43,46;7,52;24,68;7,48;1588317,23;2556246,65;4137717,82
"412130 Rancho Alegre";3963;2,19;1020,81;36,54;4,12;35,32;1,62;948473,21;3096977,82;4045451,03
"412135 Rancho Alegre D'Oeste";2800;3,27;1213,67;43,38;7,03;18,14;2,59;914051,67;2416152,56;3398263,33
"412140 Realeza";17111;8,04;916,76;28,56;9,18;29,07;3,39;5567600,68;11072491,46;15686746,66
"412150 Rebouças";14981;5,33;579,83;51,34;3,42;7,33;6,82;2842849,54;5379357,63;8686479,50
"412160 Renascença";6979;4,66;864,15;50,81;4,41;29,01;4,93;2576764,41;3964598,33;6030887,52
"412170 Reserva";26763;5,59;581,04;54,39;2,70;15,33;6,60;5107481,09;10451565,62;15550324,57
"412175 Reserva do Iguaçu";7927;3,96;583,65;52,05;6,63;15,51;8,52;1533315,51;2858576,62;4626615,58
"412180 Ribeirão Claro";10941;8,90;712,05;46,71;9,92;5,59;5,62;1462788,58;5799677,95;7790517,86
"412190 Ribeirão do Pinhal";13557;10,10;462,99;58,70;0,00;0,00;2,26;1412910,35;4792454,37;6276791,81
"412200 Rio Azul";15125;4,72;595,69;57,14;3,23;6,96;10,70;3088870,55;5503246,87;9009832,51
"412210 Rio Bom";3337;3,08;1016,51;63,09;0,65;12,33;0,88;1453558,64;2334986,92;3392093,50
"412215 Rio Bonito do Iguaçu";13552;3,48;677,89;50,27;4,57;22,91;5,15;3496591,10;6099027,74;9186700,34
"412217 Rio Branco do Ivaí";4119;2,69;1370,90;36,96;5,36;18,00;10,98;1776429,73;3351142,29;5646719,80
"412220 Rio Branco do Sul";32504;8,86;546,19;56,10;5,32;3,52;1,09;5547130,21;11700878,36;17753343,02
"412230 Rio Negro";33857;9,62;648,87;52,45;2,70;29,27;5,05;5826148,80;16317345,98;21968878,57
"412240 Rolândia";64726;17,13;769,86;69,37;3,04;15,85;4,54;12266996,51;32035331,46;49830120,36
"412250 Roncador";10779;5,25;878,79;39,53;0,93;27,39;3,40;4278264,90;6019359,77;9472436,73
"412260 Rondon";9581;4,37;907,21;42,36;4,96;14,21;5,37;2872855,47;4855985,60;8692017,64
"412265 Rosário do Ivaí";5231;5,17;796,24;48,07;0,27;26,60;3,14;1276266,29;3925812,05;4165129,37
"412270 Sabáudia";6702;6,15;932,53;39,81;2,72;26,89;17,78;2758168,94;4651163,89;6249835,05
"412280 Salgado Filho";4003;3,25;980,55;36,96;3,89;40,08;7,07;1744965,42;2120039,63;3925143,71
"412290 Salto do Itararé";5158;2,10;744,06;48,30;3,87;25,66;0,64;1721302,41;2805913,22;3837851,68
"412300 Salto do Lontra";14713;5,14;759,21;48,39;3,91;27,61;5,22;4229272,59;6387294,47;11170302,94
"412310 Santa Amélia";3603;3,09;892,79;26,88;0,02;46,31;10,34;1226501,74;2797638,28;3216729,51
"412320 Santa Cecília do Pavão";3544;3,89;1160,83;46,51;21,99;18,20;9,37;1132904,90;2871225,60;4113996,62
