Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2014
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"411585 Mercedes";5357;2,83;966,03;33,92;4,77;26,62;13,31;955353,60;4065154,89;5175033,95
"411590 Mirador";2345;3,44;1152,91;53,03;9,77;7,84;8,35;593786,58;2156045,89;2703578,55
"411600 Miraselva";1890;2,56;1372,22;43,04;6,83;30,37;6,02;570341,77;2072847,53;2593489,45
"411605 Missal";10830;5,83;771,25;46,08;3,02;31,95;6,67;1775886,63;3318289,21;8352654,81
"411610 Moreira Sales";12754;8,33;533,62;47,93;0,06;18,43;13,91;1727207,47;4998735,53;6805839,38
"411620 Morretes";16381;16,80;638,09;35,98;3,46;37,09;10,72;2094075,93;7712187,24;10452606,52
"411630 Munhoz de Melo";3883;3,49;852,63;40,58;3,03;37,11;3,39;519935,19;2699731,04;3310761,69
"411640 Nossa Senhora das Graças";4059;1,32;859,79;27,49;0,00;30,47;17,43;1501642,24;1988232,80;3489875,10
"411650 Nova Aliança do Ivaí";1509;1,13;1392,95;37,42;10,72;18,72;13,27;434513,92;1558154,91;2101962,45
"411660 Nova América da Colina";3556;5,25;1013,73;32,37;0,00;14,42;29,49;1215464,52;2256040,70;3604835,99
"411670 Nova Aurora";11659;7,25;646,56;32,21;0,00;35,39;7,67;1630931,85;5790619,90;7538206,25
"411680 Nova Cantu";6833;3,59;475,19;29,05;8,16;45,14;0,62;699963,34;2562108,13;3246990,44
"411690 Nova Esperança";27783;12,35;509,15;46,39;2,41;24,25;12,80;4075333,51;9119726,73;14145647,88
"411695 Nova Esperança do Sudoeste";5211;5,46;881,54;52,12;2,73;18,20;18,47;1997970,65;2753120,89;4593694,00
"411700 Nova Fátima";8361;7,50;441,81;26,74;6,62;35,20;3,53;840562,41;2792345,41;3694014,69
"411705 Nova Laranjeiras";11988;6,67;576,91;44,98;2,90;21,26;16,33;2612249,80;3721098,84;6915984,52
"411710 Nova Londrina";13461;11,94;574,17;48,55;0,00;25,24;6,27;2709179,22;4822755,31;7728842,22
"411720 Nova Olímpia";5758;3,52;848,82;27,56;3,17;43,42;8,42;1482963,19;3286763,59;4887517,89
"411725 Nova Prata do Iguaçu";10710;5,28;670,19;43,35;1,28;25,37;9,10;1858924,49;4665362,60;7177714,12
"411721 Nova Santa Bárbara";4135;3,47;802,30;43,09;3,70;24,07;5,27;582824,81;2319553,38;3317496,39
"411722 Nova Santa Rosa";8044;6,68;513,31;42,59;6,66;27,59;2,80;555126,34;3530755,67;4129039,43
"411727 Nova Tebas";6943;3,95;798,18;39,91;1,52;22,82;23,46;3055102,82;2189268,40;5541795,80
"411729 Novo Itacolomi";2906;2,97;1015,64;40,10;11,04;29,19;7,51;652116,60;2159374,01;2951453,61
"411730 Ortigueira";23530;28,44;471,29;56,14;1,71;19,00;13,72;2024874,48;7724829,66;11089487,17
"411740 Ourizona";3485;3,82;1083,14;34,43;0,00;31,75;16,24;599973,83;2744211,02;3774730,95
"411745 Ouro Verde do Oeste";5952;6,32;419,69;65,62;6,03;18,17;1,26;389759,98;2126195,66;2497969,95
"411750 Paiçandu";38846;12,31;339,86;45,72;0,00;23,98;4,82;3610326,40;9733679,20;13202290,28
"411760 Palmas";46996;9,93;364,87;32,87;1,92;52,89;1,05;5567885,69;11439842,31;17147277,33
"411770 Palmeira";33613;18,44;613,74;46,67;4,20;17,60;26,89;2978462,90;12877892,33;20629501,80
"411780 Palmital";14626;6,45;429,32;42,61;3,00;20,08;17,81;2224139,05;3322245,25;6279246,22
"411790 Palotina";30598;13,74;678,94;54,91;0,85;17,69;12,28;7126795,99;12091536,44;20774250,66
"411800 Paraíso do Norte";12839;7,56;444,99;47,17;7,48;18,17;12,79;2230935,12;3094394,53;5713236,44
"411810 Paranacity";10968;7,48;675,79;36,91;3,87;35,94;2,18;1358502,25;6413733,26;7412094,92
"411820 Paranaguá";149467;35,93;320,67;70,29;2,78;7,59;3,22;11599591,64;37522763,55;47929683,79
"411830 Paranapoema";3016;5,36;1069,78;35,80;18,48;29,58;9,39;804924,17;2189121,39;3226471,17
"411840 Paranavaí";86218;18,28;471,12;67,15;1,74;6,45;5,65;12359151,89;28181039,00;40618888,29
"411845 Pato Bragado";5239;3,56;1117,01;41,63;12,21;17,99;13,43;521008,80;2700404,01;5852033,47
"411850 Pato Branco";78136;16,75;1194,45;32,97;0,00;50,41;5,86;50419533,28;34479444,66;93329633,59
"411860 Paula Freitas";5737;5,95;559,72;41,78;2,92;28,85;7,16;1191042,20;2154185,27;3211114,80
"411870 Paulo Frontin";7256;4,17;615,51;37,61;2,51;33,78;1,53;896904,31;3495914,81;4466140,75
"411880 Peabiru";14116;8,77;394,19;30,77;7,11;28,85;9,67;1491343,45;3967234,08;5564418,44
"411885 Perobal";5960;5,98;582,80;40,60;4,22;22,08;1,25;810252,40;2522732,87;3473506,94
"411890 Pérola";10852;9,83;781,30;38,41;0,00;31,69;17,49;2139549,59;5267575,78;8478694,08
"411900 Pérola d'Oeste";6783;5,18;596,80;36,82;0,02;36,66;8,50;1406861,07;2569217,04;4048091,78
"411910 Piên";12086;6,38;582,81;48,82;4,57;34,88;4,99;1542314,47;5477470,33;7043864,11
"411915 Pinhais";125808;29,88;437,29;42,81;1,07;8,77;3,92;13308674,99;40721176,91;55014035,94
"411925 Pinhal de São Bento";2732;1,37;772,81;30,43;8,60;30,13;9,91;724511,93;1378862,08;2111303,95
"411920 Pinhalão";6417;3,20;597,48;42,17;0,04;26,23;10,78;1175147,97;1803515,82;3834022,26
"411930 Pinhão";31800;5,24;339,98;42,18;0,99;29,66;6,27;2313896,01;7921927,60;10811453,94
"411940 Piraí do Sul";24786;21,83;630,51;56,98;3,06;24,33;6,38;2309952,42;13283822,20;15627907,81
"411950 Piraquara";102798;13,46;301,21;37,36;0,00;19,35;6,30;7402821,30;22480265,31;30963875,99
"411960 Pitanga";32626;8,55;390,03;49,62;1,06;13,40;12,35;4638447,50;6988594,11;12725031,17
"411965 Pitangueiras";3039;5,92;915,46;50,01;9,36;20,40;9,17;685448,33;2112120,23;2782082,62
"411970 Planaltina do Paraná";4264;4,45;1116,56;64,68;7,71;8,71;1,17;838638,55;2896761,66;4761009,51
"411980 Planalto";13944;6,61;517,85;52,53;6,02;21,13;3,70;1984304,09;4980643,47;7220953,33
"411990 Ponta Grossa";334535;24,55;417,02;62,36;3,48;7,79;7,67;40188681,80;92191794,20;139506592,01
"411995 Pontal do Paraná";23816;33,50;517,09;51,38;2,41;26,81;10,88;2295140,27;8355511,28;12314924,30
"412000 Porecatu";14086;11,82;526,31;62,53;5,36;9,06;7,15;1651850,15;5388334,17;7413627,20
"412010 Porto Amazonas";4755;8,38;830,94;38,43;6,05;37,92;8,16;591890,31;3266774,12;3951105,81
"412015 Porto Barreiro";3601;2,75;793,30;47,89;4,19;21,26;10,27;893976,90;1759946,28;2856659,33
"412020 Porto Rico";2606;12,40;1426,19;58,44;5,84;10,48;8,70;415358,02;3343656,29;3716652,30
"412030 Porto Vitória";4141;3,89;993,03;38,64;3,12;17,32;25,94;1055434,71;2731743,23;4112116,55
"412033 Prado Ferreira";3641;2,52;1000,51;55,84;3,04;11,14;13,69;711021,26;1886772,26;3642873,62
"412035 Pranchita";5600;4,95;900,51;43,18;3,46;29,10;3,43;2503706,76;2297610,37;5042876,85
"412040 Presidente Castelo Branco";5101;3,88;660,96;39,02;0,00;37,51;4,71;731763,27;2669880,32;3371545,32
"412050 Primeiro de Maio";11222;8,27;601,70;37,43;1,48;32,30;19,51;1635125,54;3864273,58;6752223,29
"412060 Prudentópolis";51281;11,63;357,73;61,86;1,49;14,33;5,73;5255702,60;12763500,64;18344639,87
"412065 Quarto Centenário";4855;4,48;998,54;30,96;2,18;27,20;24,32;1386470,27;2824647,55;4847894,70
"412070 Quatiguá";7377;7,65;504,22;40,73;6,20;5,62;8,32;766807,27;2721079,69;3719634,06
"412080 Quatro Barras";21738;22,29;510,14;65,88;10,72;10,89;1,38;2273865,18;8725922,25;11089501,31
"412085 Quatro Pontes";3981;4,84;776,08;37,95;14,35;7,91;17,72;582481,53;2442218,90;3089585,90
"412090 Quedas do Iguaçu";32693;5,84;404,25;46,00;1,21;17,81;8,27;2457786,72;10732015,38;13216203,60
"412100 Querência do Norte";12210;5,44;588,89;57,51;2,04;14,31;3,99;1261189,04;5671403,92;7190306,85
"412110 Quinta do Sol";5030;5,67;951,40;35,97;0,00;28,11;14,81;1464343,86;3150000,00;4785566,40
"412120 Quitandinha";18257;6,68;449,66;47,06;2,45;36,59;6,29;2180930,47;5614239,58;8209410,04
"412125 Ramilândia";4359;2,20;798,38;30,85;7,91;30,34;19,84;808910,46;2161135,70;3480146,67
"412130 Rancho Alegre";4004;2,38;880,88;29,17;0,00;31,84;8,51;637026,13;2890001,96;3527028,09
"412135 Rancho Alegre D'Oeste";2850;2,49;1166,22;31,29;0,00;25,35;23,39;765182,72;2558534,91;3323717,63
"412140 Realeza";16978;8,70;572,37;25,45;9,29;37,11;5,76;3498957,86;4526901,09;9717758,70
"412150 Rebouças";14812;6,31;550,63;44,41;1,41;27,29;17,36;1897882,18;4958504,03;8155967,59
"412160 Renascença";6986;5,16;616,77;44,87;7,86;29,17;2,51;1414735,28;2878587,64;4308782,01
"412170 Reserva";26397;6,14;450,76;62,50;4,87;9,77;6,37;3011171,19;7771400,02;11898753,72
"412175 Reserva do Iguaçu";7757;1,78;455,54;45,27;4,09;29,47;6,64;748982,97;2014582,20;3533586,40
"412180 Ribeirão Claro";10952;8,60;525,83;45,16;7,35;7,77;13,94;1218239,78;4273657,85;5758866,33
"412190 Ribeirão do Pinhal";13692;5,32;338,27;46,30;33,05;0,26;3,59;798831,99;2650690,74;4631540,00
"412200 Rio Azul";14913;4,76;458,49;53,98;0,00;9,99;18,43;2623370,36;4047636,14;6837396,07
"412210 Rio Bom";3372;2,96;733,52;51,92;3,68;19,31;10,78;618518,25;1667175,48;2473426,89
"412215 Rio Bonito do Iguaçu";13532;4,36;532,58;48,95;7,03;24,94;0,75;2184961,52;3164497,66;7206937,43
"412217 Rio Branco do Ivaí";4072;4,15;709,24;41,36;3,51;33,64;4,66;642575,15;1639028,57;2888006,76
"412220 Rio Branco do Sul";32092;10,02;473,39;76,57;4,32;5,15;0,76;4153011,58;11622625,54;15191960,24
"412230 Rio Negro";33157;10,83;553,45;48,27;1,64;22,65;17,27;4471322,15;13214011,99;18350744,33
"412240 Rolândia";62590;17,96;470,48;52,20;4,30;35,67;0,69;10646650,42;18831220,61;29447625,58
"412250 Roncador";11212;7,47;652,42;39,52;1,66;31,08;8,01;1666555,05;5321770,27;7314882,24
"412260 Rondon";9441;6,62;586,99;40,48;4,17;19,93;9,28;1522980,99;3783677,07;5541772,07
"412265 Rosário do Ivaí";5437;1,12;710,60;41,89;0,00;27,22;4,71;796002,51;3057243,77;3863516,92
"412270 Sabáudia";6524;6,33;796,99;37,17;0,00;24,26;25,86;1172732,26;3092682,60;5199551,73
"412280 Salgado Filho";4213;2,89;707,21;42,23;0,00;39,21;4,81;1049992,48;1754561,18;2979486,74
"412290 Salto do Itararé";5223;3,02;633,03;42,25;0,00;23,28;11,96;547427,96;2260469,95;3306313,34
"412300 Salto do Lontra";14450;5,87;507,07;46,93;4,33;35,90;1,92;2234269,81;4998783,20;7327227,25
"412310 Santa Amélia";3726;2,68;1764,61;68,67;0,00;2,79;21,29;836753,57;4708539,71;6574928,71
"412320 Santa Cecília do Pavão";3625;3,37;813,77;42,84;8,91;28,91;7,14;1154421,39;2332825,00;2949910,15
"412330 Santa Cruz de Monte Castelo";8194;8,43;728,53;39,66;4,35;32,46;2,84;1997080,81;4562628,71;5969574,75
"412340 Santa Fé";11297;10,25;563,00;31,54;5,32;31,03;20,92;1074793,27;4693883,68;6360196,64
"412350 Santa Helena";25159;4,43;599,44;40,72;0,00;27,05;5,74;1493141,30;7115829,77;15081199,89
"412360 Santa Inês";1784;2,46;1210,25;45,64;9,15;16,12;4,90;475457,48;1510960,49;2159084,72
"412370 Santa Isabel do Ivaí";8915;8,14;591,76;43,61;4,55;28,10;8,27;1238050,94;2432688,73;5275583,67
"412380 Santa Izabel do Oeste";14039;4,34;656,87;36,78;4,31;40,64;8,58;2773800,48;5866264,16;9221741,50
"412382 Santa Lúcia";3986;2,74;944,27;38,20;7,07;25,06;14,38;996968,57;2807156,06;3763856,98
"412385 Santa Maria do Oeste";11159;3,15;602,30;43,39;0,85;14,43;20,48;2838961,17;3076617,13;6721062,41
"412390 Santa Mariana";12496;9,99;696,66;34,84;2,70;44,99;11,93;1215570,86;6954235,27;8705467,58
"412395 Santa Mônica";3815;2,85;917,39;23,97;9,89;35,47;9,13;635298,02;1946466,95;3499829,03
"412402 Santa Tereza do Oeste";10528;10,12;615,55;47,47;7,03;21,08;7,28;1502819,69;4632432,12;6480500,19
"412405 Santa Terezinha de Itaipu";22353;9,29;846,01;28,21;8,70;25,99;22,19;3784925,07;8022301,35;18910828,10
"412400 Santana do Itararé";5291;3,21;780,36;39,28;5,82;24,62;18,09;1203451,70;2063156,97;4128893,04
"412410 Santo Antônio da Platina";45031;14,11;400,98;37,16;5,34;18,61;15,79;3779764,36;10874116,70;18056397,63
"412420 Santo Antônio do Caiuá";2765;2,01;700,70;44,82;0,00;13,63;8,42;424846,98;1671968,25;1937425,35
"412430 Santo Antônio do Paraíso";2359;4,18;1339,57;42,10;2,29;20,74;21,63;698045,31;2134582,43;3160036,16
"412440 Santo Antônio do Sudoeste";19855;5,84;490,47;39,23;2,14;30,97;20,24;5199172,88;4646085,76;9738257,86
"412450 Santo Inácio";5468;7,03;839,20;43,89;9,51;19,26;2,49;622628,69;3770405,48;4588768,47
"412460 São Carlos do Ivaí";6713;4,27;931,26;39,36;0,00;29,23;10,51;1533150,89;4570675,78;6251581,78
"412470 São Jerônimo da Serra";11570;3,41;486,18;35,83;2,27;39,53;5,10;2901833,96;3796376,73;5625059,09
"412480 São João";10743;5,51;702,65;21,54;2,41;26,22;18,08;1512029,14;4027958,89;7548544,67
"412490 São João do Caiuá";6044;3,55;774,20;45,04;0,00;16,59;19,32;823729,20;3448313,09;4679260,26
"412500 São João do Ivaí";11342;8,82;684,26;33,76;0,00;40,57;8,74;2505011,62;4882721,17;7760834,13
"412510 São João do Triunfo";14583;5,02;528,11;47,75;2,88;3,59;22,45;2189591,35;4543824,54;7701423,37
"412520 São Jorge d'Oeste";9307;3,97;942,32;36,65;7,12;39,10;9,35;1585061,43;5208243,36;8770199,95
"412530 São Jorge do Ivaí";5673;7,07;781,15;48,24;0,00;30,32;3,48;541658,16;3858656,09;4431453,51
"412535 São Jorge do Patrocínio";6051;4,01;1070,62;29,90;5,88;45,28;1,94;1674994,04;4742907,26;6478351,70
"412540 São José da Boa Vista";6567;6,06;644,51;48,30;1,93;8,39;5,71;1556115,64;2895237,02;4232511,03
"412545 São José das Palmeiras";3864;3,13;716,73;38,97;6,75;20,70;5,29;452378,38;2327998,57;2769447,51
"412550 São José dos Pinhais";292934;21,26;817,37;66,31;1,03;18,00;1,98;49777237,13;183816512,41;239435862,20
"412555 São Manoel do Paraná";2175;1,77;1095,13;39,26;4,36;23,06;7,69;745144,61;1879151,02;2381913,89
"412560 São Mateus do Sul";44179;15,64;513,49;54,02;2,83;9,63;2,51;3600584,82;18841824,53;22685364,08
"412570 São Miguel do Iguaçu";27061;7,29;708,05;31,51;13,04;37,24;14,74;3575129,17;8034294,77;19160640,16
"412575 São Pedro do Iguaçu";6440;3,52;568,18;39,86;4,02;18,56;4,10;591064,77;3133624,19;3659098,09
"412580 São Pedro do Ivaí";10733;6,10;578,53;15,05;11,24;47,71;5,81;1439043,69;4819148,18;6209415,44
"412590 São Pedro do Paraná";2490;4,26;1678,11;38,81;8,26;21,72;19,75;440131,35;3111899,96;4178491,48
"412600 São Sebastião da Amoreira";8935;5,64;578,92;51,17;3,99;25,99;4,44;1446202,35;3742041,66;5172678,58
"412610 São Tomé";5626;2,86;739,94;44,00;1,68;21,98;11,52;1231313,44;2864450,04;4162907,38
"412620 Sapopema";6910;3,72;600,42;58,82;1,29;26,36;4,54;1431562,54;2681708,65;4148922,41
"412625 Sarandi";89388;20,20;349,00;50,75;10,02;4,80;26,30;14173006,23;12342997,15;31196351,68
"412627 Saudade do Iguaçu";5333;10,25;1254,37;46,17;4,79;19,83;10,99;1183737,04;5240602,68;6689556,81
"412630 Sengés";19229;7,65;497,87;34,62;0,00;24,80;2,43;1749313,94;7787586,97;9573636,07
"412635 Serranópolis do Iguaçu";4659;3,72;1094,14;45,48;1,43;33,38;7,42;776610,55;4107156,39;5097597,96
"412640 Sertaneja";5771;10,63;908,90;35,04;3,92;43,32;7,57;1152748,61;4291694,29;5245238,20
"412650 Sertanópolis";16315;16,52;639,24;49,90;3,25;31,47;7,25;2168178,04;7383677,18;10429202,00
"412660 Siqueira Campos";19881;7,45;420,77;37,07;1,40;32,15;9,64;2368990,18;5711377,38;8365252,76
"412665 Sulina";3329;3,47;947,53;31,26;0,36;35,71;7,70;675137,01;2324447,29;3154319,05
"412667 Tamarana";13518;6,98;581,03;55,45;6,12;24,57;5,12;2304696,16;5145535,21;7854362,41
"412670 Tamboara";4954;4,92;667,75;43,37;4,68;28,98;8,16;1146064,70;2220974,69;3308009,68
"412680 Tapejara";15572;7,82;568,77;43,36;7,05;18,26;12,04;2356596,28;5941106,97;8856861,74
"412690 Tapira";5878;5,25;825,94;34,69;2,89;22,96;17,69;1093000,46;3070136,75;4854862,17
"412700 Teixeira Soares";11321;5,60;525,09;40,17;1,73;25,69;22,73;2180884,03;3658480,56;5944555,27
"412710 Telêmaco Borba";75054;13,29;441,47;52,00;2,36;24,15;9,41;8577424,66;18618635,06;33134117,53
"412720 Terra Boa";16674;8,75;722,29;44,08;2,39;34,89;5,03;5048990,16;6677397,53;12043518,90
"412730 Terra Rica";16197;8,30;653,74;57,10;4,56;6,70;7,38;2655915,08;7452167,06;10588586,51
"412740 Terra Roxa";17461;8,11;614,56;36,86;0,00;0,00;25,73;1682338,08;7505381,70;10730812,54
"412750 Tibagi";20283;15,31;558,17;57,79;4,41;22,42;8,55;2848898,18;7959899,46;11321312,39
"412760 Tijucas do Sul";15776;16,70;591,05;24,74;0,00;12,20;1,78;1971381,67;8938064,46;9324462,16
"412770 Toledo";130295;20,12;530,77;67,41;4,09;5,17;8,26;11290980,02;55155116,52;69156584,59
"412780 Tomazina";8696;1,80;368,54;36,41;10,07;42,67;4,87;1287961,05;2019886,64;3204846,17
"412785 Três Barras do Paraná";12212;3,75;757,48;57,59;6,12;7,88;8,63;2444750,54;6481519,48;9250345,49
"412788 Tunas do Paraná";7347;5,42;638,34;39,31;3,29;40,83;4,42;965646,70;3622313,53;4689918,91
"412790 Tuneiras do Oeste";8873;6,84;653,45;44,32;3,65;19,73;13,97;2854770,55;3248366,36;5798102,84
"412795 Tupãssi";8252;6,92;640,21;54,72;8,54;3,01;14,90;1044505,04;3752220,39;5283044,44
"412796 Turvo";13860;3,52;524,96;100,00;0,00;0,00;0,00;1857264,85;4090080,35;7275910,86
"412800 Ubiratã";21916;9,43;509,28;47,16;2,14;27,89;13,17;4251082,52;6877324,73;11161290,20
"412810 Umuarama";107319;20,10;729,48;26,76;0,07;59,44;2,91;45843150,30;29429809,11;78286790,43
"412820 União da Vitória";55874;13,09;376,04;43,05;1,88;20,39;15,75;6307304,89;14220163,18;21011043,43
"412830 Uniflor";2581;2,59;794,51;49,96;5,83;32,48;1,99;328624,31;1779024,86;2050628,14
"412840 Uraí";11711;10,30;357,78;51,94;0,69;11,70;6,65;1186826,62;2979543,96;4189957,67
"412853 Ventania";10934;5,26;668,85;56,99;1,88;20,71;3,41;1777355,80;4484523,32;7313234,75
"412855 Vera Cruz do Oeste";9038;6,65;565,15;44,46;1,30;22,95;18,31;1736112,96;3251690,47;5107803,43
"412860 Verê";7853;4,44;677,13;40,94;4,52;34,62;11,09;2060245,67;3235099,73;5317493,50
"412865 Virmond";4080;3,77;729,75;49,84;3,50;32,37;0,42;566785,13;2318295,51;2977382,38
"412870 Vitorino";6801;7,07;513,18;54,02;0,00;9,99;5,07;871336,84;2724709,20;3490170,61
"412850 Wenceslau Braz";19843;8,02;441,72;32,06;2,83;10,85;8,63;2749869,00;6172597,76;8765081,42
"412880 Xambrê";6047;5,12;636,01;34,39;7,14;27,77;2,71;911255,72;2819294,87;3845956,47
"420005 Abdon Batista";2643;14,49;1222,51;52,53;0,00;16,47;0,00;752351,09;2611533,52;3231106,46
"420010 Abelardo Luz";17651;8,05;667,83;56,05;4,15;21,54;8,88;5109683,90;6752743,42;11787932,34
"420020 Agrolândia";10115;8,88;480,47;50,47;0,08;7,44;8,74;1367717,51;3216088,12;4859987,44
"420030 Agronômica";5239;6,49;596,83;58,86;2,71;17,57;5,94;801319,95;2294835,92;3126811,27
"420040 Água Doce";7121;6,10;674,20;48,20;5,38;13,40;13,55;1852255,28;2861104,59;4801002,01
"420050 Águas de Chapecó";6346;4,07;583,22;62,38;7,66;17,64;5,91;1175514,83;2404409,98;3701145,00
"420055 Águas Frias";2419;3,50;969,23;51,51;8,28;15,50;2,45;613590,24;1745788,91;2344561,26
"420060 Águas Mornas";6020;8,06;654,75;52,91;0,00;9,34;12,89;1311697,79;2585427,84;3941614,33
"420070 Alfredo Wagner";9794;5,74;495,64;59,33;9,30;10,96;1,49;1833383,49;3166248,60;4854341,03
"420075 Alto Bela Vista";1997;2,14;1209,18;54,05;7,71;17,61;3,57;683210,79;1683397,10;2414737,79
"420080 Anchieta";6066;4,27;875,47;44,57;4,68;23,61;13,20;1396348,19;3103696,16;5310590,68
"420090 Angelina";5109;4,04;573,39;69,69;2,04;10,44;0,37;749974,78;2050987,46;2929474,37
"420100 Anita Garibaldi";8055;3,17;507,65;47,56;10,55;5,25;22,92;1713341,79;2441956,56;4089084,86
"420110 Anitápolis";3256;2,41;703,39;39,80;3,54;9,70;10,26;658528,06;1499311,49;2290225,56
"420120 Antônio Carlos";8012;7,85;748,17;55,05;7,89;12,10;13,27;1462939,00;4198684,36;5994302,66
"420125 Apiúna";10211;7,10;663,19;58,25;4,93;10,10;7,84;1912159,24;4709643,00;6771848,65
"420127 Arabutã";4273;3,68;963,26;45,02;7,19;14,91;15,08;1221783,07;2867451,11;4116018,22
"420130 Araquari";31030;12,96;392,94;68,96;11,04;10,98;5,20;4296582,56;8985657,82;12192965,17
"420140 Araranguá";65090;16,19;352,99;21,53;4,18;16,81;2,46;11327052,30;12455492,76;22975982,80
"420150 Armazém";8251;5,28;419,09;43,14;14,72;23,44;2,84;1037292,35;2487471,97;3457933,85
"420160 Arroio Trinta";3563;3,23;828,92;59,19;4,80;11,56;1,60;907608,76;2609452,84;2953450,54
"420165 Arvoredo";2276;2,69;1408,22;45,76;11,90;16,94;14,65;967495,03;2158744,62;3205114,99
"420170 Ascurra";7732;8,53;496,56;56,67;5,66;17,14;6,47;1028112,50;2655079,59;3839434,59
"420180 Atalanta";3296;3,06;945,28;50,70;4,45;18,65;10,53;736903,66;2340400,23;3115647,86
"420190 Aurora";5668;2,66;628,03;42,52;0,62;10,11;5,77;724822,07;2633378,52;3559652,62
"420195 Balneário Arroio do Silva";11248;12,57;314,43;0,00;0,00;0,00;0,00;858928,75;2677772,67;3536701,42
"420205 Balneário Barra do Sul";9580;15,47;623,85;67,87;0,00;5,77;11,78;1181042,58;4228366,29;5976439,14
"420200 Balneário Camboriú";124557;32,73;814,77;48,30;4,30;34,26;2,62;28343179,32;71518104,67;101484970,69
"420207 Balneário Gaivota";9551;15,39;443,23;0,00;0,00;0,00;0,00;1002055,57;3231215,52;4233271,09
"421280 Balneário Piçarras";19976;26,30;647,06;68,78;3,54;6,12;9,44;3936392,34;7982958,11;12925598,80
"422000 Balneário Rincão";11824;15,62;430,67;66,71;0,00;6,53;3,36;1290327,07;3648395,81;5092260,72
"420208 Bandeirante";2836;1,97;904,10;47,88;7,79;12,92;12,02;857604,33;1584284,37;2564020,00
"420209 Barra Bonita";1815;2,94;1190,67;46,90;7,76;8,89;7,84;494309,91;1566115,45;2161067,80
"420210 Barra Velha";25662;23,22;567,12;68,82;5,75;6,78;7,21;3202072,50;11466172,66;14553306,69
"420213 Bela Vista do Toldo";6219;2,66;574,03;55,50;2,11;13,81;15,16;686418,77;2283034,62;3569863,39
"420215 Belmonte";2696;2,27;1058,44;35,60;4,54;11,62;25,22;902214,79;1611102,37;2853543,62
"420220 Benedito Novo";11037;8,06;487,22;54,10;2,18;16,80;5,93;1589582,63;3831558,37;5377438,02
"420230 Biguaçu";63440;15,70;599,26;35,71;2,84;39,73;15,66;16001826,97;20274022,80;38016994,69
"420240 Blumenau";334002;19,74;1000,50;36,66;1,64;47,51;1,14;164199875,96;135626710,36;334170254,34
"420243 Bocaina do Sul";3408;3,62;759,11;51,75;0,00;15,51;17,22;1262591,14;1752176,41;2587032,00
"420250 Bom Jardim da Serra";4598;5,82;671,36;71,08;3,29;12,94;5,96;834425,35;2302901,15;3086919,89
"420253 Bom Jesus";2771;4,14;956,51;54,40;13,40;8,74;5,63;679506,31;1909584,31;2650493,26
"420257 Bom Jesus do Oeste";2158;3,43;1064,89;56,97;0,00;16,76;5,26;606761,76;1574640,26;2298034,97
"420260 Bom Retiro";9498;8,76;578,03;41,91;9,57;6,14;11,53;2036129,18;3306612,70;5490110,86
"420245 Bombinhas";16897;39,15;786,07;62,47;1,99;8,10;6,14;3303549,21;10027254,12;13282190,16
"420270 Botuverá";4864;3,42;630,86;61,28;7,38;10,72;2,89;842864,85;2324591,62;3068523,79
"420280 Braço do Norte";31319;9,26;414,38;45,83;9,99;11,00;7,76;4177103,93;7785273,01;12977840,04
"420285 Braço do Trombudo";3627;5,31;823,30;59,36;0,00;12,25;6,73;1016686,19;2051454,21;2986112,49
"420287 Brunópolis";2690;2,38;1121,14;38,43;8,46;19,55;15,31;1074736,79;1842895,66;3015869,50
"420290 Brusque";119719;15,43;587,31;45,36;2,15;41,52;3,88;31244526,16;38111525,23;70312356,46
"420300 Caçador";75048;10,01;432,96;58,40;3,44;13,29;6,62;9653331,25;23377745,96;32492811,96
"420310 Caibi";6259;6,36;756,53;45,10;5,41;12,14;13,44;1790703,52;2434782,63;4735127,78
"420315 Calmon";3407;2,80;962,08;40,90;4,21;13,77;28,03;1492580,59;1517232,88;3277800,02
"420320 Camboriú";72261;15,87;376,75;48,47;6,77;11,13;21,38;10477093,75;15215873,31;27224197,21
"420330 Campo Alegre";11982;8,94;585,20;56,68;5,31;11,49;7,21;1317862,29;5440552,49;7011906,45
"420340 Campo Belo do Sul";7358;5,43;652,26;50,48;4,52;7,71;9,88;1510150,74;3253116,95;4799332,67
"420350 Campo Erê";9098;7,78;642,97;42,42;0,00;0,00;12,04;3108716,80;2505769,83;5849705,86
"420360 Campos Novos";34721;9,12;604,64;57,97;2,11;14,41;6,92;6069626,98;15103109,47;20993842,93
"420370 Canelinha";11452;5,57;643,72;44,44;6,72;10,49;16,38;2679542,99;4012658,57;7371920,04
"420380 Canoinhas";54079;11,94;634,29;30,18;3,67;42,12;12,41;19349552,31;13604564,12;34301511,37
"420325 Capão Alto";2682;12,62;1202,49;44,83;3,94;13,86;23,49;575511,42;2325231,43;3225071,85
