Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2010
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"410550 Cianorte";68631;24,69;436,94;40,83;3,41;35,67;1,04;13629177,92;16581903,49;29987794,10
"410560 Cidade Gaúcha";11078;8,60;328,27;63,33;5,24;9,45;2,86;1043470,63;1898721,69;3636564,66
"410570 Clevelândia";18002;5,48;238,41;42,14;7,63;37,10;1,30;1093390,06;3111709,29;4291827,32
"410580 Colombo";247267;17,13;146,72;63,32;0,67;18,79;2,18;10317938,84;24255730,37;36280101,15
"410590 Colorado";21791;9,20;274,39;53,58;10,24;18,79;2,99;1670609,26;4082924,94;5979207,47
"410600 Congonhinhas";9035;5,87;353,88;50,68;3,71;27,98;8,67;1145488,56;2059946,13;3197276,63
"410610 Conselheiro Mairinck";3707;3,43;521,65;51,78;5,70;7,69;0,04;464396,93;1317881,62;1933748,01
"410620 Contenda";15729;8,45;246,32;58,83;3,01;25,40;1,21;1118657,71;2838736,35;3874391,05
"410630 Corbélia";15849;12,55;340,33;63,28;7,92;8,14;2,37;917293,02;4183131,21;5393881,50
"410640 Cornélio Procópio";48546;25,02;252,78;53,66;14,88;16,79;3,72;4330405,14;8245507,17;12271537,90
"410645 Coronel Domingos Soares";7862;3,00;352,70;35,99;3,69;37,15;3,56;582426,08;2086369,76;2772950,43
"410650 Coronel Vivida";21830;9,68;350,15;37,16;0,84;24,92;21,05;3273380,28;3091576,97;7643858,01
"410655 Corumbataí do Sul";4221;3,15;435,52;46,16;3,65;32,31;0,34;520674,26;1316454,61;1838345,63
"410680 Cruz Machado";19133;3,98;389,45;64,26;5,37;10,11;0,88;1298302,38;6032921,33;7451274,00
"410657 Cruzeiro do Iguaçu";4224;2,64;512,21;34,21;12,98;40,34;0,44;617966,30;1543425,44;2163556,37
"410660 Cruzeiro do Oeste";20855;8,05;334,29;37,12;7,33;32,72;2,34;3339095,95;3451332,51;6971620,97
"410670 Cruzeiro do Sul";4571;9,13;489,48;84,21;10,48;0,38;0,00;411565,63;1775832,73;2237431,22
"410685 Cruzmaltina";3129;2,60;428,35;45,13;13,67;12,38;4,84;312104,37;1011748,60;1340314,83
"410690 Curitiba";1851213;30,85;458,44;34,03;0,49;59,81;1,07;552492695,10;350032461,02;848673817,19
"410700 Curiúva";15212;6,46;270,09;21,77;1,69;63,80;3,91;1549056,41;1942750,23;4108586,21
"410715 Diamante D'Oeste";5135;1,16;458,88;34,47;5,93;17,98;0,38;613746,18;1686588,62;2356340,79
"410710 Diamante do Norte";5669;4,49;590,52;59,62;3,92;9,19;13,27;759622,82;2066150,36;3347666,65
"410712 Diamante do Sul";3790;2,48;445,43;35,58;18,52;21,74;1,60;607718,45;1067773,76;1688193,45
"410720 Dois Vizinhos";35704;9,86;363,98;38,27;2,63;39,79;1,29;4276081,01;8397198,82;12995511,03
"410725 Douradina";6857;12,52;529,57;45,95;5,39;13,54;14,09;863275,49;2743155,17;3631286,54
"410730 Doutor Camargo";5752;6,00;358,36;35,59;5,06;39,12;0,00;315003,13;1537649,04;2061309,56
"412863 Doutor Ulysses";6147;6,17;322,60;27,42;1,57;15,05;1,34;564381,74;1362914,36;1983015,31
"410740 Enéas Marques";6069;3,50;388,93;57,45;6,46;24,19;0,43;815501,83;1738823,42;2360392,96
"410750 Engenheiro Beltrão";14277;9,61;316,07;42,03;7,45;37,92;0,16;1367569,69;3472168,74;4512595,14
"410753 Entre Rios do Oeste";4109;3,33;598,15;38,20;8,55;41,17;4,83;308539,95;2108552,47;2457810,67
"410752 Esperança Nova";1830;2,74;708,32;38,81;6,98;19,33;0,25;238999,76;1094117,56;1296221,84
"410754 Espigão Alto do Iguaçu";5199;2,23;354,42;58,03;5,49;10,72;1,79;523012,13;1326862,35;1842625,46
"410755 Farol";3358;2,40;564,74;66,92;7,76;8,06;3,87;561742,47;1152281,77;1896389,38
"410760 Faxinal";16035;9,51;334,31;63,92;3,53;16,61;2,10;1825917,29;3546455,76;5360601,23
"410765 Fazenda Rio Grande";80867;16,25;193,94;42,89;1,21;45,68;1,56;7214391,86;8340912,07;15683002,53
"410770 Fênix";5014;5,75;357,61;37,58;8,69;23,24;4,59;325435,15;1367062,74;1793036,32
"410773 Fernandes Pinheiro";5695;4,07;493,67;51,83;4,25;19,01;7,84;587331,59;2273964,42;2811465,84
"410775 Figueira";8481;6,49;314,54;31,07;1,72;5,02;1,41;650438,92;2007002,84;2667633,59
"410785 Flor da Serra do Sul";4728;2,88;441,04;43,34;4,75;25,92;5,66;556423,53;1402576,62;2085253,87
"410780 Floraí";5158;6,54;479,99;37,78;8,71;37,69;1,24;391975,88;2083803,25;2475779,13
"410790 Floresta";5413;9,55;477,72;53,63;7,85;23,84;1,44;430578,63;2024889,88;2585896,89
"410800 Florestópolis";11798;7,12;324,42;55,34;25,27;9,54;0,16;1038412,57;2945652,98;3827472,94
"410810 Flórida";2541;4,67;641,88;58,37;7,50;15,13;4,48;208979,89;1355424,84;1631013,65
"410820 Formosa do Oeste";7450;4,52;402,27;28,24;2,55;39,76;5,94;806089,00;1681944,05;2996922,04
"410830 Foz do Iguaçu";325132;20,27;417,22;42,97;0,02;46,38;4,40;73337060,92;53397292,87;135650667,49
"410845 Foz do Jordão";5879;2,53;376,97;52,32;5,28;14,85;6,30;554816,69;1521578,72;2216216,98
"410832 Francisco Alves";6388;4,96;393,84;31,66;9,05;17,74;2,47;741965,55;1764078,24;2515834,31
"410840 Francisco Beltrão";76306;15,09;444,70;34,26;0,18;53,44;3,41;20665858,64;12903313,82;33933453,90
"410850 General Carneiro";15277;4,17;287,06;52,53;1,56;4,72;3,15;1429085,04;2829451,01;4385414,36
"410855 Godoy Moreira";3619;2,11;448,31;40,43;4,82;16,19;10,52;442436,61;1030020,00;1622448,20
"410860 Goioerê";29701;13,08;318,23;33,02;1,63;46,16;0,65;5404924,37;4442744,13;9451754,50
"410865 Goioxim";8241;1,90;308,40;26,00;8,42;11,09;22,63;1110899,48;1344296,98;2541492,27
"410870 Grandes Rios";7836;2,36;381,36;64,58;21,92;12,74;0,33;794404,46;2097989,71;2988307,48
"410880 Guaíra";29662;12,22;229,78;52,08;6,30;20,77;1,21;1662234,48;4576455,46;6815878,15
"410890 Guairaçá";5862;6,52;502,69;45,83;7,11;26,20;1,77;718848,37;2138726,92;2946770,67
"410895 Guamiranga";7919;5,47;374,73;59,57;2,85;24,25;0,00;838558,82;1923433,56;2967463,19
"410900 Guapirama";3643;4,45;575,76;58,63;5,82;10,85;1,63;521686,15;1534041,31;2097506,79
"410910 Guaporema";2241;2,51;625,89;46,81;16,56;10,08;5,54;231617,37;1158396,68;1402629,22
"410920 Guaraci";5185;3,59;376,05;58,35;2,67;24,81;0,76;499415,60;1485606,86;1949821,64
"410930 Guaraniaçu";16162;14,97;290,88;48,31;2,12;30,66;3,52;1457527,50;3332631,43;4701121,97
"410940 Guarapuava";172725;23,44;217,69;68,62;3,18;12,83;0,73;11053338,93;25978217,35;37601253,97
"410950 Guaraqueçaba";7841;2,04;386,53;37,46;0,70;50,99;1,18;1151533,56;1993079,99;3030797,33
"410960 Guaratuba";32805;35,29;325,56;59,96;1,03;9,92;1,54;1595146,06;6654540,37;10679943,27
"410965 Honório Serpa";6181;2,10;421,58;52,11;3,45;32,26;1,11;840518,17;1759737,85;2605782,36
"410970 Ibaiti";29446;8,50;291,49;38,23;7,17;14,47;0,49;2371257,89;6212031,31;8583289,20
"410975 Ibema";6142;7,67;374,61;40,43;16,02;28,38;1,17;458310,31;1829063,77;2300852,05
"410980 Ibiporã";47520;13,81;294,16;53,69;2,51;35,27;2,12;3067288,46;9961703,87;13978687,70
"410990 Icaraíma";9297;8,16;336,76;47,04;5,36;31,77;4,47;1353372,05;1636923,95;3130820,93
"411000 Iguaraçu";3918;9,47;490,48;40,92;4,80;40,17;0,01;425386,18;1495987,13;1921681,67
"411005 Iguatu";2369;1,48;572,35;34,66;9,24;31,70;3,15;354177,36;999147,89;1355888,89
"411007 Imbaú";12039;12,73;195,33;63,98;0,40;23,68;2,67;477642,16;1918009,15;2351536,78
"411010 Imbituva";28664;7,20;336,99;57,10;6,21;15,84;2,32;2056715,01;7333928,61;9659576,46
"411020 Inácio Martins";11432;3,78;351,24;35,97;3,05;24,17;2,23;1325108,42;2718051,98;4015339,32
"411030 Inajá";2872;2,79;578,65;42,66;3,19;27,53;13,50;293081,58;1418788,70;1661870,53
"411040 Indianópolis";4262;3,63;491,41;51,39;6,97;28,73;2,03;393933,20;1686075,30;2094383,90
"411050 Ipiranga";14652;6,68;318,93;41,76;3,51;5,96;1,65;1405552,11;3333351,17;4672982,64
"411060 Iporã";15225;8,59;335,31;35,89;3,17;41,71;1,37;3760649,00;2566985,50;5105161,87
"411065 Iracema do Oeste";2559;1,61;560,87;39,39;12,35;21,75;5,84;400281,82;1042783,34;1435254,98
"411070 Irati";56484;13,65;159,99;57,46;1,82;22,15;0,31;2192238,69;6604868,83;9036985,37
"411080 Iretama";11506;6,17;291,97;30,44;10,75;42,89;0,22;1154447,82;2205014,94;3359462,76
"411090 Itaguajé";4594;4,51;395,30;38,64;10,45;23,10;0,36;294631,03;1569189,54;1816009,76
"411095 Itaipulândia";9355;3,09;734,41;11,53;0,40;66,81;1,65;720659,85;3900355,85;6870371,02
"411100 Itambaracá";7127;3,93;371,64;31,97;2,65;18,85;0,39;490582,24;1163980,65;2648650,19
"411110 Itambé";6080;5,40;463,50;50,88;2,97;31,75;3,12;513195,29;2054691,31;2818054,47
"411120 Itapejara d'Oeste";11268;3,71;326,71;31,50;2,49;35,28;1,63;1336694,86;2474318,66;3681399,64
"411125 Itaperuçu";23504;5,59;169,65;29,47;3,98;56,42;1,03;1556633,54;2388867,78;3987414,14
"411130 Itaúna do Sul";3620;3,33;548,24;60,91;3,56;6,27;2,19;484249,51;1485127,80;1984646,57
"411140 Ivaí";13534;4,53;244,86;18,36;0,90;58,92;6,94;588496,45;1734898,62;3313949,82
"411150 Ivaiporã";32158;9,65;178,59;42,46;6,46;32,85;0,41;2272434,24;4019224,78;5743079,76
"411155 Ivaté";8294;4,97;290,09;45,40;3,82;29,03;5,13;604638,93;1892653,41;2406003,50
"411160 Ivatuba";2782;3,21;547,94;57,85;2,81;23,14;0,55;245436,20;1191987,99;1524369,23
"411170 Jaboti";5303;2,62;481,98;43,76;5,52;24,74;2,03;760029,13;1642156,37;2555962,12
"411180 Jacarezinho";40583;18,21;187,75;65,57;4,42;11,33;1,07;1928984,34;5125951,39;7619642,33
"411190 Jaguapitã";12416;5,11;495,19;66,82;1,72;13,71;5,13;1076056,82;4578993,34;6148299,96
"411200 Jaguariaíva";33238;11,50;283,69;64,10;8,77;10,09;6,07;3034555,77;6140620,44;9429437,73
"411210 Jandaia do Sul";20170;12,13;255,47;61,76;9,37;5,96;2,23;1675750,68;3027331,03;5152774,68
"411220 Janiópolis";6983;4,43;424,66;38,70;7,97;29,31;3,30;912558,14;1931262,03;2965390,99
"411230 Japira";4794;3,10;351,38;48,14;4,66;9,51;5,48;993042,69;1117598,91;1684496,23
"411240 Japurá";8661;8,30;306,93;51,35;10,51;20,05;4,06;648380,35;1944095,70;2658358,88
"411250 Jardim Alegre";14974;5,07;281,44;57,57;2,27;13,27;3,14;1428263,34;2564724,53;4214301,23
"411260 Jardim Olinda";1493;1,60;880,90;33,82;9,21;36,79;0,64;270401,12;922905,33;1315180,23
"411270 Jataizinho";11605;7,87;257,07;33,54;5,33;46,90;4,72;914400,56;1559972,68;2983307,52
"411275 Jesuítas";8848;5,65;352,20;41,46;1,05;6,16;6,33;796163,12;2056713,27;3116276,23
"411280 Joaquim Távora";10755;6,28;315,12;25,03;9,00;21,10;4,60;927018,91;2339655,09;3389162,57
"411290 Jundiaí do Sul";3782;4,29;447,47;56,48;3,04;10,37;0,17;364149,31;1324272,30;1692347,70
"411295 Juranda";7825;7,95;413,20;37,45;1,20;40,01;8,00;891699,22;2126150,66;3233280,85
"411300 Jussara";6255;6,94;443,06;52,62;8,28;33,97;0,56;778719,11;1920342,93;2771366,52
"411310 Kaloré";4718;2,57;432,02;50,09;13,53;12,63;0,30;662544,72;1372469,53;2038281,87
"411320 Lapa";42936;9,33;279,78;59,84;0,07;24,05;3,77;3491418,83;9424249,07;12012457,91
"411325 Laranjal";6337;2,17;250,91;32,23;6,70;14,50;0,13;622291,63;1029354,13;1589999,01
"411330 Laranjeiras do Sul";31625;9,59;232,90;46,76;6,58;21,35;5,86;4074146,66;3944773,81;7365478,74
"411340 Leópolis";4318;3,01;428,22;38,00;5,87;29,12;0,00;383006,54;1332914,01;1849037,61
"411342 Lidianópolis";4081;2,49;444,57;50,87;8,13;20,11;4,50;332531,79;1449864,95;1814275,57
"411345 Lindoeste";5433;3,96;393,37;59,24;2,27;11,95;16,26;425785,91;1447198,11;2137181,03
"411350 Loanda";20104;11,54;367,89;66,91;5,30;16,47;0,40;1246809,15;3286516,25;7396150,37
"411360 Lobato";4399;5,06;464,95;47,00;7,99;26,71;0,60;268655,98;1739405,00;2045322,88
"411370 Londrina";510710;35,20;543,89;30,75;1,19;64,07;0,27;185978498,06;97552710,89;277771419,73
"411373 Luiziana";7358;4,20;353,87;52,53;17,06;12,92;0,27;520647,95;2013261,58;2603754,72
"411375 Lunardelli";5095;3,53;385,93;50,21;0,79;32,81;2,45;595045,79;1437369,38;1966292,52
"411380 Lupionópolis";4537;5,54;581,68;76,11;7,31;7,29;0,43;540449,75;1467628,88;2639064,12
"411390 Mallet";12784;6,52;244,99;67,14;0,16;8,07;1,13;693429,09;2361109,66;3131918,71
"411400 Mamborê";14332;9,49;366,30;42,63;4,36;33,48;0,78;1488978,90;3805618,54;5249876,45
"411410 Mandaguaçu";19269;10,31;215,15;54,13;8,34;20,59;2,29;800711,36;3455439,27;4145707,81
"411420 Mandaguari";33108;12,14;288,84;59,50;5,84;22,26;1,10;5239888,93;4639044,48;9563033,73
"411430 Mandirituba";21896;13,08;356,68;37,14;10,42;43,01;1,22;1894893,59;5529464,01;7809916,68
"411435 Manfrinópolis";3286;1,84;545,96;36,01;7,10;30,60;1,34;595077,28;1191389,60;1794025,07
"411440 Mangueirinha";17523;4,41;367,10;34,94;1,38;33,83;1,82;1265870,94;4913519,37;6432739,52
"411450 Manoel Ribas";13106;5,81;322,29;64,97;14,29;4,73;0,78;1394687,24;2799310,63;4223962,85
"411460 Marechal Cândido Rondon";47049;10,35;229,10;45,77;7,87;14,56;3,10;1888671,70;7557514,16;10778930,08
"411470 Maria Helena";6114;3,79;321,73;33,17;9,28;36,01;0,00;581746,20;1266267,08;1967040,93
"411480 Marialva";31395;15,16;297,98;70,11;5,97;11,13;2,07;1903706,20;7451344,83;9355051,03
"411490 Marilândia do Sul";9199;11,52;315,79;49,04;3,84;17,82;9,79;749732,30;2167000,00;2904970,00
"411500 Marilena";6705;4,50;414,55;54,90;4,20;11,16;0,61;866056,81;1848865,59;2779540,42
"411510 Mariluz";10860;5,71;293,01;55,81;6,23;10,93;3,43;989031,71;2154988,71;3182107,03
"411520 Maringá";335512;27,10;510,37;42,16;2,13;48,11;2,38;121471263,10;64120394,51;171235089,37
"411530 Mariópolis";5945;4,94;427,76;37,85;1,01;30,29;10,24;519401,82;2103039,52;2543011,19
"411535 Maripá";5675;5,73;455,60;51,39;2,49;16,39;8,06;651340,56;1972086,04;2585546,95
"411540 Marmeleiro";13464;7,93;408,74;43,23;7,47;34,23;6,30;2002480,63;3286120,36;5503285,23
"411545 Marquinho";5261;2,51;352,03;34,08;5,95;23,07;4,65;738059,03;1026363,11;1852041,60
"411550 Marumbi";4165;3,23;453,26;46,86;14,58;6,13;4,80;642266,69;1265841,30;1887823,19
"411560 Matelândia";16223;6,45;324,50;17,73;4,64;10,13;10,77;1402865,44;3558436,64;5264297,58
"411570 Matinhos";23925;50,61;433,44;52,50;2,67;34,96;1,46;1855430,40;8489646,57;10369986,70
"411573 Mato Rico";4206;1,73;403,97;39,44;5,96;37,84;0,02;361994,87;1314357,79;1699084,76
"411575 Mauá da Serra";8446;14,12;345,07;53,13;10,13;14,86;8,58;718076,07;2209494,12;2914458,86
"411580 Medianeira";39856;17,64;272,66;18,95;3,48;38,59;0,03;2161820,88;8830580,54;10867115,13
"411585 Mercedes";4913;2,96;503,22;36,00;9,71;31,04;0,97;656923,83;1743697,02;2472334,71
"411590 Mirador";2371;3,06;607,40;41,47;10,82;24,02;0,46;312848,43;1126637,20;1440141,15
"411600 Miraselva";1936;2,11;708,75;63,35;5,38;9,85;0,04;310218,46;1101039,91;1372144,77
"411605 Missal";10759;5,35;484,73;46,11;4,69;30,79;2,40;730533,41;3334081,09;5215259,51
"411610 Moreira Sales";13242;7,57;256,07;63,46;1,69;13,43;0,16;719246,20;2628940,97;3390927,37
"411620 Morretes";16993;17,16;275,58;38,62;6,16;31,18;0,50;763553,18;4068365,61;4682964,91
"411630 Munhoz de Melo";3713;3,27;518,19;46,51;2,05;24,38;16,19;390813,46;1218447,72;1924023,92
"411640 Nossa Senhora das Graças";4056;2,66;384,94;37,37;2,66;30,73;0,15;268073,37;1291419,98;1561305,14
"411650 Nova Aliança do Ivaí";1423;1,25;1053,04;22,05;7,10;15,80;4,43;222257,58;1279861,63;1498474,35
"411660 Nova América da Colina";3335;1,78;485,66;53,84;9,20;8,48;3,88;541629,90;906757,07;1619664,26
"411670 Nova Aurora";11646;5,55;318,36;35,26;11,70;27,31;8,05;985227,27;2701511,36;3707665,52
"411680 Nova Cantu";7484;3,04;318,00;18,76;4,77;42,16;18,65;579028,29;1235304,12;2379881,82
"411690 Nova Esperança";26592;13,91;287,19;57,06;3,09;26,16;0,18;2325174,24;5304886,92;7636936,08
"411695 Nova Esperança do Sudoeste";5334;3,30;461,75;60,98;12,38;13,01;0,29;897164,02;1554171,29;2462999,33
"411700 Nova Fátima";8261;5,60;240,10;40,65;6,20;27,75;0,38;652237,65;1335922,33;1983499,03
"411705 Nova Laranjeiras";11574;7,15;398,21;35,72;13,70;23,25;1,03;2736103,30;1923605,24;4608909,77
"411710 Nova Londrina";12886;11,30;348,26;71,50;6,37;4,26;0,37;1759420,17;2093046,80;4487656,74
"411720 Nova Olímpia";5394;7,08;525,21;53,08;9,28;14,84;7,79;801873,86;1826733,60;2833004,40
"411725 Nova Prata do Iguaçu";10824;3,16;375,73;41,21;8,47;26,24;0,10;1571433,91;2492675,25;4066910,11
"411721 Nova Santa Bárbara";3984;3,11;392,01;47,14;3,14;18,29;4,87;359182,15;1225133,28;1561757,60
"411722 Nova Santa Rosa";7963;5,14;362,40;40,32;0,55;21,63;11,70;965435,85;1830361,69;2885813,86
"411727 Nova Tebas";8281;3,17;303,67;53,03;2,65;35,96;0,89;1144317,87;1270281,37;2514666,26
"411729 Novo Itacolomi";2807;2,21;509,44;52,86;3,18;27,41;0,41;466255,59;1034614,81;1429985,29
"411730 Ortigueira";25002;21,01;272,00;43,93;2,98;29,32;5,45;1535469,66;5430034,66;6800496,98
"411740 Ourizona";3374;3,25;492,57;38,04;3,08;40,58;0,68;360204,62;1291251,25;1661923,05
"411745 Ouro Verde do Oeste";5650;5,11;355,48;53,66;4,01;13,41;5,24;326858,58;1718087,40;2008445,68
"411750 Paiçandu";36879;10,18;189,66;51,73;1,14;27,70;0,81;2491622,26;4796404,92;6994288,75
"411760 Palmas";43407;10,79;241,36;24,18;2,97;62,30;0,19;4792023,21;5671383,25;10476746,39
"411770 Palmeira";32406;14,00;266,44;65,19;7,33;20,39;0,52;2427609,68;5872269,06;8634148,81
"411780 Palmital";15535;5,49;231,25;58,71;6,92;7,27;5,03;1325986,14;1875986,85;3592435,38
"411790 Palotina";28970;14,17;338,20;69,87;1,66;12,22;7,48;2421742,78;6820346,83;9797765,85
"411800 Paraíso do Norte";11940;6,94;243,24;57,20;3,57;12,77;8,50;933641,40;1869951,79;2904334,02
"411810 Paranacity";9946;6,67;366,08;48,39;3,14;37,58;0,93;710245,66;2613220,15;3641055,55
"411820 Paranaguá";139794;36,50;215,50;58,96;2,21;28,92;1,47;7663222,82;19374771,06;30125447,25
"411830 Paranapoema";2818;2,53;653,19;55,38;2,96;17,44;0,30;381958,85;1314561,89;1840702,40
"411840 Paranavaí";82713;16,46;251,31;63,46;1,20;7,78;2,98;5169508,72;15925806,15;20786414,16
"411845 Pato Bragado";4943;2,68;682,04;28,66;0,52;38,10;9,77;471940,34;2702054,01;3371334,22
"411850 Pato Branco";70162;16,60;619,59;26,63;5,26;60,11;3,16;29702809,66;15745481,68;43471356,12
"411860 Paula Freitas";5753;2,65;350,57;38,61;2,20;13,31;5,64;579032,00;1203952,21;2016822,94
"411870 Paulo Frontin";7402;2,11;295,50;27,42;2,52;16,42;0,00;491886,99;1566924,89;2187307,79
"411880 Peabiru";13351;7,77;233,51;64,60;11,02;8,95;1,19;708063,12;2282495,57;3117657,07
"411885 Perobal";5161;5,35;354,88;47,42;8,53;19,10;2,23;549234,50;1439268,10;1831510,11
"411890 Pérola";9663;9,33;324,35;58,89;1,78;21,86;0,71;1461268,19;1737761,01;3134205,42
"411900 Pérola d'Oeste";7201;2,98;317,02;35,60;14,07;41,78;0,94;796449,43;1572851,58;2282858,63
"411910 Piên";11813;6,36;367,14;50,17;2,67;24,90;1,39;709691,24;3735661,37;4336970,87
"411915 Pinhais";118321;30,88;250,77;43,37;0,11;42,41;8,20;6547282,05;24061045,91;29671344,81
"411925 Pinhal de São Bento";2598;1,33;633,78;25,68;13,16;23,80;13,85;674118,10;954590,89;1646563,53
"411920 Pinhalão";6003;3,50;316,39;49,19;0,10;22,43;0,00;565509,02;1312536,97;1899294,60
"411930 Pinhão";30295;5,18;220,85;34,26;7,20;35,57;5,61;1555461,22;4774589,09;6690623,90
"411940 Piraí do Sul";24375;12,53;289,45;59,33;0,49;7,13;1,13;819729,08;6341911,79;7055387,54
"411950 Piraquara";87288;17,88;159,56;37,57;0,16;14,79;0,82;4735665,81;10029544,20;13928004,04
"411960 Pitanga";35051;8,60;230,95;48,99;2,26;28,95;4,52;3006174,79;4538928,01;8094899,06
"411965 Pitangueiras";2824;1,53;532,63;56,24;9,78;19,51;2,25;223762,00;1260120,93;1504138,18
"411970 Planaltina do Paraná";3860;5,41;755,04;59,90;8,79;7,96;0,61;566783,15;2003982,64;2914456,09
"411980 Planalto";13979;3,70;314,98;45,86;4,22;23,98;8,61;1296836,70;2763847,48;4403172,41
"411990 Ponta Grossa";314683;24,60;247,07;58,72;4,31;17,98;3,42;32560646,52;48071784,58;77748851,07
"411995 Pontal do Paraná";17819;38,44;337,21;67,37;4,16;6,88;3,31;1108765,44;4938104,97;6008824,75
"412000 Porecatu";14180;10,83;321,67;68,79;4,24;9,14;0,33;1135050,18;3012349,58;4561220,06
"412010 Porto Amazonas";4352;8,18;504,23;45,94;1,81;25,05;8,10;347698,48;1621904,33;2194393,08
"412015 Porto Barreiro";3765;1,47;493,77;43,78;2,53;35,85;0,04;400876,54;1458162,42;1859038,96
"412020 Porto Rico";2527;6,30;762,50;70,98;5,32;9,10;0,00;235519,49;1691317,77;1926837,26
"412030 Porto Vitória";3832;2,19;393,88;35,01;5,74;38,60;0,34;322052,78;1274686,01;1509341,57
"412033 Prado Ferreira";3510;1,81;573,13;59,94;3,32;16,53;0,41;370494,63;1091755,10;2011691,31
"412035 Pranchita";5877;3,99;609,15;39,63;8,73;26,55;2,18;2037614,52;1460741,79;3579978,34
"412040 Presidente Castelo Branco";4938;5,64;394,64;41,43;9,02;29,35;0,60;477511,54;1449110,29;1948716,54
"412050 Primeiro de Maio";11122;7,53;357,75;39,91;8,39;33,99;3,13;1081212,66;2465790,58;3978904,73
"412060 Prudentópolis";51009;9,40;188,43;66,79;4,80;5,01;3,87;1966170,36;6320516,77;9611514,94
"412065 Quarto Centenário";4882;4,58;440,24;40,89;3,96;38,41;1,86;489967,95;1297752,81;2149230,80
"412070 Quatiguá";7148;6,65;263,08;32,20;18,83;6,82;4,34;534312,96;1347038,06;1880475,40
"412080 Quatro Barras";19275;17,66;380,28;46,36;7,55;10,15;4,01;1440277,27;5574301,33;7329958,27
"412085 Quatro Pontes";3802;4,28;448,73;47,21;10,75;23,76;5,30;268298,69;1480409,43;1706065,27
"412090 Quedas do Iguaçu";31977;5,00;199,20;48,08;6,51;16,39;0,62;1144786,97;4912255,77;6369949,98
"412100 Querência do Norte";12308;4,67;341,27;58,07;4,36;6,91;4,82;917204,75;3282483,65;4200371,22
"412110 Quinta do Sol";5192;4,72;367,19;31,82;11,83;34,00;2,14;429922,62;1471014,34;1906469,99
"412120 Quitandinha";16610;6,29;249,03;55,34;1,10;25,80;2,01;1261249,13;2872824,22;4136430,53
"412125 Ramilândia";4362;2,11;435,70;50,77;12,02;21,17;1,82;424604,46;1417496,27;1900504,99
"412130 Rancho Alegre";4086;2,92;428,88;13,06;10,45;39,11;2,26;109949,06;1607612,74;1752414,59
"412135 Rancho Alegre D'Oeste";2974;2,09;568,83;39,39;5,21;28,55;2,08;323056,57;1384324,60;1691687,38
"412140 Realeza";16287;7,74;266,73;27,64;8,81;41,77;8,34;1120589,87;3160102,81;4344257,95
"412150 Rebouças";14642;5,78;300,63;59,37;3,01;24,18;1,08;1400578,93;3229294,59;4401869,01
"412160 Renascença";6937;3,10;398,91;40,28;11,25;27,36;0,53;1121431,15;1471707,68;2767205,19
"412170 Reserva";25145;5,03;275,79;70,19;3,84;9,71;2,76;2311076,44;4397283,61;6934670,44
"412175 Reserva do Iguaçu";7452;5,28;430,93;32,92;6,79;27,39;18,02;561092,00;2602666,30;3211253,27
"412180 Ribeirão Claro";11250;9,81;272,26;54,02;7,56;7,34;4,61;637911,78;2410226,04;3062902,90
"412190 Ribeirão do Pinhal";13586;5,52;181,96;50,05;8,23;24,36;0,27;435839,49;2071682,61;2472057,67
"412200 Rio Azul";13759;5,02;263,16;57,38;6,47;20,55;4,37;1051621,73;2326008,88;3620777,37
"412210 Rio Bom";3290;2,81;432,49;57,58;2,83;23,91;0,16;282625,49;1136828,97;1422902,74
"412215 Rio Bonito do Iguaçu";15126;2,12;262,17;50,00;0,25;16,44;8,19;1480542,52;2375097,10;3965529,34
"412217 Rio Branco do Ivaí";4009;3,51;471,80;51,63;4,43;16,17;1,55;353891,84;1409614,00;1891455,80
"412220 Rio Branco do Sul";33142;7,99;323,11;74,23;1,53;13,97;2,85;2935142,54;7185526,20;10708630,31
"412230 Rio Negro";31191;15,74;273,85;53,45;1,69;29,39;2,70;2147810,33;7284600,46;8541756,83
"412240 Rolândia";56349;19,75;306,03;44,93;4,08;45,32;0,88;3816975,28;12062692,83;17244219,99
"412250 Roncador";12310;4,80;351,66;39,70;5,39;30,50;11,54;1419453,63;2861913,70;4328984,89
"412260 Rondon";9468;12,50;295,19;46,12;5,63;26,78;0,44;595066,79;2217612,36;2794879,63
"412265 Rosário do Ivaí";5815;3,67;369,98;43,26;9,69;31,15;1,24;638442,27;1468447,17;2151405,70
"412270 Sabáudia";5645;10,89;417,59;37,34;4,72;17,60;0,65;500331,49;1789324,75;2357311,36
"412280 Salgado Filho";4658;3,55;459,50;34,09;4,66;38,67;12,30;871012,51;1269330,25;2140342,76
"412290 Salto do Itararé";5138;2,80;358,31;44,13;7,25;27,81;1,89;467509,26;1320352,91;1840973,03
