Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2011
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"411640 Nossa Senhora das Graças";3836;3,41;578,11;30,15;10,95;31,55;6,15;500108,73;1817508,77;2217617,50
"411650 Nova Aliança do Ivaí";1438;1,84;1070,89;23,23;7,57;15,41;0,35;238224,40;1294054,83;1539934,00
"411660 Nova América da Colina";3470;4,86;635,71;37,63;3,85;9,60;21,52;558989,30;1564108,30;2205907,39
"411670 Nova Aurora";11730;6,24;357,85;37,71;10,36;25,23;11,25;829157,96;3005980,85;4197551,30
"411680 Nova Cantu";7234;2,12;324,90;20,23;9,02;46,65;10,04;565396,44;1766467,18;2350309,19
"411690 Nova Esperança";26683;11,20;326,37;56,01;1,84;23,68;5,41;2719647,63;5910138,74;8708449,62
"411695 Nova Esperança do Sudoeste";5086;3,54;522,28;68,94;5,28;18,08;0,62;1012757,44;1833095,98;2656320,89
"411700 Nova Fátima";8135;5,42;287,61;34,83;1,76;38,94;2,22;618992,63;1728303,10;2339742,20
"411705 Nova Laranjeiras";11206;6,50;472,81;28,95;1,92;36,53;7,39;2826939,11;2612814,24;5298361,16
"411710 Nova Londrina";13059;8,08;404,15;58,96;5,03;6,98;9,42;2363200,12;2910845,38;5277731,99
"411720 Nova Olímpia";5520;3,61;575,55;36,28;8,18;29,18;0,96;831972,62;2342834,97;3177062,63
"411725 Nova Prata do Iguaçu";10375;4,18;420,59;49,70;1,55;25,91;2,41;1464537,18;2973636,24;4363588,06
"411721 Nova Santa Bárbara";3931;2,42;496,63;51,94;2,23;17,60;10,88;340930,64;1467692,28;1952234,94
"411722 Nova Santa Rosa";7664;5,42;386,80;42,59;0,41;37,55;6,38;1151608,56;2248050,48;2964426,34
"411727 Nova Tebas";7239;4,07;399,25;54,77;5,46;22,29;7,90;1565762,97;1552053,06;2890183,04
"411729 Novo Itacolomi";2824;2,14;636,63;49,91;1,64;21,91;12,52;472567,23;1285031,99;1797838,80
"411730 Ortigueira";23239;22,85;303,40;49,76;3,52;29,53;0,26;1930410,78;5657236,25;7050639,69
"411740 Ourizona";3379;3,29;610,05;41,70;8,66;34,91;2,37;441078,20;1687440,96;2061366,68
"411745 Ouro Verde do Oeste";5709;3,56;441,16;47,63;3,19;11,55;13,99;736863,17;1664381,19;2518606,02
"411750 Paiçandu";36333;8,63;214,79;51,46;4,02;26,92;0,77;2640321,14;5632709,24;7803929,01
"411760 Palmas";43507;10,22;284,40;21,14;3,90;65,86;0,51;5163733,74;7174631,04;12373496,01
"411770 Palmeira";32221;14,19;309,06;65,42;5,91;15,11;3,54;2285584,95;7664661,28;9958219,92
"411780 Palmital";14699;5,30;270,06;62,21;7,11;9,92;4,93;1505065,00;2269231,46;3969635,12
"411790 Palotina";28907;13,27;398,75;69,42;2,09;6,44;9,09;4180295,76;7594436,82;11526740,44
"411800 Paraíso do Norte";11928;6,57;280,48;57,71;1,81;16,47;0,98;1235725,65;2275533,13;3345579,38
"411810 Paranacity";10338;5,29;393,50;50,84;2,90;33,14;0,87;637277,65;3296015,22;4067955,10
"411820 Paranaguá";141477;36,06;227,29;49,02;3,78;34,47;1,03;9344467,76;23161346,43;32155943,37
"411830 Paranapoema";2822;1,80;789,21;49,22;3,38;19,67;3,60;390382,33;1880241,58;2227157,53
"411840 Paranavaí";82038;16,30;277,69;70,27;1,10;8,98;1,78;6912225,02;17407072,99;22780926,58
"411845 Pato Bragado";4881;3,12;674,06;33,35;0,96;38,54;3,06;548020,36;2946072,02;3290098,85
"411850 Pato Branco";73148;14,86;706,70;26,31;5,87;59,14;3,42;34268658,85;18174063,84;51693519,07
"411860 Paula Freitas";5463;2,00;361,34;37,87;6,49;10,57;1,43;485743,68;1451113,00;1974018,80
"411870 Paulo Frontin";6940;3,23;365,29;32,12;3,09;22,65;2,05;679255,39;1930791,40;2535104,96
"411880 Peabiru";13635;7,79;283,51;60,02;9,97;13,04;1,20;819406,38;3017044,04;3865625,00
"411885 Perobal";5681;4,29;410,46;37,16;6,72;23,52;4,37;595162,46;1602869,31;2331851,64
"411890 Pérola";10279;8,80;393,73;41,75;2,83;32,82;5,23;1441289,18;2868075,49;4047175,99
"411900 Pérola d'Oeste";6715;2,92;390,24;29,93;0,29;41,75;5,23;950895,16;1923551,12;2620455,10
"411910 Piên";11346;6,77;467,46;58,53;2,24;25,98;2,79;929406,71;4592357,83;5303834,73
"411915 Pinhais";118084;27,98;303,05;46,06;0,10;44,35;4,12;9703041,59;29197164,98;35785332,13
"411925 Pinhal de São Bento";2630;1,16;660,32;22,98;5,22;25,68;20,04;576017,28;1066187,81;1736641,90
"411920 Pinhalão";6215;3,67;388,17;43,58;1,80;27,00;2,50;848395,29;1578224,21;2412460,61
"411930 Pinhão";30346;5,55;245,37;40,69;0,38;36,11;2,17;1796193,75;5650009,19;7446137,31
"411940 Piraí do Sul";23560;10,42;301,20;58,13;2,09;7,46;0,64;988469,45;5354891,77;7096306,74
"411950 Piraquara";94767;31,12;213,43;28,83;0,29;14,79;0,58;5054102,54;15171878,25;20225980,79
"411960 Pitanga";32391;8,82;283,16;48,40;4,57;24,31;2,96;3801356,34;5376358,47;9171950,44
"411965 Pitangueiras";2844;12,01;563,59;53,12;8,02;19,78;3,85;257640,08;1362401,79;1602854,91
"411970 Planaltina do Paraná";4103;4,33;734,38;57,90;6,22;10,35;4,00;503901,06;2278002,24;3013177,05
"411980 Planalto";13618;3,98;332,62;54,19;2,20;26,06;3,34;1355352,06;2965624,02;4529578,01
"411990 Ponta Grossa";314527;26,17;284,53;58,87;2,39;17,03;5,69;28993784,83;58943210,49;89493232,72
"411995 Pontal do Paraná";21426;41,61;290,80;62,47;4,97;9,93;0,68;1369089,35;5523467,19;6230728,20
"412000 Porecatu";14059;10,20;368,78;68,13;3,31;9,08;0,24;1206098,16;3830508,98;5184648,93
"412010 Porto Amazonas";4535;8,73;522,96;41,62;7,60;29,78;3,90;252072,64;2083088,96;2371609,65
"412015 Porto Barreiro";3621;2,24;557,83;34,79;2,00;33,14;1,35;441296,23;1578591,47;2019887,70
"412020 Porto Rico";2528;6,93;864,43;70,56;3,42;7,85;0,09;298324,57;1805997,26;2185271,26
"412030 Porto Vitória";4018;2,57;519,47;30,87;4,41;27,72;21,02;412981,70;1705588,11;2087213,41
"412033 Prado Ferreira";3456;3,48;676,98;46,42;2,92;26,78;1,64;334655,89;1884364,77;2339648,25
"412035 Pranchita";5579;4,73;630,04;40,91;2,65;31,11;2,38;1828284,50;1514439,92;3515013,28
"412040 Presidente Castelo Branco";4821;3,62;506,11;37,55;8,88;22,89;0,79;298662,07;1976029,94;2439942,82
"412050 Primeiro de Maio";10840;6,88;429,57;35,34;5,70;35,72;9,39;989603,88;3625478,85;4656574,27
"412060 Prudentópolis";49016;9,87;220,80;73,38;0,77;4,52;3,29;2107020,04;7412391,98;10822890,05
"412065 Quarto Centenário";4819;2,78;465,75;41,71;3,69;25,72;1,54;666817,15;1552698,43;2244440,45
"412070 Quatiguá";7068;6,11;342,69;36,94;7,71;6,54;9,48;768795,04;1695863,10;2422126,35
"412080 Quatro Barras";20134;16,90;447,83;42,97;8,08;11,39;9,55;2898640,37;6916139,65;9016580,06
"412085 Quatro Pontes";3815;4,14;463,02;44,78;5,69;17,55;8,88;308011,49;1683798,17;1766427,87
"412090 Quedas do Iguaçu";30854;5,14;275,33;43,78;7,82;24,69;4,26;1485192,03;6641490,68;8495008,20
"412100 Querência do Norte";11751;4,93;389,68;57,55;2,59;7,89;2,79;1249252,72;3318106,05;4579166,62
"412110 Quinta do Sol";5036;2,99;486,42;26,88;3,62;35,66;5,91;763218,77;1917679,97;2449627,71
"412120 Quitandinha";17228;7,22;289,17;51,73;0,05;31,06;1,67;1635996,24;3473073,42;4981822,74
"412125 Ramilândia";4154;2,24;472,95;56,48;9,05;20,19;0,60;515608,89;1493631,79;1964620,66
"412130 Rancho Alegre";3936;3,24;566,89;12,90;4,66;32,25;0,00;222303,82;1999520,72;2231277,65
"412135 Rancho Alegre D'Oeste";2826;2,15;759,52;58,80;1,86;6,31;10,67;545965,74;1597569,82;2146397,05
"412140 Realeza";16362;7,82;335,05;24,60;8,49;45,60;8,85;1532442,79;3895587,11;5482016,82
"412150 Rebouças";14215;5,40;369,39;48,93;3,80;30,39;3,51;1231413,51;3832796,39;5250891,73
"412160 Renascença";6801;3,28;448,14;46,79;6,65;28,52;0,41;969163,36;1758256,11;3047812,39
"412170 Reserva";25264;4,92;303,56;71,81;3,67;10,41;0,76;2817948,80;5358742,59;7669020,86
"412175 Reserva do Iguaçu";7355;4,46;511,67;39,56;1,83;28,50;13,95;704381,84;2098841,05;3763341,29
"412180 Ribeirão Claro";10661;9,05;303,52;52,97;10,45;6,61;0,96;852549,26;2524226,82;3235862,03
"412190 Ribeirão do Pinhal";13461;6,80;221,38;44,53;2,34;23,96;8,39;426817,43;2553174,17;2979991,60
"412200 Rio Azul";14175;4,88;297,15;64,97;3,96;13,23;7,68;1191532,53;2888616,32;4212039,26
"412210 Rio Bom";3318;2,36;472,69;50,71;3,91;25,94;0,98;370029,21;1309382,06;1568388,15
"412215 Rio Bonito do Iguaçu";13651;2,14;315,91;53,38;5,99;21,31;1,81;1653085,74;2756848,00;4312474,29
"412217 Rio Branco do Ivaí";3909;5,83;511,95;39,60;5,45;33,26;0,62;374536,29;1478610,14;2001224,01
"412220 Rio Branco do Sul";30750;10,25;349,80;55,45;3,57;29,14;2,90;3198505,30;7431933,91;10756452,79
"412230 Rio Negro";31471;11,64;321,42;53,58;1,85;24,26;5,11;3152093,20;7688117,40;10115309,58
"412240 Rolândia";58511;17,86;324,28;40,67;2,83;44,82;3,09;5153284,78;12902911,75;18974098,24
"412250 Roncador";11376;4,05;430,66;36,90;1,78;40,66;4,31;1054974,16;3923810,94;4899223,05
"412260 Rondon";9032;6,51;350,51;45,13;6,01;23,32;4,40;923252,49;2502172,81;3165767,93
"412265 Rosário do Ivaí";5511;2,67;455,07;43,49;1,40;25,11;3,75;1288330,86;1214765,33;2507875,83
"412270 Sabáudia";6148;6,15;454,56;38,15;3,76;18,15;10,60;550333,06;2243891,14;2794639,00
"412280 Salgado Filho";4327;2,17;549,53;33,86;4,14;40,62;12,10;1003787,72;1453305,32;2377798,86
"412290 Salto do Itararé";5150;3,62;418,09;47,10;6,43;24,97;1,70;930001,16;1170343,43;2153168,32
"412300 Salto do Lontra";13761;4,54;320,76;63,17;3,77;18,36;0,73;1652702,94;2743196,74;4413977,37
"412310 Santa Amélia";3757;3,33;437,57;22,16;0,86;4,55;1,81;409352,17;926454,51;1643964,00
"412320 Santa Cecília do Pavão";3614;2,41;563,09;59,46;10,32;0,74;0,00;463784,59;1571215,41;2035000,00
"412330 Santa Cruz de Monte Castelo";8055;5,22;480,21;49,51;3,81;32,11;0,45;850682,47;2905728,95;3868090,43
"412340 Santa Fé";10552;9,58;288,67;40,14;13,05;29,85;1,68;766634,49;2272088,74;3046029,09
"412350 Santa Helena";23637;4,35;421,46;36,18;1,74;41,38;0,57;1206089,41;4710135,46;9961947,54
"412360 Santa Inês";1796;3,35;907,59;45,80;6,76;30,45;9,99;552025,38;1208010,00;1630035,38
"412370 Santa Isabel do Ivaí";8730;6,79;362,94;50,92;2,86;25,63;3,65;935225,05;2058602,02;3168454,46
"412380 Santa Izabel do Oeste";13241;5,17;384,85;43,21;6,57;35,22;1,88;2414023,56;3251219,49;5095823,34
"412382 Santa Lúcia";3910;2,04;625,36;55,81;7,64;10,82;9,49;774791,66;1683870,80;2445162,28
"412385 Santa Maria do Oeste";11336;3,38;366,45;31,80;9,13;22,25;0,07;1948542,64;2192075,35;4154108,67
"412390 Santa Mariana";12356;10,94;346,88;60,57;1,38;12,51;5,31;558778,33;3661304,19;4286001,34
"412395 Santa Mônica";3600;2,09;688,67;30,87;13,63;41,16;2,28;557988,61;1908855,82;2479195,62
"412402 Santa Tereza do Oeste";10300;7,61;387,01;47,98;13,28;24,55;4,74;774952,38;2862277,16;3986176,24
"412405 Santa Terezinha de Itaipu";21031;9,22;400,60;29,19;8,56;48,40;1,00;1429576,83;7504597,74;8425118,66
"412400 Santana do Itararé";5219;3,84;438,26;50,11;2,17;6,73;1,39;1053362,15;1348467,86;2287286,95
"412410 Santo Antônio da Platina";42919;17,02;219,01;37,41;0,35;12,18;5,40;3519721,30;6604147,82;9399753,27
"412420 Santo Antônio do Caiuá";2715;2,17;818,05;56,99;10,55;12,48;3,70;505546,40;1797178,59;2221007,74
"412430 Santo Antônio do Paraíso";2379;2,92;819,84;40,69;8,58;4,88;2,37;572292,40;1464101,52;1950401,77
"412440 Santo Antônio do Sudoeste";18972;3,98;275,65;37,37;7,66;38,90;2,34;2035319,89;2981398,71;5229690,24
"412450 Santo Inácio";5275;8,69;467,22;42,60;8,79;21,12;1,87;427108,16;2057147,22;2464566,73
"412460 São Carlos do Ivaí";6389;4,70;542,92;57,13;5,07;10,65;5,88;766505,60;2876116,85;3468706,55
"412470 São Jerônimo da Serra";11305;3,14;395,23;42,08;0,81;23,95;9,00;2102660,50;2297894,23;4468034,50
"412480 São João";10552;4,76;386,39;34,42;0,83;35,69;11,22;1154751,23;2938682,93;4077199,35
"412490 São João do Caiuá";5897;4,09;452,16;67,27;7,93;5,77;1,36;807144,34;1925733,42;2666374,30
"412500 São João do Ivaí";11397;6,25;360,59;42,93;4,87;29,19;4,00;1325733,85;2431251,12;4109672,50
"412510 São João do Triunfo";13803;3,70;290,88;58,68;1,06;10,08;0,71;1007399,25;2918042,34;4015021,09
"412520 São Jorge d'Oeste";9068;2,19;606,21;33,32;7,80;41,67;8,07;1021461,90;4394398,59;5497069,76
"412530 São Jorge do Ivaí";5511;6,67;434,34;55,73;0,67;27,75;1,37;394966,88;2008134,61;2393655,38
"412535 São Jorge do Patrocínio";5998;3,07;676,51;27,20;10,45;36,28;2,93;1603906,29;2532477,11;4057730,01
"412540 São José da Boa Vista";6475;4,20;449,30;35,31;0,83;7,53;3,65;803532,10;2094502,07;2909197,51
"412545 São José das Palmeiras";3809;2,22;466,04;55,25;13,05;24,31;1,52;377534,45;1415811,25;1775141,63
"412550 São José dos Pinhais";268807;22,78;630,38;37,79;1,88;40,40;2,67;25140942,01;146189630,31;169451578,25
"412555 São Manoel do Paraná";2100;1,37;859,79;43,77;7,28;26,61;0,68;323084,22;1539658,81;1805559,00
"412560 São Mateus do Sul";41617;14,99;317,42;62,78;1,07;11,82;5,20;1673887,72;12105519,70;13210261,65
"412570 São Miguel do Iguaçu";25872;6,67;461,75;15,52;0,29;70,86;2,59;2170701,82;10151515,36;11946406,87
"412575 São Pedro do Iguaçu";6431;3,29;412,45;44,55;4,59;30,91;1,18;469187,28;2094164,47;2652494,31
"412580 São Pedro do Ivaí";10220;7,06;308,44;24,10;9,02;37,16;4,34;809968,36;2418813,94;3152225,06
"412590 São Pedro do Paraná";2472;2,87;995,62;46,22;10,53;24,71;2,45;333608,56;2199636,95;2461169,11
"412600 São Sebastião da Amoreira";8632;4,42;411,39;55,06;2,56;25,02;0,31;901944,19;2561072,39;3551077,83
"412610 São Tomé";5372;3,67;505,94;47,21;6,47;29,78;4,85;652621,49;2072133,49;2717914,17
"412620 Sapopema";6726;3,06;427,99;27,55;2,61;34,40;6,48;977096,21;1826771,35;2878676,97
"412625 Sarandi";83724;11,17;162,42;55,77;11,53;20,68;6,33;4170563,66;10697874,26;13598317,95
"412627 Saudade do Iguaçu";5060;4,27;772,03;45,00;3,87;16,42;16,41;596664,78;3510435,97;3906473,65
"412630 Sengés";18463;7,68;283,78;37,17;0,15;16,17;7,04;692838,17;4574794,41;5239438,48
"412635 Serranópolis do Iguaçu";4555;3,45;671,93;50,41;6,84;25,73;0,63;521458,25;2616147,27;3060660,63
"412640 Sertaneja";5763;10,47;610,10;40,35;4,72;40,27;0,88;577017,23;2540729,29;3515992,83
"412650 Sertanópolis";15676;15,28;447,96;29,78;0,72;45,32;2,76;1645579,45;4616359,38;7022279,89
"412660 Siqueira Campos";18642;4,86;217,16;41,22;2,08;42,27;1,49;1001114,13;3387521,78;4048372,00
"412665 Sulina";3354;3,30;580,67;48,24;2,18;29,36;1,43;437284,97;1605132,96;1947576,45
"412667 Tamarana";12458;5,46;376,88;55,41;5,41;26,14;3,25;1545373,85;3286046,26;4695111,78
"412670 Tamboara";4695;4,11;489,25;47,60;4,81;14,27;0,21;987730,78;1503137,09;2297039,87
"412680 Tapejara";14711;8,10;329,08;51,73;5,69;22,03;0,10;938151,93;3991113,51;4841166,99
"412690 Tapira";5802;4,54;485,45;38,13;2,66;24,77;8,53;1200619,57;1751553,11;2816588,94
"412700 Teixeira Soares";10443;4,84;336,03;44,45;1,15;44,17;0,25;890963,12;2396883,54;3509169,40
"412710 Telêmaco Borba";70535;16,15;238,14;67,62;1,57;19,07;2,51;5059088,90;13654541,84;16797163,13
"412720 Terra Boa";15863;8,58;470,96;47,08;2,10;29,34;4,91;2854925,24;3123695,75;7470777,89
"412730 Terra Rica";15330;7,91;473,21;66,21;6,24;10,82;0,11;1684783,15;5488908,11;7254381,15
"412740 Terra Roxa";16794;8,42;289,46;34,73;7,70;38,48;6,40;637652,37;4205937,12;4861201,95
"412750 Tibagi";19414;15,78;394,64;51,32;1,43;18,99;0,56;1983395,19;5807351,70;7661507,85
"412760 Tijucas do Sul";14712;8,55;416,70;24,36;3,36;7,14;0,63;1649891,30;4605325,39;6130423,32
"412770 Toledo";120934;18,22;293,13;72,45;3,56;4,53;3,47;6855501,16;29689710,91;35449367,46
"412780 Tomazina";8703;4,26;324,69;29,03;16,76;45,43;0,30;1187865,11;1695461,68;2825769,47
"412785 Três Barras do Paraná";11824;3,17;481,07;65,08;4,23;10,58;2,55;1363838,40;4405728,40;5688222,00
"412788 Tunas do Paraná";6459;4,29;497,22;33,04;2,32;44,19;2,30;1105535,89;2222333,91;3211553,44
"412790 Tuneiras do Oeste";8671;5,16;396,34;39,63;2,74;32,16;1,96;854906,40;2238434,56;3436653,65
"412795 Tupãssi";7995;5,37;354,81;63,35;3,64;4,95;8,07;625608,67;2227921,61;2836680,23
"412796 Turvo";13719;3,98;393,27;52,22;4,82;13,98;2,73;1991201,61;3720956,10;5395310,08
"412800 Ubiratã";21479;8,05;295,58;42,71;0,97;34,46;7,41;2213077,95;4364401,85;6348681,27
"412810 Umuarama";101442;22,01;490,10;25,73;0,95;68,83;1,66;34523961,01;15938356,47;49716395,50
"412820 União da Vitória";53058;9,73;266,62;65,41;1,39;13,88;1,24;2646289,26;11501457,32;14146340,26
"412830 Uniflor";2474;2,01;699,56;43,07;3,16;37,22;3,68;263801,18;1500525,66;1730705,84
"412840 Uraí";11441;9,18;271,33;60,93;1,57;10,94;1,08;979573,98;2065635,81;3104279,93
"412853 Ventania";10105;6,57;536,26;58,09;0,83;7,34;6,02;1786970,25;3476155,52;5418911,32
"412855 Vera Cruz do Oeste";8921;3,94;346,15;48,76;6,86;25,86;6,39;1118885,74;1847787,32;3088015,25
"412860 Verê";7813;3,41;400,57;44,19;5,10;40,04;1,80;1049068,47;2075767,78;3129625,56
"412865 Virmond";3950;10,38;616,58;44,24;6,59;41,45;0,00;740886,14;1681286,38;2435482,18
"412870 Vitorino";6531;5,25;381,25;51,91;3,69;23,74;1,78;429674,94;2122776,45;2489953,55
"412850 Wenceslau Braz";19278;7,40;268,71;27,18;6,42;10,11;0,21;1949277,32;3513275,92;5180213,69
"412880 Xambrê";5975;5,13;475,56;45,66;6,52;16,18;9,78;1124941,56;1716133,95;2841491,60
"420005 Abdon Batista";2644;20,97;805,33;42,28;13,06;19,39;11,94;326027,25;1747376,67;2129294,75
"420010 Abelardo Luz";17151;4,52;454,46;57,70;4,47;22,92;4,68;3685198,49;4146833,27;7794429,52
"420020 Agrolândia";9439;8,39;343,92;59,17;0,70;10,10;3,78;964267,81;2316302,08;3246216,21
"420030 Agronômica";4954;5,31;473,80;57,99;5,61;13,33;11,18;581378,43;1848652,53;2347206,57
"420040 Água Doce";6970;15,97;543,30;57,01;2,41;11,83;11,93;1133032,78;2786701,25;3786791,42
"420050 Águas de Chapecó";6135;15,85;512,41;69,31;7,08;5,99;1,08;818292,63;2441652,41;3143650,31
"420055 Águas Frias";2416;2,99;739,26;50,47;8,85;13,37;1,30;309508,07;1507785,01;1786051,66
"420060 Águas Mornas";5617;8,53;461,34;69,74;5,43;9,01;3,44;905243,80;1584636,67;2591326,85
"420070 Alfredo Wagner";9452;5,80;377,46;45,76;0,00;16,54;7,37;1191935,06;1857400,41;3567751,79
"420075 Alto Bela Vista";1998;2,03;890,33;53,98;6,80;15,88;11,87;299042,66;1479706,22;1778888,72
"420080 Anchieta";6322;4,11;435,95;57,34;3,62;15,43;3,47;908147,40;1816079,77;2756092,94
"420090 Angelina";5210;4,04;399,63;62,58;3,50;2,14;0,21;671805,25;1422274,66;2082061,74
"420100 Anita Garibaldi";8496;2,82;331,47;59,47;16,72;14,15;0,32;953394,69;1814395,85;2816168,36
"420110 Anitápolis";3212;5,12;453,78;43,61;4,63;9,54;1,10;371598,17;1176203,76;1457538,30
"420120 Antônio Carlos";7537;8,95;641,11;56,59;19,65;15,35;1,22;757596,68;4070436,52;4832063,08
"420125 Apiúna";9683;7,45;416,31;66,13;7,54;8,55;3,61;858478,08;3145218,07;4031137,27
"420127 Arabutã";4196;2,97;583,15;49,53;7,55;11,31;13,00;661074,46;1801034,35;2446896,63
"420130 Araquari";25859;10,71;248,27;67,65;3,49;12,52;5,26;1972946,43;4129534,41;6419896,99
"420140 Araranguá";61817;15,79;220,50;26,22;5,62;10,97;3,27;6123114,72;8231744,04;13630450,00
"420150 Armazém";7821;3,38;304,20;45,14;11,47;21,78;1,17;593819,19;1679285,42;2379165,06
"420160 Arroio Trinta";3503;2,49;578,01;58,22;3,21;13,15;1,05;361868,50;1654367,44;2024776,15
"420165 Arvoredo";2257;2,19;851,55;49,51;11,79;17,11;4,35;361316,58;1520392,67;1921952,95
"420170 Ascurra";7449;7,90;432,26;42,62;6,82;18,05;14,33;895007,27;1978028,88;3219925,84
"420180 Atalanta";3290;2,27;577,79;58,07;17,18;10,71;0,93;387023,37;1544289,13;1900919,20
"420190 Aurora";5555;2,53;488,16;37,98;12,84;8,32;5,53;450962,43;2093080,45;2711719,26
"420195 Balneário Arroio do Silva";9858;17,01;289,74;55,45;14,25;17,42;7,84;845021,64;1973796,64;2856223,88
"420205 Balneário Barra do Sul";8613;14,97;437,86;65,27;4,96;6,42;8,14;740297,41;2839373,92;3771284,50
"420200 Balneário Camboriú";110747;31,08;598,74;38,09;2,72;46,33;4,42;19521426,49;48127432,83;66308239,97
"420207 Balneário Gaivota";8448;17,59;304,93;66,16;5,44;10,64;2,89;751449,03;1741542,29;2576021,36
"421280 Balneário Piçarras";17551;19,62;417,23;79,45;2,77;3,87;2,22;1974293,13;5543771,81;7322742,22
"420208 Bandeirante";2885;3,35;550,07;52,76;9,89;14,29;7,22;414657,73;1215867,62;1586953,59
"420209 Barra Bonita";1860;1,29;781,30;47,57;7,36;13,61;5,72;267759,04;1165525,85;1453220,96
"420210 Barra Velha";22912;18,81;359,63;78,59;6,28;6,79;2,22;1813966,15;6226596,67;8239751,80
"420213 Bela Vista do Toldo";6026;1,86;388,64;61,24;5,40;8,20;0,91;1093494,88;1348412,22;2341971,09
"420215 Belmonte";2639;3,61;705,75;47,61;5,37;27,23;3,54;390901,66;1553428,48;1862480,16
"420220 Benedito Novo";10433;7,27;293,12;57,32;6,48;13,15;0,69;946228,60;2228931,54;3058097,10
"420230 Biguaçu";58983;13,09;484,53;55,29;3,66;8,64;23,74;8231206,08;19146552,95;28579048,16
"420240 Blumenau";312634;18,10;629,95;40,11;1,35;48,18;0,98;110205701,49;88870922,96;196944390,06
"420243 Bocaina do Sul";3302;3,06;657,82;38,00;4,64;24,12;20,02;592045,54;1613838,02;2172132,99
"420250 Bom Jardim da Serra";4419;20,64;590,39;62,58;8,68;10,87;4,03;683040,49;2076597,87;2608934,99
"420253 Bom Jesus";2563;4,01;777,86;55,29;11,49;15,78;5,02;445297,69;1546002,55;1993653,36
"420257 Bom Jesus do Oeste";2131;2,74;645,72;58,55;5,71;9,04;4,79;266658,54;1154559,08;1376032,62
"420260 Bom Retiro";9017;6,25;373,05;43,44;16,51;6,06;6,92;1260681,33;2055269,81;3363835,57
"420245 Bombinhas";14721;39,86;468,38;67,40;2,06;14,55;3,92;2281257,27;5293111,10;6894968,72
"420270 Botuverá";4527;4,26;422,70;52,49;14,67;6,57;10,16;373436,18;1613158,88;1913567,04
"420280 Braço do Norte";29350;10,55;299,25;44,14;12,38;12,47;7,14;2676035,93;5669494,53;8782853,12
"420285 Braço do Trombudo";3478;4,62;565,41;59,14;7,39;13,94;10,20;328235,12;1738973,30;1966479,45
"420287 Brunópolis";2813;4,72;697,78;32,81;17,17;22,27;6,96;395608,82;1606827,66;1962849,17
"420290 Brusque";107763;15,47;355,72;44,77;3,14;36,21;8,29;16851222,46;21343494,94;38333411,79
"420300 Caçador";71333;9,54;277,51;60,02;7,48;20,55;3,32;8158194,67;12210102,22;19795374,48
"420310 Caibi";6209;5,50;452,14;44,33;7,82;12,18;7,96;984793,15;1829237,83;2807308,07
"420315 Calmon";3381;2,68;644,09;54,67;6,96;14,78;3,14;725292,39;1462456,06;2177673,94
"420320 Camboriú";63966;13,97;255,60;54,53;6,30;7,06;17,05;6723198,30;8808422,98;16349772,46
"420330 Campo Alegre";11757;8,38;336,75;62,65;7,50;16,61;3,18;851110,23;3274277,39;3959131,60
"420340 Campo Belo do Sul";7439;9,72;432,81;61,31;6,75;5,27;5,55;1093297,32;2074169,88;3219647,53
"420350 Campo Erê";9295;11,95;450,34;48,79;8,56;18,86;14,73;1635283,10;2483027,11;4185931,77
"420360 Campos Novos";33073;7,07;414,73;60,80;4,53;13,39;6,58;5391726,35;9611384,91;13716458,89
"420370 Canelinha";10726;6,15;324,26;73,91;9,59;2,47;0,27;1465577,81;2184358,27;3478022,95
"420380 Canoinhas";52852;11,09;386,99;43,59;5,66;28,50;1,38;9138697,47;11860313,25;20453294,72
"420325 Capão Alto";2733;15,19;789,02;49,98;12,08;11,33;7,60;412808,14;1733381,45;2156381,05
"420390 Capinzal";20919;6,90;318,49;31,69;7,63;51,67;1,89;1574458,70;5031472,67;6662429,61
"420395 Capivari de Baixo";21913;12,09;459,23;54,63;16,37;11,53;3,32;2546393,54;7918002,53;10063039,71
"420400 Catanduvas";9652;9,45;469,39;62,46;7,97;17,66;6,69;1088669,34;3066560,45;4530558,91
"420410 Caxambu do Sul";4346;3,63;675,52;56,57;7,18;13,14;4,78;780381,34;2177509,61;2935799,71
"420415 Celso Ramos";2765;2,35;714,29;56,64;12,95;13,65;2,28;379354,46;1448462,67;1975005,51
"420417 Cerro Negro";3541;7,17;463,91;53,22;9,80;16,70;7,20;449522,21;1351390,12;1642693,48
"420419 Chapadão do Lageado";2777;2,08;595,67;57,32;7,37;6,53;7,02;339169,06;1346120,38;1654185,14
"420420 Chapecó";186336;15,29;595,59;35,95;3,00;46,81;3,80;71124645,84;40204515,41;110980727,58
"420425 Cocal do Sul";15269;8,93;440,55;62,87;10,37;10,96;4,33;2133767,61;4476175,63;6726688,96
