Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2019
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"150420 Marabá";275086;12,15;722,35;46,99;6,18;16,03;2,60;55838013,81;141352754,29;198707252,75
"150430 Maracanã";29429;0,58;415,80;54,67;0,87;8,42;2,80;7175743,66;3371401,68;12236647,28
"150440 Marapanim";28220;2,45;334,97;78,48;1,97;3,73;0,06;6196681,48;2974761,03;9452876,20
"150442 Marituba";129321;7,99;493,40;59,75;0,00;7,64;3,44;35801494,38;18909762,34;63806724,25
"150445 Medicilândia";31213;6,44;415,43;54,60;5,58;23,44;1,55;6838479,36;5740442,77;12966971,44
"150450 Melgaço";27415;2,39;394,11;55,53;4,75;2,40;4,40;6368473,91;5679895,58;10804612,57
"150460 Mocajuba";30736;3,84;438,97;59,77;3,49;3,79;3,17;6898900,76;4408637,33;13492189,29
"150470 Moju";80988;5,37;315,98;47,15;0,00;15,82;0,96;11918139,59;9916938,13;25590546,46
"150475 Mojuí dos Campos";15982;8,05;465,88;60,68;7,50;7,22;11,98;2188887,38;4392178,84;7445657,14
"150480 Monte Alegre";57900;3,85;526,61;53,90;10,28;20,30;3,09;10289772,20;10833892,16;30490477,84
"150490 Muaná";39783;2,80;240,25;54,91;0,00;6,63;1,67;7210417,17;3124658,75;9558025,42
"150495 Nova Esperança do Piriá";21291;2,00;518,78;62,70;0,00;9,36;6,04;5802964,10;2743491,00;11045275,12
"150497 Nova Ipixuna";16499;4,06;535,98;41,78;11,71;22,48;0,40;4380629,67;4078732,09;8843181,02
"150500 Nova Timboteua";15218;2,17;509,90;51,58;0,00;8,31;7,36;5166931,00;2618546,43;7759650,18
"150503 Novo Progresso";25758;8,90;687,06;64,50;2,84;16,36;1,07;6488391,67;8906163,56;17697381,45
"150506 Novo Repartimento";74602;5,26;486,38;59,90;0,00;16,49;0,80;16371593,62;13185528,03;36285248,55
"150510 Óbidos";51964;1,89;392,52;58,82;2,43;16,76;15,87;12229510,14;6286135,45;20397115,12
"150520 Oeiras do Pará";32168;2,72;438,60;48,21;3,67;3,15;21,08;7840971,19;6187399,82;14108849,91
"150530 Oriximiná";72160;10,74;806,21;33,72;6,02;11,66;4,62;16585235,76;32865501,05;58176386,20
"150540 Ourém";17721;4,27;703,15;25,19;11,34;8,29;27,52;8933612,40;7088141,15;12460596,39
"150543 Ourilândia do Norte";32319;7,88;679,41;40,63;2,68;35,92;3,47;11159709,63;9301926,43;21957731,96
"150548 Pacajá";46986;4,08;421,92;66,54;3,61;13,66;2,55;10152126,20;6147295,98;19824320,14
"150549 Palestina do Pará";7596;2,40;732,20;33,24;4,60;3,35;11,34;3409814,12;1978555,45;5561764,18
"150550 Paragominas";111764;6,32;646,83;56,46;4,75;21,37;2,98;22892759,64;40330396,00;72292041,86
"150553 Parauapebas";202882;10,26;1516,76;56,87;8,63;19,65;1,62;39365888,86;250034505,54;307723739,46
"150555 Pau D'Arco";5557;2,92;1422,99;40,27;0,00;26,10;13,25;6291594,72;1633517,68;7907549,37
"150560 Peixe-Boi";8073;1,69;591,80;35,45;0,65;11,78;12,75;3534002,26;1741289,93;4777639,52
"150563 Piçarra";12983;1,95;644,91;59,14;6,70;14,57;1,36;3197425,86;3618767,24;8372922,38
"150565 Placas";30293;1,85;484,00;45,17;1,68;10,58;3,77;11315188,01;6742260,85;14661724,71
"150570 Ponta de Pedras";30608;3,19;382,49;44,62;4,01;6,84;23,15;6039593,28;3253606,07;11707144,57
"150580 Portel";61126;2,74;337,52;53,32;3,50;6,44;11,04;10174993,85;5387650,74;20631036,83
"150590 Porto de Moz";40458;0,83;459,60;32,30;3,20;7,07;14,93;11070644,81;4386331,61;18594444,73
"150600 Prainha";29886;2,21;373,38;53,45;0,00;13,99;5,91;6322604,66;4405394,60;11158842,79
"150610 Primavera";10792;6,48;770,44;56,39;1,93;23,46;0,00;9118970,14;3657880,00;8314553,42
"150611 Quatipuru";13512;0,77;338,84;64,11;0,00;4,35;2,23;2431812,14;2404530,89;4578458,71
"150613 Redenção";83997;9,31;498,18;52,04;8,19;29,25;1,28;20809602,25;15408754,56;41845309,72
"150616 Rio Maria";18186;6,84;676,19;46,11;6,85;25,00;8,58;6623407,02;5025976,33;12297177,05
"150618 Rondon do Pará";51903;6,43;393,00;66,63;2,11;15,31;2,47;10430356,44;12377580,26;20397954,02
"150619 Rurópolis";49503;7,71;357,06;53,37;4,38;19,19;4,81;8025445,59;7670106,70;17675743,94
"150620 Salinópolis";40424;10,82;614,92;69,01;5,32;8,83;3,24;11696154,72;8486786,00;24857628,97
"150630 Salvaterra";23424;2,58;369,06;37,84;4,82;5,77;9,77;3472449,65;3321519,56;8644969,80
"150635 Santa Bárbara do Pará";20704;2,79;479,20;50,93;3,33;5,64;5,35;5145401,84;4564610,04;9921362,47
"150640 Santa Cruz do Arari";9939;3,50;490,89;46,11;0,49;4,12;11,11;3497851,38;2255097,31;4878965,78
"150650 Santa Isabel do Pará";69746;5,91;413,38;41,39;7,73;10,96;4,34;15573243,02;8606519,04;28831327,86
"150655 Santa Luzia do Pará";19852;2,17;482,56;43,29;10,36;1,93;6,31;9653800,55;2944449,86;9579849,68
"150658 Santa Maria das Barreiras";21042;5,35;508,49;58,32;3,88;22,09;1,19;5707891,64;4765194,13;10699669,11
"150660 Santa Maria do Pará";24725;1,77;488,71;53,42;0,00;21,17;5,14;6040695,02;3593073,67;12083232,50
"150670 Santana do Araguaia";71187;4,29;366,61;39,62;1,29;21,77;3,12;17228594,01;8854770,02;26097701,12
"150680 Santarém";302667;10,56;506,52;40,52;2,57;49,71;4,09;93393368,44;49250629,88;153305641,54
"150690 Santarém Novo";6664;0,27;540,07;29,89;0,00;9,95;0,06;2435124,72;1815936,17;3599030,78
"150700 Santo Antônio do Tauá";31038;9,69;349,17;61,85;6,04;11,22;0,00;5842014,09;5199321,73;10837413,53
"150710 São Caetano de Odivelas";17970;1,98;439,50;41,21;0,00;11,77;12,86;4660503,47;4811732,54;7897735,97
"150715 São Domingos do Araguaia";25358;1,56;396,00;54,75;3,38;7,03;3,36;5545015,12;6244232,67;10041655,40
"150720 São Domingos do Capim";31837;2,22;527,74;34,50;1,03;10,40;15,53;12691105,13;3733649,07;16801691,20
"150730 São Félix do Xingu";124763;6,60;314,43;45,46;3,08;16,14;3,26;20916327,88;14919406,38;39228800,97
"150740 São Francisco do Pará";15833;2,60;491,64;61,82;0,65;2,99;0,50;4117762,98;2433900,00;7784078,97
"150745 São Geraldo do Araguaia";24991;2,68;618,25;72,50;0,00;5,70;4,05;7926308,44;5244284,98;15450595,23
"150746 São João da Ponta";6059;1,34;675,71;47,46;7,90;7,04;14,00;1831507,63;2124972,05;4094136,17
"150747 São João de Pirabas";22842;4,95;82,20;69,61;0,00;4,25;2,64;5693866,91;317681,54;1877697,93
"150750 São João do Araguaia";13940;4,00;464,86;78,92;0,00;7,40;1,61;4388205,03;6340538,51;6480084,82
"150760 São Miguel do Guamá";58328;2,19;506,80;32,35;0,00;24,91;10,84;18888034,55;6824684,09;29560490,92
"150770 São Sebastião da Boa Vista";26301;2,69;433,89;57,13;1,81;9,83;7,78;4057530,02;3738586,46;11411666,02
"150775 Sapucaia";5849;2,78;740,02;60,26;8,55;17,71;0,89;1369548,36;2089632,81;4328386,17
"150780 Senador José Porfírio";11839;3,50;577,92;57,34;1,05;4,00;0,32;5037784,19;3059774,58;6842034,96
"150790 Soure";25181;2,17;413,82;47,85;7,00;4,32;5,26;6757044,66;3986318,07;10420373,42
"150795 Tailândia";103664;5,93;285,50;45,40;7,38;13,23;5,47;12353276,91;16949748,36;29596355,49
"150796 Terra Alta";11591;2,15;443,31;66,57;0,00;6,40;0,63;5268587,77;2183825,25;5138377,55
"150797 Terra Santa";18619;3,06;546,14;69,07;3,92;12,84;2,84;5810981,36;4995114,66;10168540,82
"150800 Tomé-Açu";62854;4,85;432,95;42,28;0,44;25,88;4,75;15076831,47;8848810,19;27212710,88
"150803 Tracuateua";30656;0,65;388,41;57,74;4,11;4,89;0,99;8256800,14;3464613,05;11907029,14
"150805 Trairão";18807;5,62;475,50;53,82;11,43;19,55;0,20;3988632,08;4770803,48;8942686,05
"150808 Tucumã";39059;5,08;646,36;43,20;4,29;29,54;2,95;10592975,47;7129197,73;25246131,18
"150810 Tucuruí";112148;4,63;728,32;61,52;0,57;19,43;2,31;47773761,01;26360350,05;81679531,25
"150812 Ulianópolis";57632;4,00;464,10;44,11;0,14;35,78;7,76;19723216,73;6824914,86;26747116,51
"150815 Uruará";45517;9,43;583,40;43,05;1,55;17,53;1,65;16146658,21;7023469,21;26554808,44
"150820 Vigia";53191;2,24;335,04;49,61;0,00;12,58;3,46;9438947,91;8025017,07;17821127,51
"150830 Viseu";61049;2,77;346,21;29,27;7,35;15,15;5,70;13511810,98;9916618,82;21136036,55
"150835 Vitória do Xingu";14987;31,92;1775,24;47,04;7,47;17,07;0,60;5263220,91;20666383,90;26605466,20
"150840 Xinguara";44410;6,92;822,38;55,29;8,24;23,68;2,41;22454173,11;14438024,95;36522033,82
"160010 Amapá";9029;2,37;577,08;47,29;13,73;7,77;12,74;3486699,62;1193247,95;5210447,98
"160020 Calçoene";10926;3,35;415,87;65,92;5,76;5,44;0,00;3246451,17;1702912,06;4543843,23
"160021 Cutias";5864;0,28;506,87;62,87;0,00;2,11;5,30;2752519,40;893575,10;2972303,11
"160023 Ferreira Gomes";7591;4,50;999,38;36,14;4,79;13,01;8,73;3687565,95;4875560,73;7586322,12
"160025 Itaubal";5387;2,41;692,79;42,40;6,56;6,80;12,18;2555580,05;1448114,11;3732033,05
"160027 Laranjal do Jari";49446;3,52;432,08;62,59;10,85;4,40;0,56;16312102,41;5238632,25;21364408,22
"160030 Macapá";493634;16,89;329,51;61,18;0,75;6,53;4,68;71016187,90;85764593,36;162657802,51
"160040 Mazagão";21206;0,87;610,14;21,67;6,48;4,40;41,21;3543904,33;4669338,82;12938531,22
"160050 Oiapoque";26627;0,35;258,55;40,49;7,26;29,56;6,64;7954621,72;2606360,09;6884533,22
"160015 Pedra Branca do Amapari";15931;20,74;1045,72;32,14;5,09;4,81;25,68;4968109,30;9324480,31;16659409,73
"160053 Porto Grande";21484;3,66;593,83;46,42;0,72;2,77;31,99;6918394,87;2811478,57;12757848,98
"160055 Pracuúba";4993;0,69;422,59;86,36;2,62;3,14;3,60;1551633,47;1022176,87;2110000,37
"160060 Santana";119610;15,62;346,92;64,32;13,45;6,47;10,61;21877885,49;13086255,81;41494907,01
"160005 Serra do Navio";5306;2,56;766,17;42,11;4,51;7,66;4,70;2756067,68;1535026,66;4065317,74
"160070 Tartarugalzinho";16855;1,78;466,51;45,08;4,37;11,51;17,21;5286570,78;2098674,73;7863034,72
"160080 Vitória do Jari";15605;1,39;516,45;26,38;15,90;4,34;15,55;5523514,29;2386620,83;8059242,43
"170025 Abreulândia";2564;4,50;1201,19;40,58;2,74;14,18;16,36;1402794,25;1523752,43;3079855,40
"170030 Aguiarnópolis";6572;3,07;582,02;53,31;7,26;15,71;0,19;2368029,89;2073530,54;3825022,88
"170035 Aliança do Tocantins";5434;5,24;646,85;57,96;0,00;20,39;2,86;1846048,95;2006346,44;3515007,14
"170040 Almas";7131;2,53;639,40;41,84;2,62;27,53;2,40;3120111,51;2086149,03;4559582,52
"170070 Alvorada";8427;4,04;803,18;31,33;10,23;18,64;18,53;3417519,24;3980560,21;6768406,87
"170100 Ananás";9607;5,00;619,42;55,58;6,88;20,09;2,34;3337590,18;2774800,07;5950752,53
"170105 Angico";3417;2,07;894,43;32,32;0,06;22,13;15,89;2105244,06;1343170,11;3056267,49
"170110 Aparecida do Rio Negro";4741;3,56;696,08;60,37;0,46;17,52;7,97;1953441,06;1517258,59;3300111,71
"170130 Aragominas";5786;2,05;655,21;49,47;2,95;6,42;11,08;3716154,88;1379241,36;3791039,39
"170190 Araguacema";7016;4,20;812,51;59,23;0,05;6,37;2,68;3475246,18;2252881,47;5700599,70
"170200 Araguaçu";8567;6,39;644,26;39,39;2,14;21,92;11,54;3248918,20;2480800,77;5519394,75
"170210 Araguaína";177517;12,35;610,58;48,17;1,39;43,95;1,54;68482818,62;45896158,23;108389216,48
"170215 Araguanã";5663;1,82;769,02;56,67;4,87;13,79;8,95;2052775,81;1619471,50;4354951,54
"170220 Araguatins";35346;5,18;473,51;55,50;0,00;12,76;18,24;12685062,52;5882351,78;16736841,29
"170230 Arapoema";6670;6,05;535,57;34,00;22,97;10,98;8,97;1436517,79;1247368,84;3572241,70
"170240 Arraias";10601;14,49;601,63;41,28;0,00;15,73;15,58;2771053,62;2918639,78;6377895,14
"170255 Augustinópolis";18178;4,27;478,75;56,41;0,01;13,37;3,55;5987048,95;3487201,70;8702723,09
"170270 Aurora do Tocantins";3731;1,54;765,95;40,90;0,00;14,97;3,41;1478513,25;1665774,83;2857772,75
"170290 Axixá do Tocantins";9725;3,36;563,44;66,57;0,00;5,51;3,93;4364779,78;1559013,84;5479488,62
"170300 Babaçulândia";10662;2,97;430,74;52,29;0,37;16,27;5,37;3304964,13;1796117,97;4592525,39
"170305 Bandeirantes do Tocantins";3512;1,59;1071,60;40,78;5,23;9,32;32,48;1869294,42;1730673,03;3763460,20
"170307 Barra do Ouro";4549;3,17;661,68;58,78;0,15;10,09;4,37;1404141,20;1721605,40;3009998,47
"170310 Barrolândia";5614;3,90;690,58;55,05;5,79;20,47;0,38;2088681,00;1586303,14;3876923,84
"170320 Bernardo Sayão";4469;3,60;717,35;46,78;3,40;20,04;9,53;1421416,84;1578262,83;3205852,08
"170330 Bom Jesus do Tocantins";4779;3,22;588,69;53,69;2,42;11,74;9,14;1580594,56;1326161,82;2813348,34
"170360 Brasilândia do Tocantins";2191;2,22;1246,25;61,73;4,89;10,16;1,24;1092826,93;1708937,75;2730540,06
"170370 Brejinho de Nazaré";5475;9,81;745,65;44,64;0,97;25,14;0,91;2070450,11;1899684,39;4082435,26
"170380 Buriti do Tocantins";11197;1,37;461,33;51,54;3,73;13,60;4,90;3577820,70;2022176,21;5165460,13
"170382 Cachoeirinha";2266;1,28;1185,63;38,68;0,00;20,00;12,98;1281854,66;1488502,45;2686641,68
"170384 Campos Lindos";9917;2,97;519,51;49,60;4,94;10,82;4,26;3127519,17;2757460,71;5151964,45
"170386 Cariri do Tocantins";4321;6,54;1496,73;37,74;5,88;32,05;15,32;2613460,17;3339531,96;6467377,76
"170388 Carmolândia";2556;1,19;1161,49;50,43;5,19;17,15;12,07;1081766,29;2092438,46;2968765,96
"170389 Carrasco Bonito";4059;1,91;868,45;51,81;0,11;12,99;11,44;2106920,50;1448271,02;3525046,23
"170390 Caseara";5295;7,92;851,54;58,39;1,73;24,84;5,17;1891367,42;1995747,91;4508896,25
"170410 Centenário";2874;4,36;825,66;37,93;4,49;27,92;2,28;1104197,50;1340689,80;2372946,04
"170510 Chapada da Natividade";3334;7,15;844,92;49,15;0,03;27,98;1,28;1304570,59;1597659,69;2816961,47
"170460 Chapada de Areia";1401;0,75;1944,20;36,42;2,87;19,10;25,98;1003364,20;1291196,12;2723817,99
"170550 Colinas do Tocantins";34990;7,27;666,76;61,64;7,73;11,89;1,36;15350204,51;6308899,90;23329975,99
"171670 Colméia";8270;3,01;692,24;44,48;3,49;20,88;1,38;4164934,98;2329946,46;5724845,18
"170555 Combinado";4843;1,86;699,23;43,49;0,00;14,47;1,10;2321369,17;1343703,24;3386350,55
"170560 Conceição do Tocantins";4124;3,85;888,35;41,35;0,00;11,72;4,31;2155939,97;1499553,18;3663565,69
"170600 Couto Magalhães";5536;2,68;602,64;65,38;5,04;10,87;0,50;2155162,35;1814101,56;3336222,44
"170610 Cristalândia";7300;3,86;609,60;43,05;3,18;27,93;2,10;3548265,13;1928110,91;4450108,78
"170625 Crixás do Tocantins";1708;7,90;1417,60;54,71;7,15;18,75;2,97;1078283,35;1480676,78;2421268,93
"170650 Darcinópolis";6018;4,33;609,53;45,77;4,74;19,38;11,94;2599068,53;2180552,06;3668140,51
"170700 Dianópolis";21850;6,35;500,64;63,69;8,18;6,68;5,45;6856382,41;5361060,19;10938921,81
"170710 Divinópolis do Tocantins";6856;5,36;734,07;51,53;4,20;26,70;5,23;4013391,62;1942880,76;5032756,07
"170720 Dois Irmãos do Tocantins";7211;4,60;679,88;45,60;2,68;25,16;14,90;3651893,35;2095534,85;4902581,78
"170730 Dueré";4687;5,80;1081,61;53,08;2,10;22,86;9,67;2465525,23;2365339,32;5069508,38
"170740 Esperantina";10851;1,55;590,63;26,53;0,02;14,05;10,93;4161482,36;2642456,26;6408938,19
"170755 Fátima";3841;3,41;941,34;48,64;6,31;27,21;2,32;1847482,35;2221575,56;3615698,32
"170765 Figueirópolis";5284;5,62;773,32;54,06;0,00;24,62;0,51;2283662,92;2194522,36;4086240,18
"170770 Filadélfia";8837;0,92;499,12;56,07;1,97;13,88;13,42;3060433,22;2091536,81;4410721,46
"170820 Formoso do Araguaia";18482;6,19;600,74;60,07;0,00;14,31;3,08;5772538,32;4258842,14;11102865,67
"170825 Fortaleza do Tabocão";2576;4,63;1438,65;50,74;7,54;18,18;4,57;1034064,69;2353683,34;3705972,11
"170830 Goianorte";5116;4,96;835,66;33,89;1,08;22,24;20,79;4755022,34;1628600,75;4275236,25
"170900 Goiatins";12942;5,61;463,25;49,49;6,78;7,54;0,50;4203002,20;2466427,00;5995428,34
"170930 Guaraí";25677;11,33;575,20;68,77;6,74;8,10;7,07;4834855,31;7798263,16;14769289,69
"170950 Gurupi";85737;9,78;568,04;0,00;0,00;0,00;0,00;33117385,59;24152768,69;48701961,14
"170980 Ipueiras";1977;1,90;1275,39;32,64;0,39;22,27;0,00;1218144,72;1985221,02;2521438,28
"171050 Itacajá";7414;3,08;626,63;62,15;2,33;19,96;3,85;2768259,80;1878713,92;4645821,79
"171070 Itaguatins";5896;2,27;513,67;56,73;0,98;8,59;6,22;2277743,25;1580979,75;3028582,31
"171090 Itapiratins";3758;2,69;905,98;46,59;7,09;18,91;3,48;2425167,49;1483557,03;3404657,89
"171110 Itaporã do Tocantins";2435;3,33;1434,19;31,64;5,00;18,21;15,81;1040418,67;1494873,27;3492240,70
"171150 Jaú do Tocantins";3819;3,75;896,57;46,68;0,35;18,11;3,04;1965514,79;1603174,41;3424005,64
"171180 Juarina";2202;2,38;1111,62;48,84;0,00;11,74;3,76;1218959,48;1471978,29;2447791,31
"171190 Lagoa da Confusão";13034;7,93;600,51;60,98;3,09;17,95;1,56;3052307,58;4184170,62;7827030,46
"171195 Lagoa do Tocantins";4237;2,88;578,74;63,77;0,00;9,92;1,22;1217081,84;1282425,64;2452129,36
"171200 Lajeado";3101;2,37;2258,18;49,73;2,70;14,73;4,02;2162524,67;4539064,98;7002621,60
"171215 Lavandeira";1892;1,58;1499,09;33,00;0,07;25,60;11,65;1297224,15;1398534,44;2836285,46
"171240 Lizarda";3748;2,29;831,43;50,85;0,00;18,95;17,09;1722356,90;1359332,57;3116198,66
"171245 Luzinópolis";3060;1,73;923,41;41,94;7,50;15,36;8,70;1171423,87;1370632,76;2825649,65
"171250 Marianópolis do Tocantins";5094;9,15;777,51;55,13;2,95;16,44;5,17;1899103,14;1951059,35;3960618,40
"171270 Mateiros";2638;4,22;1415,33;37,62;0,00;32,30;19,09;903577,42;2282211,62;3733639,58
"171280 Maurilândia do Tocantins";3403;0,93;982,48;41,98;0,03;10,45;7,62;1718610,78;1782887,78;3343385,39
"171320 Miracema do Tocantins";18566;7,29;785,16;50,75;3,34;17,07;6,40;8933983,36;6907544,24;14577354,63
"171330 Miranorte";13375;7,88;633,75;47,18;0,00;20,63;5,58;5047617,64;3682271,27;8476402,20
"171360 Monte do Carmo";7827;4,50;650,59;45,70;3,71;9,47;10,06;2899409,66;1955050,00;5092189,24
"171370 Monte Santo do Tocantins";2263;2,00;924,89;35,10;3,07;38,24;0,08;971940,61;1310537,53;2093031,86
"171395 Muricilândia";3514;0,89;729,35;48,11;4,12;19,13;4,59;1132899,31;1410480,63;2562941,07
"171420 Natividade";9239;7,52;708,58;39,70;0,08;34,34;6,04;4283824,97;2758402,60;6546570,02
"171430 Nazaré";3959;1,43;1012,20;44,36;0,00;15,59;6,28;2413237,50;1733737,29;4007303,68
"171488 Nova Olinda";11719;4,82;456,27;59,99;3,56;15,34;0,75;2428639,07;3106581,44;5347067,59
"171500 Nova Rosalândia";4215;5,52;994,91;42,77;4,83;11,65;5,68;2078410,21;2413745,13;4193542,72
"171510 Novo Acordo";4287;2,75;874,29;50,21;0,00;18,41;3,35;2445400,79;1672264,02;3748085,39
"171515 Novo Alegre";2332;1,98;1452,14;43,55;1,64;14,73;8,56;1888189,76;1905706,65;3386399,63
"171525 Novo Jardim";2698;3,11;840,16;50,55;2,16;13,95;12,22;789123,32;1298931,94;2266751,61
"171550 Oliveira de Fátima";1106;4,13;1713,04;29,05;6,97;26,33;10,75;754751,84;1441676,38;1894620,39
"172100 Palmas";291855;22,18;812,06;61,02;3,02;13,68;1,53;107068146,68;120656317,14;237003154,68
"171570 Palmeirante";5919;6,28;631,31;63,90;5,25;17,38;0,29;1289665,77;2542097,92;3736706,75
"171380 Palmeiras do Tocantins";6570;1,49;611,96;41,41;0,10;15,48;10,38;2889324,72;1707658,63;4020607,83
"171575 Palmeirópolis";7641;5,49;782,92;50,74;2,44;17,29;14,92;3411072,95;2645739,01;5982276,02
"171610 Paraíso do Tocantins";50602;10,14;535,50;71,63;4,83;7,51;3,21;17304341,56;11120119,89;27097531,91
"171620 Paranã";10461;7,82;791,11;39,94;4,03;27,74;8,71;4307795,76;4810801,66;8275822,46
"171630 Pau D'Arco";4831;3,77;746,53;43,24;4,92;16,40;19,30;1909281,10;1510001,29;3606502,97
"171650 Pedro Afonso";13380;3,71;497,99;60,65;3,38;9,54;1,81;4508646,42;4571254,93;6663139,12
"171660 Peixe";11623;5,48;822,51;32,91;0,00;44,05;0,66;5305054,99;4961122,34;9559988,58
"171665 Pequizeiro";5443;1,59;789,39;46,44;0,00;21,13;9,42;2975029,25;3053569,38;4296666,37
"171700 Pindorama do Tocantins";4464;2,87;816,05;49,17;0,00;20,14;14,05;2121018,87;1417324,30;3642849,79
"171720 Piraquê";3023;1,79;709,37;66,61;1,28;14,44;5,91;776857,15;1758462,80;2144416,63
"171750 Pium";7564;4,83;855,38;43,58;0,00;13,84;15,43;3585670,86;3107920,28;6470064,67
"171780 Ponte Alta do Bom Jesus";4601;7,67;688,32;54,46;0,00;18,91;0,84;1655614,93;1901156,38;3166957,37
"171790 Ponte Alta do Tocantins";7961;6,17;459,16;100,00;0,00;0,00;0,00;2341149,43;1599706,24;3655388,92
"171800 Porto Alegre do Tocantins";3108;2,92;913,97;45,97;8,02;23,81;5,24;1388792,82;1542871,17;2840633,54
"171820 Porto Nacional";52700;15,57;739,32;53,54;0,81;20,89;5,27;26340162,34;17307812,92;38962221,99
"171830 Praia Norte";8365;3,07;591,53;32,42;0,00;42,70;0,88;3157227,94;1745687,04;4948146,93
"171840 Presidente Kennedy";3692;3,16;942,31;47,19;2,70;13,37;15,76;1948617,47;1540699,09;3479015,57
"171845 Pugmil";2659;4,66;972,95;53,24;0,00;14,67;7,37;1283030,84;1739876,99;2587067,55
"171850 Recursolândia";4244;0,52;609,65;50,05;2,69;16,23;1,99;1267826,89;1318614,10;2587370,55
"171855 Riachinho";4604;2,44;730,33;42,96;0,26;15,26;6,84;1723204,96;1088214,96;3362445,46
"171865 Rio da Conceição";2088;0,56;1160,34;39,33;3,98;12,06;6,03;1969664,72;1487138,84;2422787,85
"171870 Rio dos Bois";2811;1,53;810,09;38,31;2,60;15,35;0,56;1100019,32;1402448,83;2277160,83
"171875 Rio Sono";6468;6,65;674,41;56,27;0,02;21,00;5,47;2885948,44;2137094,70;4362072,27
"171880 Sampaio";4627;1,09;511,65;57,27;0,00;20,17;0,20;1162093,63;1389963,24;2367382,42
"171884 Sandolândia";3378;3,61;979,00;38,49;3,08;20,56;0,08;1889175,02;1714965,66;3307077,31
"171886 Santa Fé do Araguaia";7426;3,39;520,91;54,27;5,30;10,96;5,44;3828890,40;1663101,44;3868290,92
"171888 Santa Maria do Tocantins";3381;2,36;740,68;48,41;0,00;15,91;7,99;1517390,69;1432815,47;2504249,05
"171889 Santa Rita do Tocantins";2344;9,13;1139,57;46,58;1,33;21,85;4,54;1321274,25;1736765,31;2671146,66
"171890 Santa Rosa do Tocantins";4811;12,04;893,19;45,51;0,28;21,59;9,17;2158239,35;2214201,02;4297123,44
"171900 Santa Tereza do Tocantins";2834;3,53;766,44;57,61;0,00;20,27;0,10;1060439,41;1285106,74;2172100,03
"172000 Santa Terezinha do Tocantins";2528;0,97;1141,42;29,08;0,00;31,17;11,61;2099596,22;1356843,41;2885521,54
"172010 São Bento do Tocantins";5256;2,52;783,19;40,05;5,95;16,71;7,78;2049100,61;1659811,09;4116439,13
"172015 São Félix do Tocantins";1572;1,49;1608,76;47,38;1,10;12,90;1,54;912619,49;1767584,43;2528974,19
"172020 São Miguel do Tocantins";11967;2,43;545,55;45,29;0,00;7,43;12,47;5539571,51;1748024,31;6528591,44
"172025 São Salvador do Tocantins";3070;2,54;1015,08;50,60;0,03;18,94;9,05;1132527,56;1937392,66;3116287,06
"172030 São Sebastião do Tocantins";4757;1,44;751,07;41,52;0,00;14,86;2,27;1837191,05;1668618,03;3572845,11
"172049 São Valério";4017;4,92;966,00;52,48;0,60;13,91;5,00;1441259,36;2433584,24;3880434,04
"172065 Silvanópolis";5378;5,00;871,59;33,70;0,02;24,14;0,87;2307592,85;2485667,25;4687412,45
"172080 Sítio Novo do Tocantins";9078;2,28;731,77;41,43;0,00;7,95;2,33;13110930,02;2321492,73;6642979,70
"172085 Sucupira";1946;3,74;1235,28;34,97;7,59;22,25;13,83;1012790,46;1454757,70;2403852,53
"172090 Taguatinga";16538;4,22;696,93;43,17;0,00;5,27;9,91;4295802,05;5144243,65;11525797,85
"172093 Taipas do Tocantins";2131;1,98;953,12;54,53;1,84;15,45;0,89;642077,81;1679681,73;2031092,55
"172097 Talismã";2773;6,90;1378,13;41,15;0,00;17,98;17,67;1525782,05;1808905,47;3821567,45
"172110 Tocantínia";7471;2,57;597,18;52,04;0,06;16,78;15,15;2367154,31;1910417,41;4461514,48
"172120 Tocantinópolis";22896;4,73;714,88;50,85;6,70;7,41;6,57;13965293,40;3906627,34;16367969,60
"172125 Tupirama";1860;3,45;1497,34;34,17;0,01;20,77;15,73;1379095,82;1343610,12;2785052,97
"172130 Tupiratins";2613;2,69;960,35;40,05;9,68;17,32;2,83;1136533,93;1309812,25;2509405,14
"172208 Wanderlândia";11631;4,32;541,63;33,93;4,37;5,60;10,40;3198732,23;3364709,76;6299714,76
"172210 Xambioá";11561;6,61;508,10;53,95;2,72;16,57;8,24;3496259,32;3162833,15;5874186,85
"210005 Açailândia";111757;8,62;657,37;52,53;2,47;6,99;1,34;41488802,79;26090682,47;73465634,88
"210010 Afonso Cunha";6469;1,51;672,75;0,00;0,00;0,00;0,00;3652652,00;2195458,89;4352027,50
"210015 Água Doce do Maranhão";12488;0,45;493,94;56,21;0,00;15,78;3,13;3666256,29;1807734,06;6168371,57
"210020 Alcântara";22083;2,75;704,05;29,97;0,62;4,25;14,36;7104459,35;3749368,30;15547640,75
